Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites
34,,728175.837,4632081.512,3805.524,1pr._34,77.74678998,41.8077737,3805.524,Global,0.01,0.01,0.018,0.014,1.934,m,FIX,2024-08-18 12:07:28.8 UTC+06:00,2024-08-18 12:07:28.8 UTC+06:00,1,2.2,2.7,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,476.157,,WGS 84 / UTM zone 43N,7,6,6,0,0
35,,728177.343,4632086.299,3805,1pr._35,77.74680993,41.80781634,3805,Global,0.01,0.01,0.031,0.014,1.934,m,FIX,2024-08-18 12:07:37.8 UTC+06:00,2024-08-18 12:07:37.8 UTC+06:00,1,2.2,2.7,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,478.12,,WGS 84 / UTM zone 43N,7,6,6,0,0
36,,728178.493,4632091.097,3804.79,1pr._36,77.7468256,41.80785917,3804.79,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2024-08-18 12:07:54.8 UTC+06:00,2024-08-18 12:07:54.8 UTC+06:00,1,2.2,2.7,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,480.393,,WGS 84 / UTM zone 43N,7,6,6,0,0
37,,728179.861,4632095.889,3805.128,1pr._37,77.7468439,41.80790189,3805.128,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2024-08-18 12:08:07.8 UTC+06:00,2024-08-18 12:08:07.8 UTC+06:00,1,2.2,2.7,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,482.519,,WGS 84 / UTM zone 43N,7,6,6,0,0
38,,728181.17,4632100.742,3805.274,1pr._38,77.7468615,41.80794517,3805.274,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-08-18 12:08:17.8 UTC+06:00,2024-08-18 12:08:17.8 UTC+06:00,1,2.2,2.7,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,484.778,,WGS 84 / UTM zone 43N,7,6,6,0,0
39,,728182.429,4632105.77,3805.317,1pr._39,77.74687858,41.80799004,3805.317,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2024-08-18 12:08:26.8 UTC+06:00,2024-08-18 12:08:26.8 UTC+06:00,1,2.2,2.7,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,487.239,,WGS 84 / UTM zone 43N,7,6,6,0,0
40,,728183.771,4632110.346,3805.349,1pr._40,77.74689648,41.80803083,3805.349,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 12:08:35.8 UTC+06:00,2024-08-18 12:08:35.8 UTC+06:00,1,2.2,2.7,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,489.372,,WGS 84 / UTM zone 43N,8,6,6,0,0
41,,728184.891,4632115.066,3805.376,1pr._41,77.74691175,41.80807296,3805.376,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 12:08:43.8 UTC+06:00,2024-08-18 12:08:43.8 UTC+06:00,1,2.2,2.8,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,491.803,,WGS 84 / UTM zone 43N,8,6,6,0,0
42,,728186.225,4632120.027,3805.361,1pr._42,77.74692971,41.80811721,3805.361,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2024-08-18 12:08:53.8 UTC+06:00,2024-08-18 12:08:53.8 UTC+06:00,1,2.2,2.8,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,494.284,,WGS 84 / UTM zone 43N,8,6,6,0,0
43,,728187.417,4632124.932,3805.223,1pr._43,77.74694593,41.808161,3805.223,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-08-18 12:09:02.8 UTC+06:00,2024-08-18 12:09:02.8 UTC+06:00,1,2.2,2.8,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,496.872,,WGS 84 / UTM zone 43N,8,6,6,0,0
44,,728188.732,4632129.796,3805.164,1pr._44,77.7469636,41.80820439,3805.164,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-08-18 12:09:11.8 UTC+06:00,2024-08-18 12:09:11.8 UTC+06:00,1,1.8,2.2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,499.381,,WGS 84 / UTM zone 43N,8,6,6,0,0
45,,728189.945,4632134.536,3805.036,1pr._45,77.74698002,41.80824668,3805.036,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 12:09:20.8 UTC+06:00,2024-08-18 12:09:20.8 UTC+06:00,1,1.5,1.8,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,501.91,,WGS 84 / UTM zone 43N,8,6,6,0,0
46,,728191.147,4632139.439,3804.851,1pr._46,77.74699636,41.80829044,3804.851,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-08-18 12:09:30.8 UTC+06:00,2024-08-18 12:09:30.8 UTC+06:00,1,1.5,1.8,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,504.602,,WGS 84 / UTM zone 43N,8,6,6,0,0
47,,728192.484,4632144.167,3804.813,1pr._47,77.74701425,41.80833259,3804.813,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-08-18 12:09:38.8 UTC+06:00,2024-08-18 12:09:38.8 UTC+06:00,1,1.5,1.8,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,507.106,,WGS 84 / UTM zone 43N,8,6,6,0,0
48,,728194.034,4632148.821,3804.691,1pr._48,77.74703468,41.80837402,3804.691,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2024-08-18 12:09:48.8 UTC+06:00,2024-08-18 12:09:48.8 UTC+06:00,1,1.5,1.8,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,509.449,,WGS 84 / UTM zone 43N,8,6,6,0,0
