Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites
22,,728567.751,4636160.602,3744.448,5pr._22,77.75307554,41.84435849,3744.448,Global,0.38,0.37,0.79,0.53,1.934,m,SINGLE,2024-08-19 13:31:48.9 UTC+06:00,2024-08-19 13:31:48.9 UTC+06:00,1,1.3,1.5,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
23,,728566.108,4636164.989,3744.103,5pr._23,77.75305746,41.84439844,3744.103,Global,0.38,0.37,0.78,0.53,1.934,m,SINGLE,2024-08-19 13:31:57.9 UTC+06:00,2024-08-19 13:31:57.9 UTC+06:00,1,1.3,1.5,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
24,,728565.026,4636169.897,3744.077,5pr._24,77.75304635,41.8444429,3744.077,Global,0.38,0.37,0.78,0.53,1.934,m,SINGLE,2024-08-19 13:32:07.9 UTC+06:00,2024-08-19 13:32:07.9 UTC+06:00,1,1.3,1.5,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
25,,728562.554,4636174.734,3743.251,5pr._25,77.75301847,41.84448713,3743.251,Global,1,0.9,1,1.345,1.934,m,SINGLE,2024-08-19 13:32:19.9 UTC+06:00,2024-08-19 13:32:19.9 UTC+06:00,1,1.3,1.5,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,4402.101,,WGS 84 / UTM zone 43N,7,8,6,0,0
26,,728561.419,4636177.246,3733.58,5pr._26,77.75300578,41.84451005,3733.58,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-08-19 13:32:30.9 UTC+06:00,2024-08-19 13:32:30.9 UTC+06:00,1,1.3,1.5,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,4404.789,,WGS 84 / UTM zone 43N,7,8,6,0,0
27,,728560.071,4636182.107,3733.634,5pr._27,77.75299144,41.84455418,3733.634,Global,0.013,0.01,0.021,0.016,1.934,m,FIX,2024-08-19 13:32:41.9 UTC+06:00,2024-08-19 13:32:41.9 UTC+06:00,1,1.3,1.5,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,4409.643,,WGS 84 / UTM zone 43N,7,8,6,0,0
28,,728558.692,4636186.848,3733.73,5pr._28,77.75297667,41.84459722,3733.73,Global,0.013,0.01,0.022,0.016,1.934,m,FIX,2024-08-19 13:32:50.9 UTC+06:00,2024-08-19 13:32:50.9 UTC+06:00,1,1.3,1.5,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,4414.377,,WGS 84 / UTM zone 43N,7,8,6,0,0
29,,728557.386,4636191.645,3733.712,5pr._29,77.75296282,41.84464076,3733.712,Global,0.011,0.01,0.02,0.015,1.934,m,FIX,2024-08-19 13:32:59.9 UTC+06:00,2024-08-19 13:32:59.9 UTC+06:00,1,1.3,1.5,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,4419.17,,WGS 84 / UTM zone 43N,7,8,6,0,0
30,,728556.015,4636196.519,3733.721,5pr._30,77.7529482,41.844685,3733.721,Global,0.018,0.014,0.031,0.023,1.934,m,FIX,2024-08-19 13:33:12.9 UTC+06:00,2024-08-19 13:33:12.9 UTC+06:00,1,1.3,1.5,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,4424.04,,WGS 84 / UTM zone 43N,7,8,6,0,0
31,,728555.672,4636202.951,3734.554,5pr._31,77.75294655,41.84474297,3734.554,Global,0.87,0.72,0.79,1.129,1.934,m,SINGLE,2024-08-19 13:33:27.9 UTC+06:00,2024-08-19 13:33:27.9 UTC+06:00,1,1.1,1.3,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
32,,728554.068,4636208.358,3736.728,5pr._32,77.75292935,41.84479208,3736.728,Global,0.66,0.52,0.76,0.84,1.934,m,SINGLE,2024-08-19 13:33:36.9 UTC+06:00,2024-08-19 13:33:36.9 UTC+06:00,1,1.1,1.3,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
33,,728552.543,4636213.86,3738.759,5pr._33,77.75291312,41.84484202,3738.759,Global,0.57,0.45,0.79,0.726,1.934,m,SINGLE,2024-08-19 13:33:47.9 UTC+06:00,2024-08-19 13:33:47.9 UTC+06:00,1,1.1,1.3,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
34,,728551.54,4636218.926,3739.069,5pr._34,77.75290301,41.84488788,3739.069,Global,0.54,0.42,0.8,0.684,1.934,m,SINGLE,2024-08-19 13:33:55.9 UTC+06:00,2024-08-19 13:33:55.9 UTC+06:00,1,1.1,1.2,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
35,,728550.729,4636223.378,3740.168,5pr._35,77.75289497,41.84492817,3740.168,Global,0.5,0.39,0.79,0.634,1.934,m,SINGLE,2024-08-19 13:34:04.9 UTC+06:00,2024-08-19 13:34:04.9 UTC+06:00,1,1.1,1.2,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
36,,728548.618,4636228.444,3740.766,5pr._36,77.75287152,41.84497435,3740.766,Global,0.49,0.38,0.8,0.62,1.934,m,SINGLE,2024-08-19 13:34:12.9 UTC+06:00,2024-08-19 13:34:12.9 UTC+06:00,1,1.1,1.2,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
37,,728547.057,4636232.584,3741.56,5pr._37,77.75285435,41.84501205,3741.56,Global,0.48,0.38,0.81,0.612,1.934,m,SINGLE,2024-08-19 13:34:22.9 UTC+06:00,2024-08-19 13:34:22.9 UTC+06:00,1,1.1,1.2,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
38,,728545.52,4636237.751,3741.934,5pr._38,77.75283784,41.84505897,3741.934,Global,0.48,0.38,0.82,0.612,1.934,m,SINGLE,2024-08-19 13:34:30.9 UTC+06:00,2024-08-19 13:34:30.9 UTC+06:00,1,1.1,1.2,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
39,,728544.193,4636242.573,3741.998,5pr._39,77.75282373,41.84510274,3741.998,Global,0.47,0.38,0.82,0.604,1.934,m,SINGLE,2024-08-19 13:34:38.9 UTC+06:00,2024-08-19 13:34:38.9 UTC+06:00,1,1.1,1.2,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
40,,728542.665,4636247.173,3742.56,5pr._40,77.75280712,41.84514457,3742.56,Global,0.47,0.38,0.83,0.604,1.934,m,SINGLE,2024-08-19 13:34:47.9 UTC+06:00,2024-08-19 13:34:47.9 UTC+06:00,1,1.1,1.2,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
41,,728541.471,4636251.617,3743.111,5pr._41,77.75279447,41.84518489,3743.111,Global,0.47,0.38,0.83,0.604,1.934,m,SINGLE,2024-08-19 13:34:55.9 UTC+06:00,2024-08-19 13:34:55.9 UTC+06:00,1,1.1,1.2,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
42,,728540.153,4636257.071,3742.885,5pr._42,77.75278072,41.84523434,3742.885,Global,0.46,0.37,0.82,0.59,1.934,m,SINGLE,2024-08-19 13:35:03.9 UTC+06:00,2024-08-19 13:35:03.9 UTC+06:00,1,1.1,1.2,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
43,,728538.731,4636261.951,3742.99,5pr._43,77.7527655,41.84527866,3742.99,Global,0.46,0.37,0.8,0.59,1.934,m,SINGLE,2024-08-19 13:35:14.9 UTC+06:00,2024-08-19 13:35:14.9 UTC+06:00,1,1.1,1.2,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
44,,728537.43,4636267.259,3742.388,5pr._44,77.75275189,41.84532678,3742.388,Global,0.46,0.36,0.8,0.584,1.934,m,SINGLE,2024-08-19 13:35:23.9 UTC+06:00,2024-08-19 13:35:23.9 UTC+06:00,1,1.1,1.2,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
45,,728535.729,4636271.636,3742.058,5pr._45,77.75273312,41.84536665,3742.058,Global,0.44,0.34,0.76,0.556,1.934,m,SINGLE,2024-08-19 13:35:31.9 UTC+06:00,2024-08-19 13:35:31.9 UTC+06:00,1,1.1,1.2,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
46,,728534.497,4636276.252,3742.094,5pr._46,77.75272008,41.84540853,3742.094,Global,0.4,0.31,0.71,0.506,1.934,m,SINGLE,2024-08-19 13:35:39.9 UTC+06:00,2024-08-19 13:35:39.9 UTC+06:00,1,1.1,1.2,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
47,,728532.93,4636281.157,3741.682,5pr._47,77.75270311,41.84545311,3741.682,Global,0.37,0.29,0.66,0.47,1.934,m,SINGLE,2024-08-19 13:35:48.9 UTC+06:00,2024-08-19 13:35:48.9 UTC+06:00,1,1.1,1.2,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
48,,728531.573,4636286.121,3741.21,5pr._48,77.7526887,41.84549816,3741.21,Global,0.35,0.28,0.63,0.448,1.934,m,SINGLE,2024-08-19 13:35:57.9 UTC+06:00,2024-08-19 13:35:57.9 UTC+06:00,1,1.1,1.2,,,,,,,,,WGS 84 / UTM zone 43N,,,,,
