Name,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,CS name
E35,,,,2022-08-17,78.06617893,41.81547591,3539.555,0.293,0.218,0.619,0.365,2.134,m,SINGLE,2022-08-17 11:39:52.1 UTC+06:00,2022-08-17 11:40:11.1 UTC+06:00,20,1.0,,,,,,,,Global CS
E36,,,,2022-08-17,78.06623018,41.81545217,3539.139,0.371,0.245,0.632,0.445,2.134,m,SINGLE,2022-08-17 11:40:29.1 UTC+06:00,2022-08-17 11:40:43.1 UTC+06:00,15,1.1,,,,,,,,Global CS
E37,,,,2022-08-17,78.06628368,41.81542838,3538.181,0.337,0.259,0.628,0.425,2.134,m,SINGLE,2022-08-17 11:40:57.1 UTC+06:00,2022-08-17 11:41:09.1 UTC+06:00,13,1.1,,,,,,,,Global CS
E38,,,,2022-08-17,78.06633112,41.81540103,3538.360,0.326,0.284,0.629,0.433,2.134,m,SINGLE,2022-08-17 11:41:22.1 UTC+06:00,2022-08-17 11:41:39.1 UTC+06:00,18,1.1,,,,,,,,Global CS
E39,,,,2022-08-17,78.06638506,41.81537586,3538.301,0.307,0.234,0.642,0.386,2.134,m,SINGLE,2022-08-17 11:42:03.1 UTC+06:00,2022-08-17 11:42:17.1 UTC+06:00,15,1.1,,,,,,,,Global CS
E40,,,,2022-08-17,78.06643193,41.81535719,3538.531,0.329,0.244,0.626,0.409,2.134,m,SINGLE,2022-08-17 11:42:36.1 UTC+06:00,2022-08-17 11:42:49.1 UTC+06:00,14,1.1,,,,,,,,Global CS
E41,,,,2022-08-17,78.06649259,41.81532552,3538.749,0.332,0.227,0.614,0.402,2.134,m,SINGLE,2022-08-17 11:43:13.1 UTC+06:00,2022-08-17 11:43:28.1 UTC+06:00,16,1.1,,,,,,,,Global CS
E42,,,,2022-08-17,78.06653384,41.81530932,3538.169,0.380,0.223,0.645,0.441,2.134,m,SINGLE,2022-08-17 11:43:44.1 UTC+06:00,2022-08-17 11:44:01.1 UTC+06:00,18,1.0,,,,,,,,Global CS
E43,,,,2022-08-17,78.06659066,41.81528159,3538.425,0.376,0.274,0.634,0.465,2.134,m,SINGLE,2022-08-17 11:44:17.1 UTC+06:00,2022-08-17 11:44:35.1 UTC+06:00,19,1.0,,,,,,,,Global CS
E44,,,,2022-08-17,78.06663861,41.81526048,3537.689,0.464,0.224,0.645,0.515,2.134,m,SINGLE,2022-08-17 11:44:52.1 UTC+06:00,2022-08-17 11:45:09.1 UTC+06:00,18,1.1,,,,,,,,Global CS
E45,,,,2022-08-17,78.06669314,41.81524054,3538.183,0.303,0.239,0.688,0.386,2.134,m,SINGLE,2022-08-17 11:45:25.1 UTC+06:00,2022-08-17 11:45:40.1 UTC+06:00,16,1.1,,,,,,,,Global CS
E46,,,,2022-08-17,78.06673759,41.81521865,3538.698,0.344,0.256,0.709,0.429,2.134,m,SINGLE,2022-08-17 11:45:58.1 UTC+06:00,2022-08-17 11:46:15.1 UTC+06:00,18,1.1,,,,,,,,Global CS
E47,,,,2022-08-17,78.06679939,41.81519122,3538.283,0.316,0.239,0.635,0.396,2.134,m,SINGLE,2022-08-17 11:46:36.1 UTC+06:00,2022-08-17 11:46:48.1 UTC+06:00,13,1.1,,,,,,,,Global CS
E48,,,,2022-08-17,78.06684245,41.81517113,3538.784,0.297,0.228,0.636,0.374,2.134,m,SINGLE,2022-08-17 11:47:10.1 UTC+06:00,2022-08-17 11:47:24.1 UTC+06:00,15,1.1,,,,,,,,Global CS
E1_2.5m,,,,2022-08-17,78.06521694,41.81595373,3523.927,2.535,1.569,3.893,2.981,2.134,m,SINGLE,2022-08-17 13:04:17.0 UTC+06:00,2022-08-17 13:04:35.0 UTC+06:00,19,1.3,,,,,,,,Global CS
E2_2.5m,,,,2022-08-17,78.06623380,41.81543259,3535.184,1.965,0.552,1.435,2.041,2.134,m,SINGLE,2022-08-17 13:07:04.0 UTC+06:00,2022-08-17 13:07:25.0 UTC+06:00,22,1.3,,,,,,,,Global CS
