Name,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,CS name
24,,,,,71.58309716,39.65006766,3860.308,0.012,0.013,0.015,0.018,2.134,m,FIX,2022-07-24 16:41:23.9 UTC+06:00,2022-07-24 16:41:28.9 UTC+06:00,6,1.5,,,,71.58255291,39.64982878,3855.731,54.165,Global CS
25,,,,,71.58313751,39.65009532,3861.019,0.01,0.011,0.011,0.015,2.134,m,FIX,2022-07-24 16:41:47.9 UTC+06:00,2022-07-24 16:41:53.9 UTC+06:00,7,1.5,,,,71.58255291,39.64982878,3855.731,58.761,Global CS
26,,,,,71.58319253,39.65013811,3861.839,0.011,0.011,0.011,0.015,2.134,m,FIX,2022-07-24 16:42:22.9 UTC+06:00,2022-07-24 16:42:28.9 UTC+06:00,7,1.5,,,,71.58255291,39.64982878,3855.731,65.312,Global CS
27,,,,,71.58323978,39.65016331,3861.73,0.011,0.011,0.011,0.016,2.134,m,FIX,2022-07-24 16:42:47.9 UTC+06:00,2022-07-24 16:42:53.9 UTC+06:00,7,1.5,,,,71.58255291,39.64982878,3855.731,70.189,Global CS
28,,,,,71.58328402,39.65019156,3862.493,0.011,0.011,0.011,0.015,2.134,m,FIX,2022-07-24 16:43:11.9 UTC+06:00,2022-07-24 16:43:17.9 UTC+06:00,7,1.5,,,,71.58255291,39.64982878,3855.731,75.139,Global CS
29,,,,,71.58332713,39.65022049,3863.137,0.011,0.012,0.01,0.016,2.134,m,FIX,2022-07-24 16:43:36.9 UTC+06:00,2022-07-24 16:43:41.9 UTC+06:00,6,1.5,,,,71.58255291,39.64982878,3855.731,80.037,Global CS
30,,,,,71.58336878,39.65024825,3863.678,0.01,0.012,0.013,0.016,2.134,m,FIX,2022-07-24 16:43:57.9 UTC+06:00,2022-07-24 16:44:03.9 UTC+06:00,7,1.5,,,,71.58255291,39.64982878,3855.731,84.753,Global CS
31,,,,,71.58341731,39.65027739,3863.512,0.012,0.011,0.014,0.016,2.134,m,FIX,2022-07-24 16:44:21.9 UTC+06:00,2022-07-24 16:44:26.9 UTC+06:00,6,1.5,,,,71.58255291,39.64982878,3855.731,89.967,Global CS
32,,,,,71.58345813,39.65030178,3862.611,0.011,0.012,0.014,0.016,2.134,m,FIX,2022-07-24 16:44:44.9 UTC+06:00,2022-07-24 16:44:50.9 UTC+06:00,7,1.5,,,,71.58255291,39.64982878,3855.731,94.267,Global CS
33,,,,,71.58345809,39.65030174,3862.605,0.012,0.011,0.015,0.016,2.134,m,FIX,2022-07-24 16:44:56.9 UTC+06:00,2022-07-24 16:45:02.9 UTC+06:00,7,1.5,,,,71.58255291,39.64982878,3855.731,94.266,Global CS
34,,,,,71.58350369,39.6503273,3861.233,0.012,0.012,0.012,0.017,2.134,m,FIX,2022-07-24 16:45:23.9 UTC+06:00,2022-07-24 16:45:29.9 UTC+06:00,7,1.5,,,,71.58255291,39.64982878,3855.731,98.964,Global CS
35,,,,,71.58354754,39.65035522,3859.786,0.011,0.013,0.015,0.018,2.134,m,FIX,2022-07-24 16:45:45.9 UTC+06:00,2022-07-24 16:45:50.9 UTC+06:00,6,1.5,,,,71.58255291,39.64982878,3855.731,103.694,Global CS
36,,,,,71.58359276,39.65038253,3859.329,0.011,0.012,0.011,0.016,2.134,m,FIX,2022-07-24 16:46:09.9 UTC+06:00,2022-07-24 16:46:15.9 UTC+06:00,7,1.5,,,,71.58255291,39.64982878,3855.731,108.591,Global CS
37,,,,,71.58363988,39.65040993,3859.2,0.032,0.018,0.01,0.037,2.134,m,FIX,2022-07-24 16:46:36.9 UTC+06:00,2022-07-24 16:46:41.9 UTC+06:00,6,1.5,,,,71.58255291,39.64982878,3855.731,113.635,Global CS
38,,,,,71.58368188,39.65043548,3859.388,0.011,0.011,0.012,0.015,2.134,m,FIX,2022-07-24 16:47:00.9 UTC+06:00,2022-07-24 16:47:05.9 UTC+06:00,6,1.5,,,,71.58255291,39.64982878,3855.731,118.225,Global CS
39,,,,,71.58373046,39.65046364,3860.005,0.013,0.02,0.011,0.023,2.134,m,FIX,2022-07-24 16:47:21.9 UTC+06:00,2022-07-24 16:47:26.9 UTC+06:00,6,1.4,,,,71.58255291,39.64982878,3855.731,123.473,Global CS
40,,,,,71.58377423,39.65048856,3860.371,0.01,0.012,0.012,0.015,2.134,m,FIX,2022-07-24 16:47:51.9 UTC+06:00,2022-07-24 16:47:56.9 UTC+06:00,6,1.4,,,,71.58255291,39.64982878,3855.731,128.132,Global CS
41,,,,,71.58381762,39.65051561,3862.718,0.031,0.019,0.012,0.036,2.134,m,FIX,2022-07-24 16:48:25.9 UTC+06:00,2022-07-24 16:48:31.9 UTC+06:00,7,1.4,,,,71.58255291,39.64982878,3855.731,133.061,Global CS
42,,,,,71.58385681,39.65054339,3864.331,0.012,0.011,0.012,0.016,2.134,m,FIX,2022-07-24 16:48:55.9 UTC+06:00,2022-07-24 16:49:00.9 UTC+06:00,6,1.4,,,,71.58255291,39.64982878,3855.731,137.688,Global CS
43,,,,,71.58389946,39.65057045,3865.37,0.011,0.014,0.011,0.017,2.134,m,FIX,2022-07-24 16:49:20.9 UTC+06:00,2022-07-24 16:49:26.9 UTC+06:00,7,1.4,,,,71.58255291,39.64982878,3855.731,142.473,Global CS
44,,,,,71.58394389,39.65059708,3867.065,0.012,0.011,0.012,0.016,2.134,m,FIX,2022-07-24 16:50:31.9 UTC+06:00,2022-07-24 16:50:36.9 UTC+06:00,6,1.4,,,,71.58255291,39.64982878,3855.731,147.43,Global CS
45,,,,,71.58398617,39.65062607,3868.771,0.023,0.012,0.012,0.026,2.134,m,FIX,2022-07-24 16:52:10.9 UTC+06:00,2022-07-24 16:52:15.9 UTC+06:00,6,1.6,,,,71.58255291,39.64982878,3855.731,152.416,Global CS
46,,,,,71.58402712,39.65065299,3870.447,0.01,0.014,0.01,0.018,2.134,m,FIX,2022-07-24 16:52:39.9 UTC+06:00,2022-07-24 16:52:44.9 UTC+06:00,6,1.6,,,,71.58255291,39.64982878,3855.731,157.161,Global CS
47,,,,,71.58406966,39.65067964,3872.05,0.011,0.015,0.011,0.019,2.134,m,FIX,2022-07-24 16:53:10.9 UTC+06:00,2022-07-24 16:53:15.9 UTC+06:00,6,1.6,,,,71.58255291,39.64982878,3855.731,161.987,Global CS
48,,,,,71.58411441,39.65070698,3873.182,0.015,0.014,0.013,0.02,2.134,m,FIX,2022-07-24 16:53:39.9 UTC+06:00,2022-07-24 16:53:45.9 UTC+06:00,7,1.7,,,,71.58255291,39.64982878,3855.731,167.002,Global CS
49,,,,,71.58415636,39.65073378,3874.78,0.012,0.017,0.01,0.021,2.134,m,FIX,2022-07-24 16:54:03.9 UTC+06:00,2022-07-24 16:54:09.9 UTC+06:00,7,1.7,,,,71.58255291,39.64982878,3855.731,171.822,Global CS
50,,,,,71.58420238,39.65076002,3875.557,0.013,0.021,0.011,0.025,2.134,m,FIX,2022-07-24 16:54:25.9 UTC+06:00,2022-07-24 16:54:31.9 UTC+06:00,7,1.7,,,,71.58255291,39.64982878,3855.731,176.779,Global CS
49real,,,,,71.58424374,39.65078695,3876.547,0.011,0.01,0.011,0.015,2.134,m,FIX,2022-07-25 13:56:31.8 UTC+06:00,2022-07-25 13:56:37.8 UTC+06:00,7,1.4,,,,71.58451418,39.65092485,3882.092,28.032,Global CS
49real1,,,,,71.58425147,39.65077621,3876.547,0.69,1.055,0.117,1.26,2.134,m,FIX,2022-07-25 13:56:40.8 UTC+06:00,2022-07-25 13:56:46.8 UTC+06:00,7,1.4,,,,71.58451418,39.65092485,3882.092,28.034,Global CS
49real2,,,,,71.58424343,39.65078714,3876.558,0.022,0.012,0.011,0.025,2.134,m,FIX,2022-07-25 13:57:10.8 UTC+06:00,2022-07-25 13:57:15.8 UTC+06:00,6,1.5,,,,71.58451418,39.65092485,3882.092,28.035,Global CS
50,,,,,71.58428268,39.65081351,3878.593,0.015,0.016,0.011,0.022,2.134,m,FIX,2022-07-25 13:57:44.8 UTC+06:00,2022-07-25 13:57:50.8 UTC+06:00,7,1.5,,,,71.58451418,39.65092485,3882.092,23.47,Global CS
51,,,,,71.58432505,39.65084434,3877.562,0.011,0.011,0.01,0.015,2.134,m,FIX,2022-07-25 13:58:09.8 UTC+06:00,2022-07-25 13:58:14.8 UTC+06:00,6,1.5,,,,71.58451418,39.65092485,3882.092,18.706,Global CS
52,,,,,71.58436247,39.65087715,3877.29,0.016,0.011,0.01,0.019,2.134,m,FIX,2022-07-25 14:02:28.8 UTC+06:00,2022-07-25 14:02:33.9 UTC+06:00,6,1.5,,,,71.58451418,39.65092485,3882.092,14.313,Global CS
53,,,,,71.58440927,39.65090494,3876.964,0.01,0.011,0.011,0.015,2.134,m,FIX,2022-07-25 14:02:53.9 UTC+06:00,2022-07-25 14:02:59.9 UTC+06:00,7,1.3,,,,71.58451418,39.65092485,3882.092,9.754,Global CS
54,,,,,71.58444874,39.65093173,3879.237,0.015,0.012,0.01,0.02,2.134,m,FIX,2022-07-25 14:03:35.9 UTC+06:00,2022-07-25 14:03:41.9 UTC+06:00,7,1.5,,,,71.58451418,39.65092485,3882.092,5.729,Global CS
55,,,,,71.58448656,39.65096163,3880.982,0.011,0.011,0.01,0.016,2.134,m,FIX,2022-07-25 14:04:15.8 UTC+06:00,2022-07-25 14:04:20.9 UTC+06:00,6,1.3,,,,71.58451418,39.65092485,3882.092,4.836,Global CS
56,,,,,71.58453165,39.65098746,3880.474,0.01,0.011,0.011,0.015,2.134,m,FIX,2022-07-25 14:04:43.8 UTC+06:00,2022-07-25 14:04:48.9 UTC+06:00,6,1.5,,,,71.58451418,39.65092485,3882.092,7.132,Global CS
57,,,,,71.58457381,39.6510116,3881.599,0.015,0.012,0.011,0.019,2.134,m,FIX,2022-07-25 14:05:05.9 UTC+06:00,2022-07-25 14:05:10.9 UTC+06:00,6,1.5,,,,71.58451418,39.65092485,3882.092,11.037,Global CS
58,,,,,71.58461945,39.65103996,3881.22,0.018,0.011,0.01,0.021,2.134,m,FIX,2022-07-25 14:05:27.8 UTC+06:00,2022-07-25 14:05:32.9 UTC+06:00,6,1.5,,,,71.58451418,39.65092485,3882.092,15.711,Global CS
59,,,,,71.58466337,39.65106821,3881.933,0.011,0.015,0.011,0.018,2.134,m,FIX,2022-07-25 14:05:46.9 UTC+06:00,2022-07-25 14:05:52.9 UTC+06:00,7,1.5,,,,71.58451418,39.65092485,3882.092,20.55,Global CS
60,,,,,71.58471252,39.65109124,3882.468,0.013,0.012,0.01,0.018,2.134,m,FIX,2022-07-25 14:06:11.9 UTC+06:00,2022-07-25 14:06:16.9 UTC+06:00,6,1.4,,,,71.58451418,39.65092485,3882.092,25.259,Global CS
61,,,,,71.58476031,39.65111723,3881.782,0.011,0.011,0.01,0.015,2.134,m,FIX,2022-07-25 14:06:34.9 UTC+06:00,2022-07-25 14:06:40.9 UTC+06:00,7,1.5,,,,71.58451418,39.65092485,3882.092,30.116,Global CS
62,,,,,71.58481049,39.6511424,3882.063,0.012,0.011,0.01,0.016,2.134,m,FIX,2022-07-25 14:06:55.9 UTC+06:00,2022-07-25 14:07:00.9 UTC+06:00,6,1.4,,,,71.58451418,39.65092485,3882.092,35.164,Global CS
63,,,,,71.58485356,39.65116853,3882.744,0.012,0.013,0.011,0.018,2.134,m,FIX,2022-07-25 14:07:18.9 UTC+06:00,2022-07-25 14:07:24.9 UTC+06:00,7,1.4,,,,71.58451418,39.65092485,3882.092,39.871,Global CS
64,,,,,71.58490445,39.65119232,3882.933,0.011,0.013,0.011,0.017,2.134,m,FIX,2022-07-25 14:07:37.9 UTC+06:00,2022-07-25 14:07:42.9 UTC+06:00,6,1.3,,,,71.58451418,39.65092485,3882.092,44.901,Global CS
65,,,,,71.58495205,39.65122036,3883.195,0.011,0.012,0.011,0.016,2.134,m,FIX,2022-07-25 14:07:57.9 UTC+06:00,2022-07-25 14:08:02.9 UTC+06:00,6,1.4,,,,71.58451418,39.65092485,3882.092,50.021,Global CS
66,,,,,71.58499641,39.65124771,3883.43,0.011,0.011,0.011,0.016,2.134,m,FIX,2022-07-25 14:08:18.9 UTC+06:00,2022-07-25 14:08:24.9 UTC+06:00,7,1.4,,,,71.58451418,39.65092485,3882.092,54.902,Global CS
67,,,,,71.58503976,39.65127715,3883.273,0.013,0.012,0.011,0.017,2.134,m,FIX,2022-07-25 14:08:41.9 UTC+06:00,2022-07-25 14:08:46.9 UTC+06:00,6,1.4,,,,71.58451418,39.65092485,3882.092,59.839,Global CS
68,,,,,71.5850847,39.65130057,3883.225,0.01,0.012,0.011,0.016,2.134,m,FIX,2022-07-25 14:09:03.9 UTC+06:00,2022-07-25 14:09:08.9 UTC+06:00,6,1.4,,,,71.58451418,39.65092485,3882.092,64.446,Global CS
69,,,,,71.5851382,39.65132014,3883.439,0.011,0.013,0.011,0.016,2.134,m,FIX,2022-07-25 14:09:30.9 UTC+06:00,2022-07-25 14:09:36.9 UTC+06:00,7,1.4,,,,71.58451418,39.65092485,3882.092,69.371,Global CS
70,,,,,71.58518063,39.65134139,3883.2,0.014,0.015,0.012,0.02,2.134,m,FIX,2022-07-25 14:09:53.9 UTC+06:00,2022-07-25 14:09:58.9 UTC+06:00,6,1.3,,,,71.58451418,39.65092485,3882.092,73.659,Global CS
71,,,,,71.58522686,39.651369,3882.701,0.012,0.011,0.013,0.017,2.134,m,FIX,2022-07-25 14:10:23.9 UTC+06:00,2022-07-25 14:10:28.9 UTC+06:00,6,1.3,,,,71.58451418,39.65092485,3882.092,78.666,Global CS
72,,,,,71.58527815,39.65138376,3882.802,0.01,0.012,0.01,0.016,2.134,m,FIX,2022-07-25 14:10:46.9 UTC+06:00,2022-07-25 14:10:52.9 UTC+06:00,7,1.5,,,,71.58451418,39.65092485,3882.092,83.141,Global CS
