Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites
22,,728897.118,4634431.172,3776.989,4pr._22,77.7563701,41.82870458,3776.989,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2024-08-19 10:24:27.0 UTC+06:00,2024-08-19 10:24:27.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2681.366,,WGS 84 / UTM zone 43N,8,6,7,0,0
23,,728897.679,4634436.063,3777.176,4pr._23,77.75637874,41.82874842,3777.176,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-08-19 10:24:36.0 UTC+06:00,2024-08-19 10:24:36.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2686.286,,WGS 84 / UTM zone 43N,8,6,7,0,0
24,,728898.271,4634441.14,3777.362,4pr._24,77.75638783,41.82879393,3777.362,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-08-19 10:24:45.0 UTC+06:00,2024-08-19 10:24:45.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2691.395,,WGS 84 / UTM zone 43N,8,6,7,0,0
25,,728898.924,4634446.963,3777.49,4pr._25,77.75639793,41.82884612,3777.49,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-08-19 10:24:55.0 UTC+06:00,2024-08-19 10:24:55.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2697.252,,WGS 84 / UTM zone 43N,8,6,7,0,0
26,,728899.608,4634451.881,3777.431,4pr._26,77.75640806,41.82889017,3777.431,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2024-08-19 10:25:05.0 UTC+06:00,2024-08-19 10:25:05.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2702.22,,WGS 84 / UTM zone 43N,8,6,7,0,0
27,,728900.013,4634456.766,3777.414,4pr._27,77.75641482,41.828934,3777.414,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-19 10:25:15.0 UTC+06:00,2024-08-19 10:25:15.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2707.116,,WGS 84 / UTM zone 43N,8,6,7,0,0
28,,728900.643,4634461.872,3777.385,4pr._28,77.75642436,41.82897976,3777.385,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-19 10:25:24.0 UTC+06:00,2024-08-19 10:25:24.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2712.263,,WGS 84 / UTM zone 43N,8,6,7,0,0
29,,728901.234,4634466.75,3777.366,4pr._29,77.75643336,41.82902347,3777.366,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-19 10:25:33.0 UTC+06:00,2024-08-19 10:25:33.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2717.177,,WGS 84 / UTM zone 43N,8,6,7,0,0
30,,728901.701,4634471.662,3777.36,4pr._30,77.75644088,41.82906753,3777.36,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-19 10:25:42.0 UTC+06:00,2024-08-19 10:25:42.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2722.109,,WGS 84 / UTM zone 43N,8,6,7,0,0
31,,728902.262,4634476.692,3777.326,4pr._31,77.75644956,41.82911262,3777.326,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2024-08-19 10:25:50.0 UTC+06:00,2024-08-19 10:25:50.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2727.171,,WGS 84 / UTM zone 43N,8,6,7,0,0
32,,728902.732,4634481.646,3777.464,4pr._32,77.75645713,41.82915705,3777.464,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2024-08-19 10:25:58.0 UTC+06:00,2024-08-19 10:25:58.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2732.142,,WGS 84 / UTM zone 43N,8,6,7,0,0
33,,728903.236,4634486.609,3777.56,4pr._33,77.75646511,41.82920155,3777.56,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-08-19 10:26:07.0 UTC+06:00,2024-08-19 10:26:07.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2737.127,,WGS 84 / UTM zone 43N,8,6,7,0,0
34,,728903.705,4634491.546,3777.582,4pr._34,77.75647266,41.82924583,3777.582,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-19 10:26:16.0 UTC+06:00,2024-08-19 10:26:16.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2742.083,,WGS 84 / UTM zone 43N,8,6,7,0,0
35,,728904.212,4634496.51,3777.681,4pr._35,77.75648067,41.82929035,3777.681,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2024-08-19 10:26:24.0 UTC+06:00,2024-08-19 10:26:24.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2747.071,,WGS 84 / UTM zone 43N,8,6,7,0,0
36,,728904.607,4634501.365,3777.739,4pr._36,77.7564873,41.82933391,3777.739,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-19 10:26:32.0 UTC+06:00,2024-08-19 10:26:32.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2751.936,,WGS 84 / UTM zone 43N,8,6,7,0,0
37,,728905.116,4634506.361,3777.8,4pr._37,77.75649535,41.82937871,3777.8,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-19 10:26:40.0 UTC+06:00,2024-08-19 10:26:40.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2756.955,,WGS 84 / UTM zone 43N,8,6,7,0,0
38,,728905.657,4634511.414,3777.842,4pr._38,77.75650381,41.82942401,3777.842,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2024-08-19 10:26:51.0 UTC+06:00,2024-08-19 10:26:51.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2762.035,,WGS 84 / UTM zone 43N,8,6,7,0,0
39,,728906.225,4634516.35,3777.889,4pr._39,77.75651255,41.82946825,3777.889,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-08-19 10:26:59.0 UTC+06:00,2024-08-19 10:26:59.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2767.004,,WGS 84 / UTM zone 43N,8,6,7,0,0
40,,728906.716,4634521.203,3777.954,4pr._40,77.75652033,41.82951178,3777.954,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,2024-08-19 10:27:09.0 UTC+06:00,2024-08-19 10:27:09.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2771.88,,WGS 84 / UTM zone 43N,8,6,7,0,0
41,,728907.232,4634526.258,3778.011,4pr._41,77.75652849,41.82955711,3778.011,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2024-08-19 10:27:17.0 UTC+06:00,2024-08-19 10:27:17.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2776.959,,WGS 84 / UTM zone 43N,8,6,7,0,0
42,,728907.8,4634531.19,3778.07,4pr._42,77.75653723,41.82960131,3778.07,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-19 10:27:26.0 UTC+06:00,2024-08-19 10:27:26.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2781.923,,WGS 84 / UTM zone 43N,8,6,7,0,0
43,,728908.095,4634536.188,3778.094,4pr._43,77.75654271,41.82964619,3778.094,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-19 10:27:36.0 UTC+06:00,2024-08-19 10:27:36.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2786.917,,WGS 84 / UTM zone 43N,8,6,6,0,0
44,,728908.698,4634541.187,3778.158,4pr._44,77.75655189,41.82969098,3778.158,Global,0.01,0.01,0.024,0.014,1.934,m,FIX,2024-08-19 10:27:47.0 UTC+06:00,2024-08-19 10:27:47.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2791.951,,WGS 84 / UTM zone 43N,8,6,7,0,0
45,,728909.193,4634546.267,3778.205,4pr._45,77.75655981,41.82973655,3778.205,Global,0.01,0.01,0.016,0.014,1.934,m,FIX,2024-08-19 10:27:57.0 UTC+06:00,2024-08-19 10:27:57.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2797.053,,WGS 84 / UTM zone 43N,8,6,7,0,0
46,,728909.802,4634551.098,3778.384,4pr._46,77.75656901,41.82977984,3778.384,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-08-19 10:28:05.0 UTC+06:00,2024-08-19 10:28:05.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2801.921,,WGS 84 / UTM zone 43N,8,6,7,0,0
47,,728910.256,4634556.023,3778.428,4pr._47,77.75657636,41.82982401,3778.428,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-19 10:28:14.0 UTC+06:00,2024-08-19 10:28:14.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2806.862,,WGS 84 / UTM zone 43N,8,6,7,0,0
48,,728910.86,4634560.95,3778.596,4pr._48,77.75658553,41.82986816,3778.596,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-08-19 10:28:22.0 UTC+06:00,2024-08-19 10:28:22.0 UTC+06:00,1,1.8,2.1,728540.676,4631774.945,3824.264,77.75105896,41.80491059,3824.264,2811.825,,WGS 84 / UTM zone 43N,8,6,7,0,0
