Name,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,CS name
E27,,,,,78.06921011,41.81396096,3534.113,0.292,0.211,0.523,0.360,2.134,m,SINGLE,2022-08-17 15:34:27.9 UTC+06:00,2022-08-17 15:34:46.9 UTC+06:00,20,1.0,,,,,,,,Global CS
E28,,,,,78.06925715,41.81393806,3532.749,0.306,0.261,0.601,0.402,2.134,m,SINGLE,2022-08-17 15:35:08.9 UTC+06:00,2022-08-17 15:35:20.9 UTC+06:00,13,1.0,,,,,,,,Global CS
E29,,,,,78.06931868,41.81390716,3533.766,0.293,0.221,0.495,0.367,2.134,m,SINGLE,2022-08-17 15:35:40.9 UTC+06:00,2022-08-17 15:35:55.9 UTC+06:00,16,1.0,,,,,,,,Global CS
E30,,,,,78.06935706,41.81388642,3533.086,0.309,0.224,0.548,0.382,2.134,m,SINGLE,2022-08-17 15:36:20.9 UTC+06:00,2022-08-17 15:36:34.9 UTC+06:00,15,1.0,,,,,,,,Global CS
E31,,,,,78.06940256,41.81386330,3532.774,0.328,0.254,0.591,0.415,2.134,m,SINGLE,2022-08-17 15:36:50.9 UTC+06:00,2022-08-17 15:37:03.9 UTC+06:00,14,1.0,,,,,,,,Global CS
E32,,,,,78.06946155,41.81383582,3532.336,0.325,0.222,0.545,0.393,2.134,m,SINGLE,2022-08-17 15:37:28.9 UTC+06:00,2022-08-17 15:37:42.9 UTC+06:00,15,1.0,,,,,,,,Global CS
E33,,,,,78.06950206,41.81381918,3531.841,0.363,0.236,0.587,0.433,2.134,m,SINGLE,2022-08-17 15:38:02.9 UTC+06:00,2022-08-17 15:38:17.9 UTC+06:00,16,1.0,,,,,,,,Global CS
E34,,,,,78.06955845,41.81379350,3531.676,0.335,0.296,0.600,0.447,2.134,m,SINGLE,2022-08-17 15:38:34.9 UTC+06:00,2022-08-17 15:38:57.9 UTC+06:00,24,1.0,,,,,,,,Global CS
E35,,,,,78.06955679,41.81379280,3531.344,,,,,2.134,m,SINGLE,2022-08-17 15:38:59.9 UTC+06:00,2022-08-17 15:38:59.9 UTC+06:00,1,1.0,,,,,,,,Global CS
E36,,,,,78.06961823,41.81376332,3531.827,0.319,0.242,0.535,0.401,2.134,m,SINGLE,2022-08-17 15:39:23.9 UTC+06:00,2022-08-17 15:39:37.9 UTC+06:00,15,1.0,,,,,,,,Global CS
E37,,,,,78.06965785,41.81374523,3531.568,0.326,0.231,0.578,0.400,2.134,m,SINGLE,2022-08-17 15:40:03.9 UTC+06:00,2022-08-17 15:40:22.9 UTC+06:00,20,1.0,,,,,,,,Global CS
E38,,,,,78.06970673,41.81371977,3531.403,0.328,0.238,0.528,0.405,2.134,m,SINGLE,2022-08-17 15:40:48.9 UTC+06:00,2022-08-17 15:40:59.9 UTC+06:00,12,1.0,,,,,,,,Global CS
E39,,,,,78.06975773,41.81369784,3531.192,0.358,0.248,0.573,0.436,2.134,m,SINGLE,2022-08-17 15:41:20.9 UTC+06:00,2022-08-17 15:41:36.9 UTC+06:00,17,1.0,,,,,,,,Global CS
E40,,,,,78.06980439,41.81367651,3531.906,0.365,0.234,0.515,0.434,2.134,m,SINGLE,2022-08-17 15:42:02.9 UTC+06:00,2022-08-17 15:42:14.9 UTC+06:00,13,1.0,,,,,,,,Global CS
E41,,,,,78.06986183,41.81364187,3531.375,0.281,0.230,0.522,0.363,2.134,m,SINGLE,2022-08-17 15:42:41.9 UTC+06:00,2022-08-17 15:42:56.9 UTC+06:00,16,1.0,,,,,,,,Global CS
E42,,,,,78.06991409,41.81362194,3531.340,0.320,0.229,0.546,0.394,2.134,m,SINGLE,2022-08-17 15:43:22.9 UTC+06:00,2022-08-17 15:43:36.9 UTC+06:00,15,1.0,,,,,,,,Global CS
E43,,,,,78.06996241,41.81359703,3531.047,0.366,0.232,0.498,0.434,2.134,m,SINGLE,2022-08-17 15:43:53.9 UTC+06:00,2022-08-17 15:44:08.9 UTC+06:00,16,1.0,,,,,,,,Global CS
