Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites
11,,728929.716,4631895.034,3812.006,2pr._11,77.75578315,41.80587877,3812.006,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:50:12.2 UTC+06:00,2024-08-18 15:50:12.2 UTC+06:00,1,1.5,1.7,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,407.561,,WGS 84 / UTM zone 43N,7,7,6,0,0
12,,728924.875,4631895.799,3812.054,2pr._12,77.75572523,41.80588704,3812.054,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-08-18 15:50:18.2 UTC+06:00,2024-08-18 15:50:18.2 UTC+06:00,1,1.5,1.7,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,403.16,,WGS 84 / UTM zone 43N,7,7,6,0,0
13,,728919.874,4631896.723,3812.267,2pr._13,77.75566545,41.8058968,3812.267,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:50:26.2 UTC+06:00,2024-08-18 15:50:26.2 UTC+06:00,1,1.5,1.7,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,398.663,,WGS 84 / UTM zone 43N,7,7,6,0,0
14,,728914.962,4631897.656,3812.24,2pr._14,77.75560675,41.80590661,3812.24,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:50:33.2 UTC+06:00,2024-08-18 15:50:33.2 UTC+06:00,1,1.5,1.7,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,394.274,,WGS 84 / UTM zone 43N,7,7,6,0,0
15,,728910.061,4631898.577,3812.085,2pr._15,77.75554818,41.80591632,3812.085,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:50:40.2 UTC+06:00,2024-08-18 15:50:40.2 UTC+06:00,1,1.5,1.7,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,389.91,,WGS 84 / UTM zone 43N,7,7,6,0,0
16,,728905.293,4631899.411,3812.173,2pr._16,77.75549116,41.80592519,3812.173,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:50:47.2 UTC+06:00,2024-08-18 15:50:47.2 UTC+06:00,1,1.5,1.7,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,385.652,,WGS 84 / UTM zone 43N,7,7,6,0,0
17,,728900.229,4631900.136,3812.075,2pr._17,77.75543055,41.80593318,3812.075,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:50:55.2 UTC+06:00,2024-08-18 15:50:55.2 UTC+06:00,1,1.5,1.7,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,381.098,,WGS 84 / UTM zone 43N,7,7,6,0,0
18,,728895.346,4631900.823,3811.938,2pr._18,77.7553721,41.80594077,3811.938,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:51:02.2 UTC+06:00,2024-08-18 15:51:02.2 UTC+06:00,1,1.5,1.7,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,376.716,,WGS 84 / UTM zone 43N,7,7,6,0,0
19,,728890.318,4631901.717,3811.902,2pr._19,77.75531199,41.80595026,3811.902,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:51:09.2 UTC+06:00,2024-08-18 15:51:09.2 UTC+06:00,1,1.5,1.7,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,372.28,,WGS 84 / UTM zone 43N,7,7,6,0,0
20,,728885.518,4631902.686,3811.792,2pr._20,77.75525465,41.80596036,3811.792,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-08-18 15:51:16.2 UTC+06:00,2024-08-18 15:51:16.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,368.104,,WGS 84 / UTM zone 43N,7,7,0,0,0
21,,728880.728,4631903.653,3811.747,2pr._21,77.75519743,41.80597045,3811.747,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:51:37.2 UTC+06:00,2024-08-18 15:51:37.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,363.952,,WGS 84 / UTM zone 43N,7,7,6,0,0
22,,728875.67,4631904.507,3811.815,2pr._22,77.75513694,41.80597959,3811.815,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:51:46.2 UTC+06:00,2024-08-18 15:51:46.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,359.525,,WGS 84 / UTM zone 43N,7,7,6,0,0
23,,728870.651,4631905.347,3811.805,2pr._23,77.75507691,41.80598859,3811.805,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-08-18 15:51:55.2 UTC+06:00,2024-08-18 15:51:55.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,355.15,,WGS 84 / UTM zone 43N,7,7,6,0,0
24,,728865.956,4631906.369,3811.634,2pr._24,77.75502085,41.80599915,3811.634,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-08-18 15:52:02.2 UTC+06:00,2024-08-18 15:52:02.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,351.168,,WGS 84 / UTM zone 43N,7,7,6,0,0
25,,728860.079,4631907.228,3811.617,2pr._25,77.75495052,41.80600857,3811.617,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2024-08-18 15:52:24.2 UTC+06:00,2024-08-18 15:52:24.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,346.047,,WGS 84 / UTM zone 43N,7,7,6,0,0
26,,728855.051,4631907.769,3811.881,2pr._26,77.75489027,41.80601489,3811.881,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:52:33.2 UTC+06:00,2024-08-18 15:52:33.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,341.604,,WGS 84 / UTM zone 43N,7,7,6,0,0
27,,728850.065,4631908.372,3812.037,2pr._27,77.75483054,41.80602175,3812.037,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-08-18 15:52:41.2 UTC+06:00,2024-08-18 15:52:41.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,337.243,,WGS 84 / UTM zone 43N,7,7,6,0,0
28,,728845.122,4631908.927,3811.852,2pr._28,77.75477132,41.80602817,3811.852,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:52:48.2 UTC+06:00,2024-08-18 15:52:48.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,332.932,,WGS 84 / UTM zone 43N,7,7,6,0,0
29,,728840.244,4631909.337,3811.752,2pr._29,77.75471283,41.80603326,3811.752,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-08-18 15:52:55.2 UTC+06:00,2024-08-18 15:52:55.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,328.638,,WGS 84 / UTM zone 43N,7,7,6,0,0
30,,728835.299,4631909.916,3811.642,2pr._30,77.7546536,41.8060399,3811.642,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:53:04.3 UTC+06:00,2024-08-18 15:53:04.3 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,324.37,,WGS 84 / UTM zone 43N,7,7,6,0,0
31,,728830.337,4631910.537,3811.702,2pr._31,77.75459416,41.80604692,3811.702,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:53:12.2 UTC+06:00,2024-08-18 15:53:12.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,320.119,,WGS 84 / UTM zone 43N,7,7,6,0,0
32,,728825.432,4631911.217,3811.573,2pr._32,77.75453544,41.80605446,3811.573,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:53:20.2 UTC+06:00,2024-08-18 15:53:20.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,315.974,,WGS 84 / UTM zone 43N,7,7,6,0,0
33,,728820.423,4631911.893,3811.449,2pr._33,77.75447548,41.80606198,3811.449,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:53:26.2 UTC+06:00,2024-08-18 15:53:26.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,311.757,,WGS 84 / UTM zone 43N,7,7,6,0,0
34,,728815.56,4631912.459,3811.149,2pr._34,77.75441722,41.80606848,3811.149,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:53:36.2 UTC+06:00,2024-08-18 15:53:36.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,307.652,,WGS 84 / UTM zone 43N,7,7,6,0,0
35,,728810.467,4631912.894,3810.878,2pr._35,77.75435615,41.80607386,3810.878,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:53:43.2 UTC+06:00,2024-08-18 15:53:43.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,303.306,,WGS 84 / UTM zone 43N,7,7,6,0,0
36,,728805.64,4631913.529,3810.843,2pr._36,77.75429836,41.80608096,3810.843,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:53:50.2 UTC+06:00,2024-08-18 15:53:50.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,299.304,,WGS 84 / UTM zone 43N,7,7,6,0,0
37,,728800.723,4631913.928,3810.841,2pr._37,77.75423938,41.80608597,3810.841,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:53:58.2 UTC+06:00,2024-08-18 15:53:58.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,295.137,,WGS 84 / UTM zone 43N,7,7,6,0,0
38,,728795.654,4631914.351,3810.82,2pr._38,77.75417859,41.80609124,3810.82,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:54:06.3 UTC+06:00,2024-08-18 15:54:06.3 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,290.873,,WGS 84 / UTM zone 43N,7,7,6,0,0
39,,728790.715,4631914.848,3810.69,2pr._39,77.7541194,41.80609714,3810.69,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:54:13.2 UTC+06:00,2024-08-18 15:54:13.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,286.789,,WGS 84 / UTM zone 43N,7,7,6,0,0
40,,728785.848,4631915.279,3810.634,2pr._40,77.75406104,41.80610242,3810.634,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:54:22.2 UTC+06:00,2024-08-18 15:54:22.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,282.76,,WGS 84 / UTM zone 43N,7,7,6,0,0
41,,728780.855,4631915.946,3810.422,2pr._41,77.75400127,41.80610986,3810.422,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2024-08-18 15:54:30.2 UTC+06:00,2024-08-18 15:54:30.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,278.775,,WGS 84 / UTM zone 43N,7,7,6,0,0
42,,728775.962,4631916.539,3810.299,2pr._42,77.75394266,41.80611661,3810.299,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:54:37.3 UTC+06:00,2024-08-18 15:54:37.3 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,274.869,,WGS 84 / UTM zone 43N,7,7,6,0,0
43,,728770.941,4631917.203,3810.079,2pr._43,77.75388254,41.80612403,3810.079,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-08-18 15:54:44.2 UTC+06:00,2024-08-18 15:54:44.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,270.928,,WGS 84 / UTM zone 43N,7,7,6,0,0
44,,728765.978,4631917.832,3809.823,2pr._44,77.7538231,41.80613112,3809.823,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:54:53.2 UTC+06:00,2024-08-18 15:54:53.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,267.058,,WGS 84 / UTM zone 43N,7,7,6,0,0
45,,728761.047,4631918.505,3809.809,2pr._45,77.75376408,41.8061386,3809.809,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2024-08-18 15:55:00.2 UTC+06:00,2024-08-18 15:55:00.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,263.266,,WGS 84 / UTM zone 43N,7,7,6,0,0
46,,728756.151,4631919.032,3809.97,2pr._46,77.7537054,41.80614474,3809.97,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:55:08.2 UTC+06:00,2024-08-18 15:55:08.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,259.454,,WGS 84 / UTM zone 43N,7,7,6,0,0
47,,728751.136,4631919.61,3810.24,2pr._47,77.75364532,41.80615139,3810.24,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:55:14.2 UTC+06:00,2024-08-18 15:55:14.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,255.607,,WGS 84 / UTM zone 43N,7,7,7,0,0
48,,728746.211,4631920.318,3810.322,2pr._48,77.75358638,41.80615919,3810.322,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-08-18 15:55:21.2 UTC+06:00,2024-08-18 15:55:21.2 UTC+06:00,1,1.7,2,728540.271,4631775.734,3823.33,77.7510544,41.8049178,3823.33,251.959,,WGS 84 / UTM zone 43N,7,7,6,0,0
