Name;Easting;Northing;Elevation;Description;Longitude;Latitude;Ellipsoidal height;Easting RMS;Northing RMS;Elevation RMS;Lateral RMS;Antenna height;Antenna height units;Solution status;Averaging start;Averaging end;Samples;PDOP;Base easting;Base northing;Base elevation;Base longitude;Base latitude;Base ellipsoidal height;Baseline;CS name
E27;G12;;;;77.7485533;41.80226326;3859.903;0.386;0.601;0.926;0.714;2.134;m;SINGLE;2022-08-20 13:26:38.9 UTC+06:00;2022-08-20 13:26:48.9 UTC+06:00;11;1.2;;;;;;;;Global CS
E28;G13;;;;77.74852969;41.80231915;3860.858;0.332;0.473;0.601;0.578;2.134;m;SINGLE;2022-08-20 13:27:01.9 UTC+06:00;2022-08-20 13:27:11.9 UTC+06:00;11;1.2;;;;;;;;Global CS
E29;G14;;;;77.74850067;41.80236408;3859.669;0.343;0.264;0.56;0.433;2.134;m;SINGLE;2022-08-20 13:27:31.9 UTC+06:00;2022-08-20 13:27:41.9 UTC+06:00;11;1.2;;;;;;;;Global CS
E30;G15;;;;77.74848444;41.80240741;3858.682;0.334;0.275;0.624;0.433;2.134;m;SINGLE;2022-08-20 13:27:59.9 UTC+06:00;2022-08-20 13:28:10.9 UTC+06:00;12;1.2;;;;;;;;Global CS
E31;G16;;;;77.74846699;41.80245145;3857.563;0.361;0.309;0.576;0.475;2.134;m;SINGLE;2022-08-20 13:28:29.9 UTC+06:00;2022-08-20 13:28:40.9 UTC+06:00;12;1.2;;;;;;;;Global CS
E32;G17;;;;77.74844433;41.80249017;3858.219;0.357;0.306;0.587;0.47;2.134;m;SINGLE;2022-08-20 13:28:59.9 UTC+06:00;2022-08-20 13:29:10.9 UTC+06:00;12;1.2;;;;;;;;Global CS
E33;G18;;;;77.74842298;41.80252982;3857.811;0.352;0.379;0.603;0.518;2.134;m;SINGLE;2022-08-20 13:29:22.9 UTC+06:00;2022-08-20 13:29:33.9 UTC+06:00;12;1.2;;;;;;;;Global CS
E34;G19;;;;77.7484024;41.80257447;3857.837;0.346;0.425;0.618;0.548;2.134;m;SINGLE;2022-08-20 13:29:46.9 UTC+06:00;2022-08-20 13:29:56.9 UTC+06:00;11;1.2;;;;;;;;Global CS
E35;G20;;;;77.74838592;41.80261334;3855.849;0.383;0.385;0.596;0.543;2.134;m;SINGLE;2022-08-20 13:30:07.9 UTC+06:00;2022-08-20 13:30:17.9 UTC+06:00;11;1.2;;;;;;;;Global CS
E36;G21;;;;77.74837218;41.80265104;3857.811;0.38;0.52;0.617;0.644;2.134;m;SINGLE;2022-08-20 13:32:18.9 UTC+06:00;2022-08-20 13:32:29.9 UTC+06:00;12;1.2;;;;;;;;Global CS
E37;G22;;;;77.74835075;41.80270243;3857.377;0.361;0.402;0.612;0.541;2.134;m;SINGLE;2022-08-20 13:32:38.9 UTC+06:00;2022-08-20 13:32:48.9 UTC+06:00;11;1.2;;;;;;;;Global CS
E38;G23;;;;77.74833983;41.8027416;3855.913;0.356;0.284;0.622;0.455;2.134;m;SINGLE;2022-08-20 13:33:00.9 UTC+06:00;2022-08-20 13:33:11.9 UTC+06:00;12;1.2;;;;;;;;Global CS
