4       0.00       0.00      15.00       0.00       5.00       0.00      10.00       0.00  19454.03906
4       5.00       0.00      20.00       0.00      10.00       0.00      15.00       0.00  22659.55078
4      10.00       0.00      25.00       0.00      15.00       0.00      20.00       0.00  20289.73047
4      15.00       0.00      30.00       0.00      20.00       0.00      25.00       0.00  19538.09961
4      20.00       0.00      35.00       0.00      25.00       0.00      30.00       0.00  22398.67969
4      25.00       0.00      40.00       0.00      30.00       0.00      35.00       0.00  28452.34961
4      30.00       0.00      45.00       0.00      35.00       0.00      40.00       0.00  25265.21094
4      35.00       0.00      50.00       0.00      40.00       0.00      45.00       0.00  28595.27930
4      40.00       0.00      55.00       0.00      45.00       0.00      50.00       0.00  27054.03906
4      45.00       0.00      60.00       0.00      50.00       0.00      55.00       0.00  32169.38086
4      50.00       0.00      65.00       0.00      55.00       0.00      60.00       0.00  22971.02930
4      55.00       0.00      70.00       0.00      60.00       0.00      65.00       0.00  31142.51953
4      60.00       0.00      75.00       0.00      65.00       0.00      70.00       0.00  34371.62109
4      65.00       0.00      80.00       0.00      70.00       0.00      75.00       0.00  21794.80078
4      70.00       0.00      85.00       0.00      75.00       0.00      80.00       0.00  32611.42969
4      80.00       0.00      95.00       0.00      85.00       0.00      90.00       0.00  31477.46094
4      85.00       0.00     100.00       0.00      90.00       0.00      95.00       0.00  27358.57031
4      90.00       0.00     105.00       0.00      95.00       0.00     100.00       0.00  37769.00000
4      95.00       0.00     110.00       0.00     100.00       0.00     105.00       0.00  29284.48047
4     100.00       0.00     115.00       0.00     105.00       0.00     110.00       0.00  35919.89062
4     105.00       0.00     120.00       0.00     110.00       0.00     115.00       0.00  27061.67969
4     110.00       0.00     125.00       0.00     115.00       0.00     120.00       0.00  34519.48828
4     115.00       0.00     130.00       0.00     120.00       0.00     125.00       0.00  29339.50000
4     120.00       0.00     135.00       0.00     125.00       0.00     130.00       0.00  32891.76172
4     125.00       0.00     140.00       0.00     130.00       0.00     135.00       0.00  29064.80078
4     130.00       0.00     145.00       0.00     135.00       0.00     140.00       0.00  38174.51953
4     135.00       0.00     150.00       0.00     140.00       0.00     145.00       0.00  40827.07031
4     140.00       0.00     155.00       0.00     145.00       0.00     150.00       0.00  34270.48047
4     145.00       0.00     160.00       0.00     150.00       0.00     155.00       0.00  43930.98828
4     150.00       0.00     165.00       0.00     155.00       0.00     160.00       0.00  28448.15039
4     155.00       0.00     170.00       0.00     160.00       0.00     165.00       0.00  34602.26953
4     160.00       0.00     175.00       0.00     165.00       0.00     170.00       0.00  32624.28906
4     165.00       0.00     180.00       0.00     170.00       0.00     175.00       0.00  33267.96875
