4      5.000   3357.788     20.000   3359.377     10.000   3354.845     15.000   3356.961  31058.00000
4     10.000   3354.845     25.000   3362.876     15.000   3356.961     20.000   3359.377  23061.00000
4     20.000   3359.377     35.000   3369.841     25.000   3362.876     30.000   3366.271  20526.00000
4     25.000   3362.876     40.000   3372.174     30.000   3366.271     35.000   3369.841  11209.00000
4     30.000   3366.271     45.000   3373.542     35.000   3369.841     40.000   3372.174  16008.00000
4     35.000   3369.841     50.000   3375.243     40.000   3372.174     45.000   3373.542  15829.00000
4     40.000   3372.174     55.000   3377.032     45.000   3373.542     50.000   3375.243  17574.00000
4     45.000   3373.542     60.000   3378.471     50.000   3375.243     55.000   3377.032  10814.00000
4     50.000   3375.243     65.000   3379.797     55.000   3377.032     60.000   3378.471  21366.00000
4     55.000   3377.032     70.000   3381.567     60.000   3378.471     65.000   3379.797  12104.00000
4     60.000   3378.471     75.000   3382.416     65.000   3379.797     70.000   3381.567  13840.00000
4     65.000   3379.797     80.000   3384.615     70.000   3381.567     75.000   3382.416  18424.00000
4     70.000   3381.567     85.000   3385.507     75.000   3382.416     80.000   3384.615  27034.00000
4     75.000   3382.416     90.000   3386.405     80.000   3384.615     85.000   3385.507  22025.00000
4     80.000   3384.615     95.000   3386.914     85.000   3385.507     90.000   3386.405  28683.00000
4     85.000   3385.507    100.000   3387.241     90.000   3386.405     95.000   3386.914  45247.00000
4     90.000   3386.405    105.000   3388.724     95.000   3386.914    100.000   3387.241  41645.00000
4     95.000   3386.914    110.000   3389.926    100.000   3387.241    105.000   3388.724  97673.00000
4    100.000   3387.241    115.000   3390.211    105.000   3388.724    110.000   3389.926  30941.00000
4    105.000   3388.724    120.000   3389.987    110.000   3389.926    115.000   3390.211  93486.00000
4    110.000   3389.926    125.000   3390.626    115.000   3390.211    120.000   3389.987  14486.00000
4    115.000   3390.211    130.000   3393.063    120.000   3389.987    125.000   3390.626  42252.00000
4    120.000   3389.987    135.000   3394.244    125.000   3390.626    130.000   3393.063  38904.00000
4    125.000   3390.626    140.000   3397.937    130.000   3393.063    135.000   3394.244  15760.00000
4    130.000   3393.063    145.000   3399.963    135.000   3394.244    140.000   3397.937  51318.00000
4    135.000   3394.244    150.000   3401.171    140.000   3397.937    145.000   3399.963  17743.00000
4    140.000   3397.937    155.000   3401.717    145.000   3399.963    150.000   3401.171  35723.00000
4    145.000   3399.963    160.000   3401.946    150.000   3401.171    155.000   3401.717  23279.00000
