48 	 # Number of sensors 
# x z 
0.00 3741.94 
5.00 3742.11 
10.00 3741.87 
15.00 3742.20 
20.00 3742.00 
25.00 3743.30 
30.00 3743.28 
35.00 3743.50 
40.00 3743.57 
45.00 3744.14 
50.00 3744.41 
55.00 3744.72 
60.00 3744.82 
65.00 3744.79 
70.00 3745.06 
75.00 3744.92 
80.00 3744.81 
85.00 3744.72 
90.00 3744.73 
95.00 3744.82 
100.00 3744.62 
105.00 3744.45 
110.00 3744.10 
115.00 3744.08 
120.00 3743.25 
125.00 3743.58 
130.00 3743.63 
135.00 3743.73 
140.00 3743.71 
145.00 3743.72 
150.00 3744.55 
155.00 3744.73 
160.00 3743.76 
165.00 3742.97 
170.00 3741.17 
175.00 3741.77 
180.00 3741.56 
185.00 3741.93 
190.00 3742.00 
195.00 3742.56 
200.00 3743.11 
205.00 3742.89 
210.00 3742.99 
215.00 3742.39 
220.00 3742.06 
225.00 3742.09 
230.00 3741.68 
235.00 3741.21 
338 	 # Number of measurements 
# a b m n rhoa err
43 46 44 45 171.56 0.040 
44 47 45 46 179.60 0.040 
45 48 46 47 169.86 0.040 
1 7 3 5 197.55 0.040 
3 9 5 7 191.92 0.040 
5 11 7 9 254.11 0.040 
7 13 9 11 274.68 0.040 
8 14 10 12 942.48 0.040 
9 15 11 13 285.12 0.040 
10 16 12 14 314.54 0.040 
11 17 13 15 326.00 0.040 
12 18 14 16 290.69 0.040 
13 19 15 17 237.87 0.040 
14 20 16 18 295.36 0.040 
15 21 17 19 329.29 0.040 
16 22 18 20 321.43 0.040 
17 23 19 21 333.58 0.040 
18 24 20 22 353.27 0.040 
19 25 21 23 341.03 0.040 
20 26 22 24 307.98 0.040 
21 27 23 25 334.37 0.040 
22 28 24 26 342.05 0.040 
23 29 25 27 331.01 0.040 
24 30 26 28 348.44 0.040 
25 31 27 29 348.68 0.040 
26 32 28 30 355.50 0.040 
27 33 29 31 354.63 0.040 
28 34 30 32 382.97 0.040 
29 35 31 33 372.73 0.040 
30 36 32 34 392.43 0.040 
31 37 33 35 406.81 0.040 
32 38 34 36 363.71 0.040 
33 39 35 37 301.03 0.040 
34 40 36 38 299.10 0.040 
35 41 37 39 316.67 0.040 
36 42 38 40 327.20 0.040 
37 43 39 41 323.02 0.040 
38 44 40 42 331.90 0.040 
39 45 41 43 384.07 0.040 
40 46 42 44 426.97 0.040 
41 47 43 45 382.54 0.040 
42 48 44 46 366.97 0.040 
1 10 4 7 234.11 0.040 
3 12 6 9 304.25 0.040 
4 13 7 10 356.83 0.040 
6 15 9 12 350.82 0.040 
7 16 10 13 348.12 0.040 
8 17 11 14 942.48 0.040 
9 18 12 15 410.31 0.040 
10 19 13 16 402.47 0.040 
11 20 14 17 372.40 0.040 
12 21 15 18 360.00 0.040 
13 22 16 19 389.40 0.040 
14 23 17 20 417.48 0.040 
15 24 18 21 424.20 0.040 
16 25 19 22 457.34 0.040 
17 26 20 23 457.79 0.040 
18 27 21 24 437.01 0.040 
19 28 22 25 441.63 0.040 
20 29 23 26 453.10 0.040 
21 30 24 27 475.36 0.040 
22 31 25 28 486.86 0.040 
23 32 26 29 485.03 0.040 
24 33 27 30 492.47 0.040 
25 34 28 31 486.66 0.040 
26 35 29 32 501.67 0.040 
27 36 30 33 504.92 0.040 
28 37 31 34 558.58 0.040 
29 38 32 35 573.93 0.040 
30 39 33 36 548.56 0.040 
31 40 34 37 486.64 0.040 
32 41 35 38 434.38 0.040 
33 42 36 39 439.85 0.040 
34 43 37 40 459.88 0.040 
35 44 38 41 471.54 0.040 
36 45 39 42 492.51 0.040 
37 46 40 43 535.61 0.040 
38 47 41 44 567.03 0.040 
39 48 42 45 547.47 0.040 
1 13 5 9 325.30 0.040 
2 14 6 10 373.49 0.040 
3 15 7 11 393.12 0.040 
5 17 9 13 445.67 0.040 
6 18 10 14 453.64 0.040 
7 19 11 15 480.16 0.040 
9 21 13 17 458.16 0.040 
10 22 14 18 444.02 0.040 
11 23 15 19 443.19 0.040 
12 24 16 20 483.79 0.040 
13 25 17 21 517.84 0.040 
14 26 18 22 570.04 0.040 
15 27 19 23 570.54 0.040 
16 28 20 24 374.08 0.040 
17 29 21 25 562.70 0.040 
18 30 22 26 542.13 0.040 
19 31 23 27 564.37 0.040 
20 32 24 28 594.77 0.040 
21 33 25 29 587.14 0.040 
22 34 26 30 609.38 0.040 
23 35 27 31 594.07 0.040 
24 36 28 32 608.29 0.040 
25 37 29 33 656.37 0.040 
26 38 30 34 693.37 0.040 
27 39 31 35 729.63 0.040 
28 40 32 36 704.32 0.040 
29 41 33 37 661.22 0.040 
30 42 34 38 606.57 0.040 
31 43 35 39 547.55 0.040 
32 44 36 40 557.83 0.040 
33 45 37 41 586.26 0.040 
34 46 38 42 632.07 0.040 
35 47 39 43 696.94 0.040 
36 48 40 44 712.54 0.040 
1 16 6 11 425.98 0.040 
2 17 7 12 476.86 0.040 
4 19 9 14 545.58 0.040 
5 20 10 15 545.43 0.040 
6 21 11 16 530.10 0.040 
7 22 12 17 509.37 0.040 
9 24 14 19 520.82 0.040 
10 25 15 20 534.27 0.040 
11 26 16 21 579.61 0.040 
12 27 17 22 630.36 0.040 
13 28 18 23 643.11 0.040 
14 29 19 24 652.17 0.040 
15 30 20 25 674.95 0.040 
16 31 21 26 658.86 0.040 
17 32 22 27 642.72 0.040 
18 33 23 28 661.49 0.040 
19 34 24 29 666.49 0.040 
20 35 25 30 665.53 0.040 
21 36 26 31 697.23 0.040 
22 37 27 32 743.49 0.040 
23 38 28 33 769.88 0.040 
24 39 29 34 823.34 0.040 
25 40 30 35 857.57 0.040 
26 41 31 36 840.15 0.040 
27 42 32 37 799.33 0.040 
28 43 33 38 757.11 0.040 
29 44 34 39 700.53 0.040 
30 45 35 40 669.79 0.040 
31 46 36 41 685.48 0.040 
32 47 37 42 737.16 0.040 
33 48 38 43 803.17 0.040 
1 19 7 13 554.51 0.040 
3 21 9 15 623.50 0.040 
4 22 10 16 590.22 0.040 
5 23 11 17 593.16 0.040 
6 24 12 18 584.43 0.040 
7 25 13 19 596.02 0.040 
9 27 15 21 596.41 0.040 
10 28 16 22 685.13 0.040 
11 29 17 23 706.55 0.040 
12 30 18 24 716.96 0.040 
13 31 19 25 740.92 0.040 
14 32 20 26 749.18 0.040 
15 33 21 27 750.80 0.040 
16 34 22 28 726.05 0.040 
17 35 23 29 713.94 0.040 
18 36 24 30 749.40 0.040 
19 37 25 31 773.03 0.040 
20 38 26 32 828.20 0.040 
21 39 27 33 876.76 0.040 
22 40 28 34 930.95 0.040 
23 41 29 35 975.56 0.040 
24 42 30 36 943.05 0.040 
25 43 31 37 911.37 0.040 
26 44 32 38 865.63 0.040 
27 45 33 39 845.09 0.040 
28 46 34 40 814.80 0.040 
29 47 35 41 778.83 0.040 
30 48 36 42 802.03 0.040 
1 22 8 15 443.73 0.040 
2 23 9 16 662.12 0.040 
3 24 10 17 659.30 0.040 
4 25 11 18 666.31 0.040 
5 26 12 19 676.61 0.040 
6 27 13 20 686.10 0.040 
7 28 14 21 694.90 0.040 
9 30 16 23 720.19 0.040 
10 31 17 24 771.29 0.040 
11 32 18 25 795.80 0.040 
12 33 19 26 801.38 0.040 
13 34 20 27 799.27 0.040 
14 35 21 28 804.15 0.040 
15 36 22 29 800.26 0.040 
16 37 23 30 828.30 0.040 
17 38 24 31 862.08 0.040 
18 39 25 32 895.61 0.040 
19 40 26 33 948.73 0.040 
20 41 27 34 1006.04 0.040 
21 42 28 35 1046.49 0.040 
22 43 29 36 1040.10 0.040 
23 44 30 37 998.39 0.040 
24 45 31 38 975.76 0.040 
25 46 32 39 959.53 0.040 
26 47 33 40 946.50 0.040 
27 48 34 41 900.21 0.040 
1 25 9 17 723.53 0.040 
2 26 10 18 724.13 0.040 
3 27 11 19 755.86 0.040 
4 28 12 20 763.22 0.040 
5 29 13 21 789.41 0.040 
6 30 14 22 798.87 0.040 
7 31 15 23 792.18 0.040 
8 32 16 24 753.98 0.040 
9 33 17 25 832.31 0.040 
10 34 18 26 841.44 0.040 
11 35 19 27 838.86 0.040 
12 36 20 28 868.76 0.040 
13 37 21 29 881.06 0.040 
14 38 22 30 908.07 0.040 
15 39 23 31 943.13 0.040 
16 40 24 32 983.46 0.040 
17 41 25 33 1013.43 0.040 
18 42 26 34 1064.62 0.040 
19 43 27 35 1096.48 0.040 
20 44 28 36 1079.10 0.040 
21 45 29 37 1082.76 0.040 
22 46 30 38 1074.70 0.040 
23 47 31 39 1067.67 0.040 
24 48 32 40 1038.36 0.040 
1 28 10 19 806.03 0.040 
2 29 11 20 837.80 0.040 
3 30 12 21 858.77 0.040 
4 31 13 22 885.48 0.040 
5 32 14 23 864.99 0.040 
6 33 15 24 842.07 0.040 
7 34 16 25 856.95 0.040 
9 36 18 27 890.30 0.040 
10 37 19 28 931.21 0.040 
11 38 20 29 950.18 0.040 
12 39 21 30 982.90 0.040 
13 40 22 31 993.60 0.040 
14 41 23 32 1045.13 0.040 
15 42 24 33 1092.57 0.040 
16 43 25 34 1109.94 0.040 
17 44 26 35 1142.85 0.040 
18 45 27 36 1137.13 0.040 
19 46 28 37 1125.18 0.040 
20 47 29 38 1131.38 0.040 
21 48 30 39 1121.23 0.040 
1 31 11 21 902.22 0.040 
2 32 12 22 940.69 0.040 
3 33 13 23 939.54 0.040 
4 34 14 24 905.21 0.040 
5 35 15 25 897.09 0.040 
6 36 16 26 913.35 0.040 
7 37 17 27 939.63 0.040 
9 39 19 29 1004.11 0.040 
10 40 20 30 1043.86 0.040 
11 41 21 31 1060.85 0.040 
12 42 22 32 1085.66 0.040 
13 43 23 33 1113.53 0.040 
14 44 24 34 1168.66 0.040 
15 45 25 35 1207.09 0.040 
17 47 27 37 1186.77 0.040 
18 48 28 38 1161.37 0.040 
1 34 12 23 978.26 0.040 
2 35 13 24 963.28 0.040 
3 36 14 25 974.95 0.040 
4 37 15 26 976.12 0.040 
5 38 16 27 1007.47 0.040 
6 39 17 28 1037.80 0.040 
7 40 18 29 1053.72 0.040 
9 42 20 31 1108.44 0.040 
10 43 21 32 1134.99 0.040 
11 44 22 33 1145.93 0.040 
12 45 23 34 1202.01 0.040 
13 46 24 35 1255.82 0.040 
14 47 25 36 1253.05 0.040 
15 48 26 37 1241.17 0.040 
1 37 13 25 1045.87 0.040 
2 38 14 26 1049.72 0.040 
3 39 15 27 1065.23 0.040 
4 40 16 28 1096.25 0.040 
5 41 17 29 1113.62 0.040 
6 42 18 30 1137.79 0.040 
7 43 19 31 1141.30 0.040 
9 45 21 33 1200.97 0.040 
10 46 22 34 1242.19 0.040 
11 47 23 35 1284.71 0.040 
12 48 24 36 1281.87 0.040 
1 40 14 27 1124.28 0.040 
2 41 15 28 1142.61 0.040 
3 42 16 29 1164.33 0.040 
4 43 17 30 1180.85 0.040 
5 44 18 31 1193.13 0.040 
6 45 19 32 1222.76 0.040 
7 46 20 33 1248.78 0.040 
9 48 22 35 1303.75 0.040 
1 43 15 29 1184.21 0.040 
2 44 16 30 1220.33 0.040 
3 45 17 31 1251.79 0.040 
4 46 18 32 1288.35 0.040 
5 47 19 33 1315.03 0.040 
6 48 20 34 1334.27 0.040 
2 47 17 32 1329.64 0.040 
3 48 18 33 1360.54 0.040 
