0	3853.458
5	3851.357
10	3849.274
15	3847.14
20	3844.877
25	3842.808
30	3840.611
35	3838.295
40	3835.829
45	3833.394
50	3830.968
55	3828.793
60	3826.434
65	3824.248
70	3821.899
75	3819.851
80	3817.599
85	3815.576
90	3813.526
95	3811.372
100	3809.867
105	3809.78
110	3809.521
115	3809.158
120	3808.535
125	3808.219
130	3807.966
135	3807.688
140	3807.39
145	3807.072
150	3806.831
155	3806.504
160	3806.073
165	3805.524
170	3805
175	3804.79
180	3805.128
185	3805.274
190	3805.317
195	3805.349
200	3805.376
205	3805.361
210	3805.223
215	3805.164
220	3805.036
225	3804.851
230	3804.813
235	3804.691
