48 	 # Number of sensors 
# x z 
0.00 3799.55 
5.00 3799.56 
10.00 3800.68 
15.00 3801.84 
20.00 3802.74 
25.00 3804.07 
30.00 3805.00 
35.00 3805.90 
40.00 3807.23 
45.00 3808.01 
50.00 3810.02 
55.00 3810.71 
60.00 3811.25 
65.00 3812.45 
70.00 3813.73 
75.00 3815.02 
80.00 3815.43 
85.00 3816.19 
90.00 3816.29 
95.00 3816.58 
100.00 3817.38 
105.00 3817.92 
110.00 3818.53 
115.00 3819.18 
120.00 3819.58 
125.00 3820.52 
130.00 3821.61 
135.00 3822.61 
140.00 3822.80 
145.00 3823.31 
150.00 3823.50 
155.00 3823.67 
160.00 3824.08 
165.00 3823.96 
170.00 3823.94 
175.00 3823.97 
180.00 3824.37 
185.00 3824.27 
190.00 3824.30 
195.00 3824.45 
200.00 3824.53 
205.00 3824.29 
210.00 3824.37 
215.00 3824.77 
220.00 3825.50 
225.00 3826.17 
230.00 3827.10 
235.00 3827.60 
357 	 # Number of measurements 
# a b m n rhoa err
12 48 24 36 31027.08 0.040 
12 45 23 34 36713.25 0.040 
12 42 22 32 38044.69 0.040 
12 39 21 30 37339.79 0.040 
12 36 20 28 33086.51 0.040 
12 33 19 26 30208.89 0.040 
12 30 18 24 29463.30 0.040 
12 27 17 22 26546.46 0.040 
12 24 16 20 22497.20 0.040 
12 21 15 18 17839.41 0.040 
12 18 14 16 13541.11 0.040 
12 15 13 14 6042.63 0.040 
13 46 24 35 35584.90 0.040 
13 43 23 33 41206.01 0.040 
13 40 22 31 39138.90 0.040 
13 37 21 29 34783.71 0.040 
13 34 20 27 31872.50 0.040 
13 31 19 25 29717.93 0.040 
13 28 18 23 27853.08 0.040 
13 25 17 21 23495.31 0.040 
13 22 16 19 20308.15 0.040 
13 19 15 17 12729.47 0.040 
13 16 14 15 6565.29 0.040 
14 47 25 36 36170.20 0.040 
14 44 24 34 39440.45 0.040 
14 41 23 32 38571.16 0.040 
14 38 22 30 35247.27 0.040 
14 35 21 28 32493.59 0.040 
14 32 20 26 30620.05 0.040 
14 29 19 24 25196.49 0.040 
14 26 18 22 24330.56 0.040 
14 23 17 20 19907.22 0.040 
14 20 16 18 12063.71 0.040 
14 17 15 16 7111.49 0.040 
15 48 26 37 33263.18 0.040 
15 45 25 35 36630.97 0.040 
15 42 24 33 40867.64 0.040 
15 39 23 31 38492.19 0.040 
15 36 22 29 32419.21 0.040 
15 33 21 27 30063.44 0.040 
15 30 20 25 27960.18 0.040 
15 27 19 23 22467.72 0.040 
15 24 18 21 20235.16 0.040 
15 21 17 19 15502.51 0.040 
15 18 16 17 6757.67 0.040 
16 46 26 36 34799.18 0.040 
16 43 25 34 40894.97 0.040 
16 40 24 32 38905.48 0.040 
16 37 23 30 34930.46 0.040 
16 34 22 28 30412.41 0.040 
16 31 21 26 28546.61 0.040 
16 28 20 24 23059.29 0.040 
16 25 19 22 17787.12 0.040 
16 22 18 20 14990.71 0.040 
16 19 17 18 6192.24 0.040 
17 47 27 37 36221.71 0.040 
17 44 26 35 39069.99 0.040 
17 41 25 33 37655.67 0.040 
17 38 24 31 36549.29 0.040 
17 35 23 29 31638.25 0.040 
17 32 22 27 28164.86 0.040 
17 29 21 25 25244.44 0.040 
17 26 20 23 18692.01 0.040 
17 23 19 21 12488.75 0.040 
17 20 18 19 10004.09 0.040 
18 48 28 38 35036.24 0.040 
18 45 27 36 36499.59 0.040 
18 42 26 34 40425.84 0.040 
18 39 25 32 35642.91 0.040 
18 36 24 30 32556.95 0.040 
18 33 23 28 27659.88 0.040 
18 30 22 26 24309.90 0.040 
18 27 21 24 18920.62 0.040 
18 24 20 22 13960.10 0.040 
18 21 19 20 6136.58 0.040 
19 46 28 37 37299.95 0.040 
19 43 27 35 41162.71 0.040 
19 40 26 33 39657.37 0.040 
19 37 25 31 34634.01 0.040 
19 34 24 29 29765.42 0.040 
19 31 23 27 25345.73 0.040 
19 28 22 25 21308.56 0.040 
19 25 21 23 14413.33 0.040 
19 22 20 21 7577.13 0.040 
20 47 29 38 37039.38 0.040 
20 44 28 36 37439.12 0.040 
20 41 27 34 39959.91 0.040 
20 38 26 32 33901.27 0.040 
20 35 25 30 29190.63 0.040 
20 32 24 28 26640.71 0.040 
20 29 23 26 20963.98 0.040 
20 26 22 24 13469.58 0.040 
20 23 21 22 8493.13 0.040 
21 48 30 39 35543.71 0.040 
21 45 29 37 38672.34 0.040 
21 42 28 35 39278.34 0.040 
21 39 27 33 36780.62 0.040 
21 36 26 31 31415.93 0.040 
21 33 25 29 23758.82 0.040 
21 30 24 27 21205.75 0.040 
21 27 23 25 15957.44 0.040 
21 24 22 23 7780.82 0.040 
22 46 30 38 39010.38 0.040 
22 43 29 36 38797.02 0.040 
22 40 28 34 38297.51 0.040 
22 37 27 32 32229.89 0.040 
22 34 26 30 24768.32 0.040 
22 31 25 28 19418.60 0.040 
22 28 24 26 16409.95 0.040 
22 25 23 24 6996.33 0.040 
23 47 31 39 36711.13 0.040 
23 44 30 37 40865.29 0.040 
23 41 29 35 38620.64 0.040 
23 38 28 33 31712.63 0.040 
23 35 27 31 27280.45 0.040 
23 32 26 29 20734.51 0.040 
23 29 25 27 14089.57 0.040 
23 26 24 25 10441.17 0.040 
24 48 32 40 36298.27 0.040 
24 45 31 38 38816.93 0.040 
24 42 30 36 36164.59 0.040 
24 39 29 34 34788.33 0.040 
24 36 28 32 26892.03 0.040 
24 33 27 30 20246.13 0.040 
24 30 26 28 14658.41 0.040 
24 27 25 26 8090.65 0.040 
25 46 32 39 37535.75 0.040 
25 43 31 37 39399.96 0.040 
25 40 30 35 34636.06 0.040 
25 37 29 33 30021.06 0.040 
25 34 28 31 22179.64 0.040 
25 31 27 29 15488.86 0.040 
25 28 26 27 9176.52 0.040 
26 47 33 40 36163.22 0.040 
26 44 32 38 39855.02 0.040 
26 41 31 36 32188.93 0.040 
26 38 30 34 29378.50 0.040 
26 35 29 32 22188.62 0.040 
26 32 28 30 16078.97 0.040 
26 29 27 28 9821.02 0.040 
27 48 34 41 35193.17 0.040 
27 45 33 39 35095.24 0.040 
27 42 32 37 35772.58 0.040 
27 39 31 35 28497.45 0.040 
27 36 30 33 24186.33 0.040 
27 33 29 31 16634.73 0.040 
27 30 28 29 9224.44 0.040 
28 46 34 40 34714.60 0.040 
28 43 33 38 36144.03 0.040 
28 40 32 36 28340.86 0.040 
28 37 31 34 23455.40 0.040 
28 34 30 32 15079.64 0.040 
28 31 29 30 8917.71 0.040 
29 44 34 39 32662.75 0.040 
29 41 33 37 29220.30 0.040 
29 38 32 35 23080.23 0.040 
29 35 31 33 16479.90 0.040 
29 32 30 31 12445.86 0.040 
30 48 36 42 35954.18 0.040 
30 45 35 40 33582.32 0.040 
30 42 34 38 30434.55 0.040 
30 39 33 36 20731.14 0.040 
30 36 32 34 19038.05 0.040 
30 33 31 32 7854.79 0.040 
31 46 36 41 35000.20 0.040 
31 43 35 39 30547.70 0.040 
31 40 34 37 23188.04 0.040 
31 37 33 35 15511.27 0.040 
31 34 32 33 12721.28 0.040 
32 47 37 42 35531.41 0.040 
32 44 36 40 31211.72 0.040 
32 41 35 38 25516.35 0.040 
32 38 34 36 12824.40 0.040 
32 35 33 34 9273.24 0.040 
33 48 38 43 36065.48 0.040 
33 45 37 41 31055.33 0.040 
33 42 36 39 24511.76 0.040 
33 39 35 37 15854.97 0.040 
33 36 34 35 9071.35 0.040 
34 46 38 42 31420.95 0.040 
34 43 37 40 26147.03 0.040 
34 40 36 38 20299.11 0.040 
34 37 35 36 7086.91 0.040 
