48 	 # Number of sensors 
# x z 
0	0
5	-1.369
10	-3.055
15	-4.783
20	-4.715
25	-5.281
30	-5.522
35	-6.631
40	-6.801
45	-6.848
50	-7.158
55	-8.252
60	-8.375
65	-9.641
70	-10.036
75	-11.028
80	-11.873
85	-11.796
90	-13.964
95	-14.551
100	-13.293
105	-14.114
110	-14.583
115	-15.756
120	-15.992
125	-17.052
130	-18.051
135	-17.988
140	-17.326
145	-17.961
150	-17.992
155	-17.705
160	-17.012
165	-16.159
170	-18.371
175	-19.946
180	-18.674
185	-18.774
190	-18.705
195	-20.053
200	-21.377
205	-22.27
210	-22.846
215	-23.111
220	-22.926
225	-23.811
230	-23.741
235	-23.55
727 	 # Number of measurements 
# a b m n rhoa err
19 18 30 31 4368.78 0.001 
19 18 31 32 2314.15 0.001 
20 19 21 22 6907.65 0.001 
20 19 22 23 6602.22 0.001 
20 19 23 24 4358.27 0.001 
20 19 24 25 5238.13 0.001 
20 19 25 26 4567.98 0.001 
20 19 26 27 7388.66 0.001 
20 19 27 28 10689.96 0.001 
20 19 28 29 7740.71 0.001 
20 19 29 30 6987.84 0.001 
21 20 22 23 3462.28 0.001 
21 20 23 24 2560.95 0.001 
21 20 24 25 3284.18 0.001 
21 20 25 26 3040.62 0.001 
21 20 26 27 4712.08 0.001 
21 20 27 28 6851.85 0.001 
21 20 28 29 4931.27 0.001 
21 20 29 30 4516.44 0.001 
21 20 30 31 4817.29 0.001 
21 20 32 33 8197.21 0.001 
21 20 33 34 4549.53 0.001 
21 20 34 35 3713.42 0.001 
21 20 35 36 7751.84 0.001 
21 20 36 37 3755.24 0.001 
21 20 37 38 5603.10 0.001 
21 20 38 39 4856.32 0.001 
21 20 39 40 7492.47 0.001 
21 20 40 41 6741.62 0.001 
21 20 41 42 4916.44 0.001 
21 20 42 43 4342.45 0.001 
21 20 44 45 9839.57 0.001 
21 20 45 46 7365.35 0.001 
21 20 46 47 4626.96 0.001 
21 20 47 48 2850.30 0.001 
22 21 23 24 2484.77 0.001 
22 21 24 25 3886.27 0.001 
22 21 25 26 3590.95 0.001 
22 21 26 27 5648.26 0.001 
22 21 27 28 8415.68 0.001 
22 21 28 29 6130.07 0.001 
22 21 29 30 5614.95 0.001 
22 21 30 31 6188.95 0.001 
23 22 24 25 13055.22 0.001 
23 22 25 26 7979.79 0.001 
23 22 26 27 6826.29 0.001 
23 22 32 33 16820.19 0.001 
23 22 33 34 9497.48 0.001 
23 22 34 35 7861.53 0.001 
23 22 35 36 16383.31 0.001 
23 22 36 37 7810.07 0.001 
23 22 37 38 12088.83 0.001 
24 23 25 26 2319.41 0.001 
24 23 26 27 9247.56 0.001 
24 23 27 28 24616.87 0.001 
24 23 29 30 6377.95 0.001 
24 23 30 31 6769.25 0.001 
24 23 31 32 3983.70 0.001 
24 23 32 33 11958.59 0.001 
24 23 33 34 6860.16 0.001 
24 23 34 35 4889.18 0.001 
24 23 35 36 10215.84 0.001 
24 23 40 41 22162.49 0.001 
24 23 41 42 9844.27 0.001 
24 23 43 44 21625.26 0.001 
24 23 45 46 17379.26 0.001 
24 23 47 48 5297.51 0.001 
25 24 26 27 8155.38 0.001 
25 24 27 28 11620.37 0.001 
25 24 28 29 7116.61 0.001 
26 25 27 28 12013.15 0.001 
26 25 28 29 8155.28 0.001 
26 25 29 30 5929.84 0.001 
26 25 30 31 5627.03 0.001 
26 25 31 32 3651.78 0.001 
26 25 32 33 10463.20 0.001 
26 25 33 34 5757.39 0.001 
26 25 34 35 4372.12 0.001 
26 25 35 36 11866.81 0.001 
26 25 36 37 6460.03 0.001 
26 25 37 38 9018.34 0.001 
26 25 38 39 8014.59 0.001 
26 25 39 40 12047.20 0.001 
26 25 40 41 8418.40 0.001 
26 25 41 42 7888.99 0.001 
26 25 42 43 6306.06 0.001 
26 25 43 44 17137.34 0.001 
26 25 44 45 7741.26 0.001 
26 25 45 46 12382.68 0.001 
26 25 47 48 8428.30 0.001 
27 26 28 29 8817.54 0.001 
27 26 29 30 5458.69 0.001 
27 26 30 31 6359.28 0.001 
27 26 31 32 4157.17 0.001 
27 26 32 33 11626.70 0.001 
27 26 33 34 6755.74 0.001 
27 26 34 35 4892.99 0.001 
27 26 35 36 12459.37 0.001 
27 26 36 37 7399.53 0.001 
27 26 37 38 10135.42 0.001 
27 26 38 39 8555.07 0.001 
27 26 39 40 10646.58 0.001 
27 26 40 41 13526.01 0.001 
27 26 41 42 10192.28 0.001 
27 26 42 43 6572.23 0.001 
27 26 43 44 20307.39 0.001 
27 26 44 45 19665.38 0.001 
27 26 45 46 12057.44 0.001 
27 26 46 47 13519.38 0.001 
28 27 29 30 5570.51 0.001 
28 27 30 31 6594.13 0.001 
28 27 31 32 4572.70 0.001 
28 27 32 33 12821.91 0.001 
28 27 33 34 7503.55 0.001 
28 27 34 35 6657.38 0.001 
28 27 35 36 13407.60 0.001 
28 27 36 37 7363.89 0.001 
28 27 37 38 11763.35 0.001 
28 27 38 39 9918.95 0.001 
28 27 39 40 10737.37 0.001 
28 27 40 41 16693.03 0.001 
28 27 41 42 12313.92 0.001 
28 27 42 43 7223.06 0.001 
28 27 43 44 24685.43 0.001 
28 27 44 45 17997.06 0.001 
28 27 45 46 16919.08 0.001 
28 27 46 47 11262.11 0.001 
28 27 47 48 6803.56 0.001 
29 28 30 31 4834.86 0.001 
29 28 31 32 3610.48 0.001 
29 28 32 33 9805.88 0.001 
29 28 33 34 5476.89 0.001 
29 28 34 35 4746.17 0.001 
29 28 35 36 9801.92 0.001 
29 28 36 37 4497.89 0.001 
29 28 37 38 7939.24 0.001 
29 28 38 39 6042.46 0.001 
29 28 39 40 4269.75 0.001 
29 28 40 41 16387.96 0.001 
29 28 41 42 9050.52 0.001 
29 28 42 43 4576.51 0.001 
29 28 43 44 17604.64 0.001 
29 28 44 45 10843.54 0.001 
29 28 45 46 12388.87 0.001 
29 28 46 47 6582.41 0.001 
29 28 47 48 4750.66 0.001 
30 29 31 32 3301.89 0.001 
30 29 32 33 10670.38 0.001 
30 29 33 34 5836.81 0.001 
30 29 34 35 4831.87 0.001 
30 29 35 36 10521.12 0.001 
30 29 36 37 5269.99 0.001 
30 29 37 38 8512.45 0.001 
30 29 38 39 6829.91 0.001 
30 29 40 41 28351.12 0.001 
30 29 41 42 11575.04 0.001 
30 29 42 43 3464.61 0.001 
30 29 43 44 21405.00 0.001 
30 29 44 45 8714.47 0.001 
30 29 45 46 15147.37 0.001 
30 29 46 47 6377.33 0.001 
30 29 47 48 5204.46 0.001 
31 30 32 33 14334.73 0.001 
31 30 33 34 6603.63 0.001 
31 30 34 35 5545.80 0.001 
31 30 35 36 11964.36 0.001 
31 30 36 37 6101.17 0.001 
31 30 37 38 9794.96 0.001 
31 30 38 39 9297.76 0.001 
31 30 39 40 17057.40 0.001 
31 30 40 41 3586.94 0.001 
31 30 41 42 10979.95 0.001 
31 30 42 43 4661.84 0.001 
31 30 43 44 27214.63 0.001 
31 30 44 45 15076.00 0.001 
31 30 45 46 19320.17 0.001 
31 30 46 47 8975.13 0.001 
31 30 47 48 6351.68 0.001 
32 31 33 34 4479.59 0.001 
32 31 34 35 3614.54 0.001 
32 31 35 36 7615.65 0.001 
32 31 36 37 3774.38 0.001 
32 31 37 38 5947.94 0.001 
32 31 38 39 5135.69 0.001 
32 31 39 40 4541.29 0.001 
32 31 40 41 8524.02 0.001 
32 31 41 42 7038.40 0.001 
32 31 43 44 19189.99 0.001 
32 31 46 47 5820.81 0.001 
32 31 47 48 4838.19 0.001 
33 32 34 35 10923.25 0.001 
33 32 35 36 23205.42 0.001 
