Name,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,CS name
24,,,,,74.48559501,42.48009720,3228.625,0.021,0.026,0.013,0.033,2.134,m,FIX,2022-08-07 10:48:10.4 UTC+06:00,2022-08-07 10:48:15.4 UTC+06:00,6,1.5,,,,74.48622099,42.48116982,3210.508,131.415,Global CS
25,,,,,74.48554615,42.48012483,3228.389,0.011,0.013,0.014,0.016,2.134,m,FIX,2022-08-07 10:48:50.4 UTC+06:00,2022-08-07 10:48:55.4 UTC+06:00,6,1.5,,,,74.48622099,42.48116982,3210.508,130.279,Global CS
26,,,,,74.48550275,42.48015352,3227.329,0.010,0.013,0.011,0.017,2.134,m,FIX,2022-08-07 10:49:29.4 UTC+06:00,2022-08-07 10:49:35.4 UTC+06:00,7,1.4,,,,74.48622099,42.48116982,3210.508,128.873,Global CS
27,,,,,74.48545346,42.48017966,3226.330,0.011,0.010,0.010,0.015,2.134,m,FIX,2022-08-07 10:50:06.4 UTC+06:00,2022-08-07 10:50:12.4 UTC+06:00,7,1.4,,,,74.48622099,42.48116982,3210.508,128.135,Global CS
28,,,,,74.48540675,42.48020487,3226.393,0.011,0.011,0.013,0.016,2.134,m,FIX,2022-08-07 10:50:37.4 UTC+06:00,2022-08-07 10:50:42.4 UTC+06:00,6,1.4,,,,74.48622099,42.48116982,3210.508,127.720,Global CS
29,,,,,74.48535715,42.48023234,3227.055,0.011,0.012,0.014,0.016,2.134,m,FIX,2022-08-07 10:51:18.4 UTC+06:00,2022-08-07 10:51:24.4 UTC+06:00,7,1.4,,,,74.48622099,42.48116982,3210.508,127.496,Global CS
30,,,,,74.48530935,42.48025856,3226.420,0.010,0.011,0.013,0.015,2.134,m,FIX,2022-08-07 10:51:51.4 UTC+06:00,2022-08-07 10:51:56.4 UTC+06:00,6,1.4,,,,74.48622099,42.48116982,3210.508,127.309,Global CS
31,,,,,74.48525961,42.48028168,3226.389,0.013,0.012,0.011,0.018,2.134,m,FIX,2022-08-07 10:52:23.4 UTC+06:00,2022-08-07 10:52:29.4 UTC+06:00,7,1.4,,,,74.48622099,42.48116982,3210.508,127.755,Global CS
32,,,,,74.48521163,42.48030892,3226.676,0.011,0.011,0.011,0.016,2.134,m,FIX,2022-08-07 10:52:56.4 UTC+06:00,2022-08-07 10:53:01.4 UTC+06:00,6,1.4,,,,74.48622099,42.48116982,3210.508,128.002,Global CS
33,,,,,74.48517287,42.48034360,3227.369,0.011,0.012,0.011,0.016,2.134,m,FIX,2022-08-07 10:53:29.4 UTC+06:00,2022-08-07 10:53:35.4 UTC+06:00,7,1.4,,,,74.48622099,42.48116982,3210.508,127.397,Global CS
