4  28.00 0.00 26.00  0.00 34.00  0.00 36.00  0.00 225.43 
4  28.00 0.00 26.00  0.00 36.00  0.00 38.00  0.00 207.50 
4  28.00 0.00 26.00  0.00 38.00  0.00 40.00  0.00 425.30 
4  28.00 0.00 26.00  0.00 40.00  0.00 42.00  0.00 312.24 
4  28.00 0.00 26.00  0.00 42.00  0.00 44.00  0.00 285.58 
4  28.00 0.00 26.00  0.00 44.00  0.00 46.00  0.00 332.48 
4  28.00 0.00 26.00  0.00 46.00  0.00 48.00  0.00 361.15 
4  28.00 0.00 26.00  0.00 48.00  0.00 50.00  0.00 443.05 
4  28.00 0.00 26.00  0.00 50.00  0.00 52.00  0.00 482.35 
4  28.00 0.00 26.00  0.00 52.00  0.00 54.00  0.00 460.85 
4  28.00 0.00 26.00  0.00 54.00  0.00 56.00  0.00 452.53 
