4      0.000      0.000     15.000      0.100      5.000      0.000     10.000      0.000    641.94000
4      5.000      0.000     20.000      0.100     10.000      0.000     15.000      0.100    497.41000
4     15.000      0.100     30.000      0.100     20.000      0.100     25.000      0.100    399.94000
4     20.000      0.100     35.000      0.100     25.000      0.100     30.000      0.100    397.41000
4     25.000      0.100     40.000      0.100     30.000      0.100     35.000      0.100    431.35001
4     30.000      0.100     45.000      0.100     35.000      0.100     40.000      0.100    460.64001
4     35.000      0.100     50.000      0.100     40.000      0.100     45.000      0.100    526.59003
4     40.000      0.100     55.000      0.100     45.000      0.100     50.000      0.100    494.19000
4     45.000      0.100     60.000      0.100     50.000      0.100     55.000      0.100    441.70001
4     50.000      0.100     65.000      0.100     55.000      0.100     60.000      0.100    433.42999
4     55.000      0.100     70.000      0.696     60.000      0.100     65.000      0.100    399.98001
4     70.000      0.696     85.000      0.500     75.000      0.997     80.000      0.507    770.27002
4     75.000      0.997     90.000      1.559     80.000      0.507     85.000      0.500    583.22998
4     80.000      0.507     95.000      3.386     85.000      0.500     90.000      1.559   1563.90002
4     85.000      0.500    100.000      4.948     90.000      1.559     95.000      3.386   2582.89990
4     90.000      1.559    105.000      6.250     95.000      3.386    100.000      4.948   5753.20020
4     95.000      3.386    110.000      7.361    100.000      4.948    105.000      6.250   6195.79980
4    100.000      4.948    115.000      8.289    105.000      6.250    110.000      7.361  12091.00000
4    105.000      6.250    120.000      8.500    110.000      7.361    115.000      8.289  10143.00000
4    110.000      7.361    125.000      8.424    115.000      8.289    120.000      8.500  13298.00000
4    115.000      8.289    130.000      8.400    120.000      8.500    125.000      8.424   7560.00000
4    120.000      8.500    135.000      8.779    125.000      8.424    130.000      8.400   7700.60010
4    125.000      8.424    140.000      9.276    130.000      8.400    135.000      8.779   5922.70020
4    130.000      8.400    145.000      9.550    135.000      8.779    140.000      9.276   7787.29980
4    135.000      8.779    150.000      9.153    140.000      9.276    145.000      9.550   7866.00000
4    140.000      9.276    155.000      8.064    145.000      9.550    150.000      9.153   8514.00000
4    145.000      9.550    160.000      6.742    150.000      9.153    155.000      8.064   7373.29980
4    150.000      9.153    165.000      5.705    155.000      8.064    160.000      6.742   4786.39990
4    155.000      8.064    170.000      5.204    160.000      6.742    165.000      5.705   2704.60010
4    160.000      6.742    175.000      5.231    165.000      5.705    170.000      5.204    509.17999
4    170.000      5.204    185.000      6.058    175.000      5.231    180.000      5.625    769.32001
4    175.000      5.231    190.000      7.238    180.000      5.625    185.000      6.058    594.81000
4    180.000      5.625    195.000      8.993    185.000      6.058    190.000      7.238   5070.00000
4    185.000      6.058    200.000     10.497    190.000      7.238    195.000      8.993   2610.10010
4    190.000      7.238    205.000     11.837    195.000      8.993    200.000     10.497   4129.20020
4    195.000      8.993    210.000     13.360    200.000     10.497    205.000     11.837   1955.00000
4    200.000     10.497    215.000     14.949    205.000     11.837    210.000     13.360   1845.50000
4    205.000     11.837    220.000     16.695    210.000     13.360    215.000     14.949   1837.09998
4    210.000     13.360    225.000     18.406    215.000     14.949    220.000     16.695   2101.60010
4    215.000     14.949    230.000     19.702    220.000     16.695    225.000     18.406   2802.69995
4    220.000     16.695    235.000     21.139    225.000     18.406    230.000     19.702   4266.00000
4    225.000     18.406    240.000     22.437    230.000     19.702    235.000     21.139   4357.89990
4    230.000     19.702    245.000     22.943    235.000     21.139    240.000     22.437   6492.60010
4    235.000     21.139    250.000     24.908    240.000     22.437    245.000     22.943   7463.79980
4    240.000     22.437    255.000     25.182    245.000     22.943    250.000     24.908   8210.29980
4    245.000     22.943    260.000     24.498    250.000     24.908    255.000     25.182   4339.00000
