profile name,electrodes,geophones,Longitude,Latitude,Ellipsoidal height,Averaging start
abra10_2022-07-24_5m,1,1,71.57103704,39.64662303,3799.555,2022-07-24 10:01:43.1 UTC+06:00
abra10_2022-07-24_5m,2,2,71.57103698,39.64662303,3799.561,2022-07-24 10:01:51.1 UTC+06:00
abra10_2022-07-24_5m,3,3,71.57101617,39.64658201,3800.684,2022-07-24 10:02:35.1 UTC+06:00
abra10_2022-07-24_5m,4,4,71.57098744,39.64654624,3801.84,2022-07-24 10:03:02.1 UTC+06:00
abra10_2022-07-24_5m,5,5,71.5709572,39.64650838,3802.745,2022-07-24 10:03:26.1 UTC+06:00
abra10_2022-07-24_5m,6,6,71.57093611,39.64646776,3804.075,2022-07-24 10:04:14.1 UTC+06:00
abra10_2022-07-24_5m,7,7,71.57091171,39.64642928,3805,2022-07-24 10:04:47.1 UTC+06:00
abra10_2022-07-24_5m,8,8,71.57088417,39.64638917,3805.904,2022-07-24 10:05:41.1 UTC+06:00
abra10_2022-07-24_5m,9,9,71.57085885,39.64635056,3807.233,2022-07-24 10:06:09.1 UTC+06:00
abra10_2022-07-24_5m,10,10,71.57083204,39.64631295,3808.012,2022-07-24 10:06:34.1 UTC+06:00
abra10_2022-07-24_5m,11,11,71.57080992,39.64627158,3810.024,2022-07-24 10:07:06.1 UTC+06:00
abra10_2022-07-24_5m,12,12,71.57078539,39.64623366,3810.707,2022-07-24 10:07:30.1 UTC+06:00
abra10_2022-07-24_5m,13,13,71.57075856,39.64619463,3811.253,2022-07-24 10:07:52.1 UTC+06:00
abra10_2022-07-24_5m,14,14,71.57073464,39.64615249,3812.446,2022-07-24 10:08:15.1 UTC+06:00
abra10_2022-07-24_5m,15,15,71.57071411,39.64611397,3813.726,2022-07-24 10:08:41.1 UTC+06:00
abra10_2022-07-24_5m,16,16,71.57069234,39.64607285,3815.022,2022-07-24 10:09:21.1 UTC+06:00
abra10_2022-07-24_5m,17,17,71.57066921,39.64603116,3815.425,2022-07-24 10:09:46.1 UTC+06:00
