profile name,electrodes,geophones,Longitude,Latitude,Ellipsoidal height,Averaging start
SUE02_2021-08-02_W5m,1,,77.74919655,41.80124635,3848.845,2022-08-20 13:15:19.8 UTC+06:00
SUE02_2021-08-02_W5m,2,,77.74916842,41.80128188,3848.987,2022-08-20 13:15:54.8 UTC+06:00
SUE02_2021-08-02_W5m,3,,77.74913535,41.80131672,3847.342,2022-08-20 13:16:14.8 UTC+06:00
SUE02_2021-08-02_W5m,4,,77.74909426,41.80135816,3847.388,2022-08-20 13:16:53.8 UTC+06:00
SUE02_2021-08-02_W5m,5,,77.74907995,41.80138886,3847.361,2022-08-20 13:17:33.8 UTC+06:00
SUE02_2021-08-02_W5m,6,,77.74904742,41.80143047,3847.979,2022-08-20 13:17:56.8 UTC+06:00
SUE02_2021-08-02_W5m,7,,77.74902072,41.80146886,3847.943,2022-08-20 13:18:17.8 UTC+06:00
SUE02_2021-08-02_W5m,8,,77.74899844,41.80150976,3848.041,2022-08-20 13:18:39.8 UTC+06:00
SUE02_2021-08-02_W5m,9,,77.74897374,41.80155358,3847.241,2022-08-20 13:19:09.8 UTC+06:00
SUE02_2021-08-02_W5m,10,,77.74894789,41.80159702,3847.898,2022-08-20 13:19:45.9 UTC+06:00
SUE02_2021-08-02_W5m,11,,77.74892246,41.80163647,3849.337,2022-08-20 13:20:15.8 UTC+06:00
SUE02_2021-08-02_W5m,12,,77.74890255,41.80168085,3850.223,2022-08-20 13:20:43.9 UTC+06:00
SUE02_2021-08-02_W5m,13,,77.74887809,41.80172995,3849.669,2022-08-20 13:21:09.9 UTC+06:00
SUE02_2021-08-02_W5m,14,,77.74888523,41.80176693,3852.215,2022-08-20 13:21:31.9 UTC+06:00
SUE02_2021-08-02_W5m,15,,77.74886484,41.8018052,3854.22,2022-08-20 13:21:54.9 UTC+06:00
SUE02_2021-08-02_W5m,16,1,77.74881329,41.8018302,3854.199,2022-08-20 13:22:16.9 UTC+06:00
SUE02_2021-08-02_W5m,17,2,77.74877581,41.80185866,3857.357,2022-08-20 13:22:39.9 UTC+06:00
SUE02_2021-08-02_W5m,18,3,77.74873228,41.80189896,3860.492,2022-08-20 13:23:02.9 UTC+06:00
SUE02_2021-08-02_W5m,19,4,77.74872319,41.8019425,3857.751,2022-08-20 13:23:25.9 UTC+06:00
SUE02_2021-08-02_W5m,20,5,77.74870327,41.80198565,3858.075,2022-08-20 13:23:48.9 UTC+06:00
SUE02_2021-08-02_W5m,21,6,77.74867668,41.8020193,3858.481,2022-08-20 13:24:12.9 UTC+06:00
SUE02_2021-08-02_W5m,22,7,77.74865427,41.80204805,3859.175,2022-08-20 13:24:33.9 UTC+06:00
SUE02_2021-08-02_W5m,23,8,77.74863948,41.80208629,3859.574,2022-08-20 13:24:56.9 UTC+06:00
SUE02_2021-08-02_W5m,24,9,77.74861102,41.80213313,3860.653,2022-08-20 13:25:18.9 UTC+06:00
SUE02_2021-08-02_W5m,25,10,77.74858339,41.80217594,3859.563,2022-08-20 13:25:44.9 UTC+06:00
SUE02_2021-08-02_W5m,26,11,77.74856791,41.80222598,3858.901,2022-08-20 13:26:12.9 UTC+06:00
SUE02_2021-08-02_W5m,27,12,77.7485533,41.80226326,3859.903,2022-08-20 13:26:38.9 UTC+06:00
SUE02_2021-08-02_W5m,28,13,77.74852969,41.80231915,3860.858,2022-08-20 13:27:01.9 UTC+06:00
SUE02_2021-08-02_W5m,29,14,77.74850067,41.80236408,3859.669,2022-08-20 13:27:31.9 UTC+06:00
SUE02_2021-08-02_W5m,30,15,77.74848444,41.80240741,3858.682,2022-08-20 13:27:59.9 UTC+06:00
SUE02_2021-08-02_W5m,31,16,77.74846699,41.80245145,3857.563,2022-08-20 13:28:29.9 UTC+06:00
SUE02_2021-08-02_W5m,32,17,77.74844433,41.80249017,3858.219,2022-08-20 13:28:59.9 UTC+06:00
SUE02_2021-08-02_W5m,33,18,77.74842298,41.80252982,3857.811,2022-08-20 13:29:22.9 UTC+06:00
SUE02_2021-08-02_W5m,34,19,77.7484024,41.80257447,3857.837,2022-08-20 13:29:46.9 UTC+06:00
SUE02_2021-08-02_W5m,35,20,77.74838592,41.80261334,3855.849,2022-08-20 13:30:07.9 UTC+06:00
SUE02_2021-08-02_W5m,36,21,77.74837218,41.80265104,3857.811,2022-08-20 13:32:18.9 UTC+06:00
SUE02_2021-08-02_W5m,37,22,77.74835075,41.80270243,3857.377,2022-08-20 13:32:38.9 UTC+06:00
SUE02_2021-08-02_W5m,38,23,77.74833983,41.8027416,3855.913,2022-08-20 13:33:00.9 UTC+06:00
SUE02_2021-08-02_W5m,39,24,77.7483325,41.80277269,3854.843,2022-08-20 13:33:22.9 UTC+06:00
SUE02_2021-08-02_W5m,40,,77.74833051,41.80282662,3856.328,2022-08-20 13:33:45.9 UTC+06:00
SUE02_2021-08-02_W5m,41,,77.74833169,41.80286401,3855.42,2022-08-20 13:34:08.9 UTC+06:00
SUE02_2021-08-02_W5m,42,,77.74832898,41.80289544,3855.362,2022-08-20 13:34:31.9 UTC+06:00
SUE02_2021-08-02_W5m,43,,77.74832601,41.80294237,3854.478,2022-08-20 13:34:53.9 UTC+06:00
SUE02_2021-08-02_W5m,44,,77.74833276,41.80298364,3854.158,2022-08-20 13:35:19.9 UTC+06:00
SUE02_2021-08-02_W5m,45,,77.74833659,41.80302163,3852.62,2022-08-20 13:35:42.9 UTC+06:00
SUE02_2021-08-02_W5m,46,,77.74834062,41.80306071,3852.982,2022-08-20 13:36:04.9 UTC+06:00
SUE02_2021-08-02_W5m,47,,77.74834372,41.80310269,3852.74,2022-08-20 13:36:28.9 UTC+06:00
SUE02_2021-08-02_W5m,48,,77.74833432,41.80315467,3853.576,2022-08-20 13:36:58.9 UTC+06:00
SUE02_2021-08-02_W5m,,24,77.74849681,41.80240074,3855.133,2022-08-20 14:58:28.8 UTC+06:00
SUE02_2021-08-02_W5m,,23,77.74850089,41.80237295,3854.528,2022-08-20 14:59:05.9 UTC+06:00
SUE02_2021-08-02_W5m,,22,77.7485098,41.80234561,3855.979,2022-08-20 14:59:44.8 UTC+06:00
SUE02_2021-08-02_W5m,,21,77.74851854,41.80232469,3857.544,2022-08-20 15:00:07.9 UTC+06:00
SUE02_2021-08-02_W5m,,20,77.74852955,41.80229777,3858.483,2022-08-20 15:00:30.9 UTC+06:00
SUE02_2021-08-02_W5m,,19,77.74854265,41.80227318,3858.219,2022-08-20 15:00:53.9 UTC+06:00
SUE02_2021-08-02_W5m,,18,77.74855782,41.80226558,3854.437,2022-08-20 15:01:16.9 UTC+06:00
SUE02_2021-08-02_W5m,,17,77.74856202,41.80224476,3853.786,2022-08-20 15:01:38.9 UTC+06:00
SUE02_2021-08-02_W5m,,16,77.74857206,41.8022165,3854.51,2022-08-20 15:02:00.9 UTC+06:00
SUE02_2021-08-02_W5m,,15,77.7485887,41.80219093,3855.632,2022-08-20 15:02:21.9 UTC+06:00
SUE02_2021-08-02_W5m,,14,77.74860055,41.80216949,3856.643,2022-08-20 15:02:41.9 UTC+06:00
SUE02_2021-08-02_W5m,,13,77.74861837,41.80214277,3856.901,2022-08-20 15:03:03.9 UTC+06:00
SUE02_2021-08-02_W5m,,12,77.74863046,41.80211288,3857.416,2022-08-20 15:03:25.9 UTC+06:00
SUE02_2021-08-02_W5m,,11,77.74863063,41.80207769,3859.614,2022-08-20 15:03:44.9 UTC+06:00
SUE02_2021-08-02_W5m,,10,77.74864423,41.80205555,3860.409,2022-08-20 15:04:04.9 UTC+06:00
SUE02_2021-08-02_W5m,,9,77.74866174,41.80203166,3859.679,2022-08-20 15:04:25.9 UTC+06:00
SUE02_2021-08-02_W5m,,8,77.74868061,41.80200593,3859.221,2022-08-20 15:04:48.9 UTC+06:00
SUE02_2021-08-02_W5m,,7,77.74869794,41.80197766,3858.847,2022-08-20 15:05:08.9 UTC+06:00
SUE02_2021-08-02_W5m,,6,77.74870914,41.80195139,3859.793,2022-08-20 15:05:27.9 UTC+06:00
SUE02_2021-08-02_W5m,,5,77.74871368,41.8019192,3862.186,2022-08-20 15:05:48.9 UTC+06:00
SUE02_2021-08-02_W5m,,4,77.74872756,41.80189796,3862.963,2022-08-20 15:06:07.9 UTC+06:00
SUE02_2021-08-02_W5m,,3,77.74875289,41.80186543,3862.288,2022-08-20 15:06:28.9 UTC+06:00
SUE02_2021-08-02_W5m,,2,77.74877166,41.80184422,3862.686,2022-08-20 15:06:47.9 UTC+06:00
SUE02_2021-08-02_W5m,,1,77.74878958,41.80181864,3861.862,2022-08-20 15:07:07.9 UTC+06:00
