51 	 # Number of sensors 
# x z 
70.00 -3.39 
72.50 -3.17 
75.00 -2.94 
76.48 -2.70 
77.96 -2.46 
79.46 -2.32 
80.96 -2.19 
82.44 -2.44 
83.93 -2.70 
85.43 -2.71 
86.93 -2.72 
88.43 -2.61 
89.92 -2.50 
91.40 -2.25 
92.88 -2.00 
94.37 -1.83 
95.86 -1.66 
97.35 -1.81 
98.85 -1.96 
100.35 -2.06 
101.85 -2.16 
103.34 -2.24 
104.84 -2.33 
106.34 -2.39 
107.84 -2.46 
109.34 -2.36 
110.83 -2.26 
112.27 -1.84 
113.71 -1.42 
115.20 -1.22 
116.69 -1.02 
118.19 -0.91 
119.68 -0.80 
121.17 -0.64 
122.66 -0.48 
124.16 -0.33 
125.65 -0.18 
127.14 -0.09 
128.64 0.00 
130.14 -0.01 
131.64 -0.02 
133.14 -0.09 
134.64 -0.15 
136.08 -0.57 
137.52 -0.98 
139.00 -1.22 
140.48 -1.46 
141.97 -1.34 
143.47 -1.22 
144.69 -1.22 
145.90 -1.22 
249 	 # Number of measurements 
# s g t err
1 	 995 	 0.00000 	 0.000
1 	 3 	 0.01419 	 0.000
1 	 5 	 0.01768 	 0.000
1 	 7 	 0.01858 	 0.000
1 	 9 	 0.01923 	 0.000
1 	 11 	 0.02194 	 0.000
1 	 13 	 0.02103 	 0.000
1 	 15 	 0.02219 	 0.000
1 	 17 	 0.02335 	 0.000
1 	 19 	 0.02439 	 0.000
1 	 21 	 0.02632 	 0.000
1 	 23 	 0.02671 	 0.000
1 	 25 	 0.02761 	 0.000
1 	 27 	 0.02865 	 0.000
1 	 29 	 0.02994 	 0.000
1 	 31 	 0.03045 	 0.000
1 	 33 	 0.03187 	 0.000
1 	 35 	 0.03381 	 0.000
1 	 37 	 0.03406 	 0.000
1 	 39 	 0.03406 	 0.000
1 	 41 	 0.03497 	 0.000
1 	 43 	 0.03677 	 0.000
1 	 45 	 0.03600 	 0.000
1 	 47 	 0.03600 	 0.000
1 	 49 	 0.03729 	 0.000
4 	 3 	 0.00403 	 0.000
4 	 1001 	 0.00000 	 0.000
4 	 5 	 0.00403 	 0.000
4 	 7 	 0.01292 	 0.000
4 	 9 	 0.01539 	 0.000
4 	 11 	 0.01677 	 0.000
4 	 13 	 0.01713 	 0.000
4 	 15 	 0.01814 	 0.000
4 	 17 	 0.01915 	 0.000
4 	 19 	 0.02043 	 0.000
4 	 21 	 0.02107 	 0.000
4 	 23 	 0.02272 	 0.000
4 	 25 	 0.02373 	 0.000
4 	 27 	 0.02492 	 0.000
4 	 29 	 0.02620 	 0.000
4 	 31 	 0.02684 	 0.000
4 	 33 	 0.02794 	 0.000
4 	 35 	 0.02867 	 0.000
4 	 37 	 0.02950 	 0.000
4 	 39 	 0.02968 	 0.000
4 	 41 	 0.03014 	 0.000
4 	 43 	 0.03206 	 0.000
4 	 45 	 0.03252 	 0.000
4 	 47 	 0.03280 	 0.000
4 	 49 	 0.03408 	 0.000
10 	 3 	 0.01750 	 0.000
10 	 5 	 0.01687 	 0.000
10 	 7 	 0.01226 	 0.000
10 	 9 	 0.00322 	 0.000
10 	 1010 	 0.00000 	 0.000
10 	 11 	 0.00508 	 0.000
10 	 13 	 0.01339 	 0.000
10 	 15 	 0.01574 	 0.000
10 	 17 	 0.01678 	 0.000
10 	 19 	 0.01808 	 0.000
10 	 21 	 0.01965 	 0.000
10 	 23 	 0.02034 	 0.000
10 	 25 	 0.02130 	 0.000
10 	 27 	 0.02234 	 0.000
10 	 29 	 0.02391 	 0.000
10 	 31 	 0.02478 	 0.000
10 	 33 	 0.02556 	 0.000
10 	 35 	 0.02730 	 0.000
10 	 37 	 0.02791 	 0.000
10 	 39 	 0.02799 	 0.000
10 	 41 	 0.02904 	 0.000
10 	 43 	 0.03034 	 0.000
10 	 45 	 0.03025 	 0.000
10 	 47 	 0.03164 	 0.000
10 	 49 	 0.03225 	 0.000
16 	 3 	 0.01923 	 0.000
16 	 5 	 0.01910 	 0.000
16 	 7 	 0.01688 	 0.000
16 	 9 	 0.01559 	 0.000
16 	 11 	 0.01356 	 0.000
16 	 13 	 0.00959 	 0.000
16 	 15 	 0.00295 	 0.000
16 	 1019 	 0.00000 	 0.000
16 	 17 	 0.00415 	 0.000
16 	 19 	 0.01153 	 0.000
16 	 21 	 0.01568 	 0.000
16 	 23 	 0.01615 	 0.000
16 	 25 	 0.01790 	 0.000
16 	 27 	 0.01928 	 0.000
16 	 29 	 0.02113 	 0.000
16 	 31 	 0.02159 	 0.000
16 	 33 	 0.02306 	 0.000
16 	 35 	 0.02417 	 0.000
16 	 37 	 0.02482 	 0.000
16 	 39 	 0.02436 	 0.000
16 	 41 	 0.02592 	 0.000
16 	 43 	 0.02703 	 0.000
16 	 45 	 0.02749 	 0.000
16 	 47 	 0.02860 	 0.000
16 	 49 	 0.02795 	 0.000
22 	 3 	 0.02453 	 0.000
22 	 5 	 0.02337 	 0.000
22 	 7 	 0.02185 	 0.000
22 	 9 	 0.02034 	 0.000
22 	 11 	 0.02016 	 0.000
22 	 13 	 0.01891 	 0.000
22 	 15 	 0.01793 	 0.000
22 	 17 	 0.01605 	 0.000
22 	 19 	 0.01267 	 0.000
22 	 21 	 0.00410 	 0.000
22 	 1028 	 0.00000 	 0.000
22 	 23 	 0.00384 	 0.000
22 	 25 	 0.01302 	 0.000
22 	 27 	 0.01775 	 0.000
22 	 29 	 0.01927 	 0.000
22 	 31 	 0.02025 	 0.000
22 	 33 	 0.02105 	 0.000
22 	 35 	 0.02221 	 0.000
22 	 37 	 0.02319 	 0.000
22 	 39 	 0.02266 	 0.000
22 	 41 	 0.02480 	 0.000
22 	 43 	 0.02569 	 0.000
22 	 45 	 0.02613 	 0.000
22 	 47 	 0.02729 	 0.000
22 	 49 	 0.02836 	 0.000
30 	 3 	 0.02828 	 0.000
30 	 5 	 0.02820 	 0.000
30 	 7 	 0.02633 	 0.000
30 	 9 	 0.02433 	 0.000
30 	 11 	 0.02456 	 0.000
30 	 13 	 0.02364 	 0.000
30 	 15 	 0.02269 	 0.000
30 	 17 	 0.02132 	 0.000
30 	 19 	 0.02032 	 0.000
30 	 21 	 0.02003 	 0.000
30 	 23 	 0.01854 	 0.000
30 	 25 	 0.01711 	 0.000
30 	 27 	 0.01431 	 0.000
30 	 29 	 0.00559 	 0.000
30 	 1040 	 0.00000 	 0.000
30 	 31 	 0.00344 	 0.000
30 	 33 	 0.01143 	 0.000
30 	 35 	 0.01788 	 0.000
30 	 37 	 0.01883 	 0.000
30 	 39 	 0.01857 	 0.000
30 	 41 	 0.02055 	 0.000
30 	 43 	 0.02158 	 0.000
30 	 45 	 0.02244 	 0.000
30 	 47 	 0.02313 	 0.000
30 	 49 	 0.02433 	 0.000
36 	 3 	 0.02955 	 0.000
36 	 5 	 0.02871 	 0.000
36 	 7 	 0.02741 	 0.000
36 	 9 	 0.02568 	 0.000
36 	 11 	 0.02542 	 0.000
36 	 13 	 0.02461 	 0.000
36 	 15 	 0.02321 	 0.000
36 	 17 	 0.02172 	 0.000
36 	 19 	 0.02144 	 0.000
36 	 21 	 0.02181 	 0.000
36 	 23 	 0.02023 	 0.000
36 	 25 	 0.01855 	 0.000
36 	 27 	 0.01781 	 0.000
36 	 29 	 0.01631 	 0.000
36 	 31 	 0.01305 	 0.000
36 	 33 	 0.00932 	 0.000
36 	 35 	 0.00354 	 0.000
36 	 1049 	 0.00000 	 0.000
36 	 37 	 0.00457 	 0.000
36 	 39 	 0.00932 	 0.000
36 	 41 	 0.01221 	 0.000
36 	 43 	 0.01771 	 0.000
36 	 45 	 0.01855 	 0.000
36 	 47 	 0.02014 	 0.000
36 	 49 	 0.02023 	 0.000
42 	 3 	 0.03548 	 0.000
42 	 5 	 0.03450 	 0.000
42 	 7 	 0.03342 	 0.000
42 	 9 	 0.03174 	 0.000
42 	 11 	 0.03174 	 0.000
42 	 13 	 0.03046 	 0.000
42 	 15 	 0.02956 	 0.000
42 	 17 	 0.02803 	 0.000
42 	 19 	 0.02758 	 0.000
42 	 21 	 0.02830 	 0.000
42 	 23 	 0.02587 	 0.000
42 	 25 	 0.02426 	 0.000
42 	 27 	 0.02462 	 0.000
42 	 29 	 0.02408 	 0.000
42 	 31 	 0.02228 	 0.000
42 	 33 	 0.02192 	 0.000
42 	 35 	 0.02147 	 0.000
42 	 37 	 0.01958 	 0.000
42 	 39 	 0.01437 	 0.000
42 	 41 	 0.00512 	 0.000
42 	 1058 	 0.00000 	 0.000
42 	 43 	 0.00261 	 0.000
42 	 45 	 0.01159 	 0.000
42 	 47 	 0.02021 	 0.000
48 	 3 	 0.03648 	 0.000
48 	 5 	 0.03614 	 0.000
48 	 7 	 0.03406 	 0.000
48 	 9 	 0.03320 	 0.000
48 	 11 	 0.03354 	 0.000
48 	 13 	 0.03104 	 0.000
48 	 15 	 0.03043 	 0.000
48 	 17 	 0.02957 	 0.000
48 	 19 	 0.02887 	 0.000
48 	 21 	 0.02870 	 0.000
48 	 23 	 0.02732 	 0.000
48 	 25 	 0.02568 	 0.000
48 	 27 	 0.02576 	 0.000
48 	 29 	 0.02542 	 0.000
48 	 31 	 0.02421 	 0.000
48 	 33 	 0.02274 	 0.000
48 	 35 	 0.02256 	 0.000
48 	 37 	 0.02109 	 0.000
48 	 39 	 0.01911 	 0.000
48 	 41 	 0.01867 	 0.000
48 	 43 	 0.01738 	 0.000
48 	 45 	 0.01314 	 0.000
48 	 47 	 0.00450 	 0.000
48 	 1067 	 0.00000 	 0.000
48 	 49 	 0.00363 	 0.000
51 	 3 	 0.03819 	 0.000
51 	 5 	 0.03690 	 0.000
51 	 7 	 0.03587 	 0.000
51 	 9 	 0.03406 	 0.000
51 	 11 	 0.03497 	 0.000
51 	 13 	 0.03290 	 0.000
51 	 15 	 0.03239 	 0.000
51 	 17 	 0.02994 	 0.000
51 	 19 	 0.03006 	 0.000
51 	 21 	 0.03071 	 0.000
51 	 23 	 0.02839 	 0.000
51 	 25 	 0.02774 	 0.000
51 	 27 	 0.02710 	 0.000
51 	 29 	 0.02632 	 0.000
51 	 31 	 0.02568 	 0.000
51 	 33 	 0.02490 	 0.000
51 	 35 	 0.02490 	 0.000
51 	 37 	 0.02374 	 0.000
51 	 39 	 0.02142 	 0.000
51 	 41 	 0.02090 	 0.000
51 	 43 	 0.01987 	 0.000
51 	 45 	 0.01781 	 0.000
51 	 47 	 0.01639 	 0.000
51 	 49 	 0.01187 	 0.000
51 	 1074 	 0.00000 	 0.000
