51 	 # Number of sensors 
# x z 
-7.50 -24.70 
-3.75 -24.70 
0.00 -24.70 
2.50 -24.50 
5.00 -24.30 
7.50 -24.20 
10.00 -24.10 
12.50 -23.95 
15.00 -23.80 
17.50 -23.75 
20.00 -23.70 
22.45 -23.45 
24.90 -23.20 
27.40 -22.90 
29.90 -22.60 
32.40 -22.40 
34.90 -22.20 
37.40 -21.95 
39.90 -21.70 
42.35 -21.25 
44.80 -20.80 
47.25 -20.45 
49.70 -20.10 
52.05 -19.20 
54.40 -18.30 
56.75 -17.40 
59.10 -16.50 
61.50 -15.95 
63.90 -15.40 
66.35 -14.85 
68.80 -14.30 
71.25 -13.70 
73.70 -13.10 
76.05 -12.35 
78.40 -11.60 
80.80 -10.85 
83.20 -10.10 
85.60 -9.35 
88.00 -8.60 
90.40 -7.90 
92.80 -7.20 
95.15 -6.40 
97.50 -5.60 
99.90 -4.85 
102.30 -4.10 
104.70 -3.35 
107.10 -2.60 
109.50 -1.90 
111.90 -1.20 
115.65 -0.60 
119.40 0.00 
202 	 # Number of measurements 
# s g t err
1 	 992 	 0.00000 	 0.000
1 	 3 	 0.01070 	 0.000
1 	 5 	 0.01547 	 0.000
1 	 7 	 0.01843 	 0.000
1 	 9 	 0.02298 	 0.000
1 	 11 	 0.02458 	 0.000
1 	 13 	 0.02515 	 0.000
1 	 15 	 0.02526 	 0.000
1 	 17 	 0.02458 	 0.000
1 	 19 	 0.02515 	 0.000
1 	 21 	 0.02753 	 0.000
1 	 23 	 0.02845 	 0.000
1 	 25 	 0.02981 	 0.000
1 	 27 	 0.03140 	 0.000
1 	 29 	 0.03311 	 0.000
1 	 31 	 0.03641 	 0.000
1 	 33 	 0.03789 	 0.000
1 	 35 	 0.04039 	 0.000
1 	 37 	 0.04039 	 0.000
1 	 39 	 0.04176 	 0.000
1 	 41 	 0.04198 	 0.000
1 	 43 	 0.04278 	 0.000
4 	 3 	 0.00455 	 0.000
4 	 1002 	 0.00000 	 0.000
4 	 5 	 0.00273 	 0.000
4 	 7 	 0.00899 	 0.000
4 	 9 	 0.01388 	 0.000
4 	 11 	 0.01752 	 0.000
4 	 13 	 0.02105 	 0.000
4 	 15 	 0.02105 	 0.000
4 	 17 	 0.02230 	 0.000
4 	 19 	 0.02321 	 0.000
4 	 21 	 0.02480 	 0.000
4 	 23 	 0.02583 	 0.000
4 	 25 	 0.02662 	 0.000
4 	 27 	 0.02867 	 0.000
4 	 29 	 0.03038 	 0.000
4 	 31 	 0.03220 	 0.000
4 	 33 	 0.03482 	 0.000
4 	 35 	 0.03652 	 0.000
4 	 37 	 0.03777 	 0.000
4 	 39 	 0.03869 	 0.000
4 	 41 	 0.03914 	 0.000
4 	 43 	 0.03948 	 0.000
4 	 45 	 0.04039 	 0.000
10 	 3 	 0.01593 	 0.000
10 	 5 	 0.01183 	 0.000
10 	 7 	 0.00796 	 0.000
10 	 9 	 0.00091 	 0.000
10 	 1017 	 0.00000 	 0.000
10 	 11 	 0.00444 	 0.000
10 	 13 	 0.00785 	 0.000
10 	 15 	 0.01001 	 0.000
10 	 17 	 0.01229 	 0.000
10 	 19 	 0.01434 	 0.000
10 	 21 	 0.02139 	 0.000
10 	 23 	 0.02264 	 0.000
10 	 25 	 0.02389 	 0.000
10 	 27 	 0.02526 	 0.000
10 	 29 	 0.02742 	 0.000
10 	 31 	 0.03027 	 0.000
10 	 33 	 0.03197 	 0.000
10 	 35 	 0.03402 	 0.000
10 	 37 	 0.03425 	 0.000
16 	 3 	 0.02128 	 0.000
16 	 5 	 0.02082 	 0.000
16 	 7 	 0.01673 	 0.000
16 	 9 	 0.01343 	 0.000
16 	 11 	 0.00944 	 0.000
16 	 13 	 0.00694 	 0.000
16 	 15 	 0.00489 	 0.000
16 	 1032 	 0.00000 	 0.000
16 	 17 	 0.00649 	 0.000
16 	 19 	 0.00683 	 0.000
16 	 21 	 0.01149 	 0.000
16 	 23 	 0.00956 	 0.000
16 	 25 	 0.01104 	 0.000
16 	 27 	 0.01320 	 0.000
16 	 29 	 0.01513 	 0.000
16 	 31 	 0.01673 	 0.000
16 	 33 	 0.01866 	 0.000
16 	 35 	 0.02128 	 0.000
16 	 37 	 0.02219 	 0.000
16 	 39 	 0.02253 	 0.000
16 	 41 	 0.02310 	 0.000
16 	 43 	 0.02355 	 0.000
16 	 45 	 0.02571 	 0.000
16 	 47 	 0.02640 	 0.000
16 	 49 	 0.02822 	 0.000
22 	 3 	 0.02332 	 0.000
22 	 5 	 0.02310 	 0.000
22 	 7 	 0.02219 	 0.000
22 	 9 	 0.01934 	 0.000
22 	 11 	 0.01479 	 0.000
22 	 13 	 0.01183 	 0.000
22 	 15 	 0.00944 	 0.000
22 	 17 	 0.00842 	 0.000
22 	 19 	 0.00660 	 0.000
22 	 1047 	 0.00000 	 0.000
22 	 23 	 0.00478 	 0.000
22 	 25 	 0.00717 	 0.000
22 	 27 	 0.00899 	 0.000
22 	 29 	 0.01149 	 0.000
22 	 31 	 0.01183 	 0.000
22 	 33 	 0.01468 	 0.000
22 	 35 	 0.01707 	 0.000
22 	 37 	 0.01718 	 0.000
22 	 39 	 0.01752 	 0.000
22 	 41 	 0.01889 	 0.000
22 	 43 	 0.01980 	 0.000
22 	 45 	 0.02150 	 0.000
22 	 47 	 0.02219 	 0.000
22 	 49 	 0.02298 	 0.000
28 	 3 	 0.02879 	 0.000
28 	 5 	 0.02879 	 0.000
28 	 7 	 0.02742 	 0.000
28 	 9 	 0.02424 	 0.000
28 	 11 	 0.02025 	 0.000
28 	 13 	 0.01775 	 0.000
28 	 15 	 0.01536 	 0.000
28 	 17 	 0.01343 	 0.000
28 	 19 	 0.01229 	 0.000
28 	 21 	 0.01081 	 0.000
28 	 23 	 0.01070 	 0.000
28 	 27 	 0.00979 	 0.000
28 	 1062 	 0.00000 	 0.000
28 	 29 	 0.00444 	 0.000
28 	 31 	 0.01149 	 0.000
28 	 33 	 0.01411 	 0.000
28 	 35 	 0.01661 	 0.000
28 	 37 	 0.01718 	 0.000
28 	 39 	 0.01752 	 0.000
28 	 41 	 0.01775 	 0.000
28 	 43 	 0.01866 	 0.000
28 	 45 	 0.02082 	 0.000
28 	 47 	 0.02116 	 0.000
28 	 49 	 0.02264 	 0.000
34 	 3 	 0.03584 	 0.000
34 	 5 	 0.03504 	 0.000
34 	 7 	 0.03277 	 0.000
34 	 9 	 0.03004 	 0.000
