51 	 # Number of sensors 
# x z 
54.30 -10.30 
56.80 -10.08 
59.30 -9.87 
61.80 -9.79 
64.30 -9.72 
66.80 -9.58 
69.30 -9.45 
71.80 -9.56 
74.30 -9.68 
76.75 -9.19 
79.20 -8.70 
81.65 -8.15 
84.10 -7.59 
86.60 -7.46 
89.10 -7.33 
91.55 -7.50 
94.00 -7.68 
96.50 -7.28 
99.00 -6.88 
101.30 -5.99 
103.60 -5.09 
106.10 -5.22 
108.60 -5.35 
111.10 -5.62 
113.60 -5.88 
116.10 -5.64 
118.60 -5.40 
121.10 -5.44 
123.60 -5.48 
126.05 -5.00 
128.50 -4.52 
131.00 -4.70 
133.50 -4.87 
135.95 -5.31 
138.40 -5.76 
140.85 -5.27 
143.30 -4.78 
145.80 -4.76 
148.30 -4.74 
150.80 -4.76 
153.30 -4.78 
155.80 -4.72 
158.30 -4.65 
160.80 -4.70 
163.30 -4.74 
165.80 -4.52 
168.30 -4.29 
170.75 -3.91 
173.20 -3.52 
176.95 -3.18 
180.70 -2.83 
199 	 # Number of measurements 
# s g t err
1 	 995 	 0.00000 	 0.000
1 	 3 	 0.01517 	 0.000
1 	 5 	 0.01732 	 0.000
1 	 7 	 0.01593 	 0.000
1 	 9 	 0.01732 	 0.000
1 	 11 	 0.01846 	 0.000
1 	 13 	 0.01997 	 0.000
1 	 15 	 0.02124 	 0.000
1 	 17 	 0.02288 	 0.000
1 	 19 	 0.02427 	 0.000
1 	 21 	 0.02503 	 0.000
1 	 23 	 0.02680 	 0.000
1 	 25 	 0.02781 	 0.000
1 	 29 	 0.03034 	 0.000
1 	 31 	 0.03173 	 0.000
1 	 35 	 0.03477 	 0.000
1 	 37 	 0.03578 	 0.000
1 	 41 	 0.03742 	 0.000
1 	 43 	 0.03856 	 0.000
1 	 45 	 0.03995 	 0.000
4 	 3 	 0.00670 	 0.000
4 	 1002 	 0.00000 	 0.000
4 	 5 	 0.00670 	 0.000
4 	 7 	 0.01555 	 0.000
4 	 9 	 0.01732 	 0.000
4 	 11 	 0.01871 	 0.000
4 	 13 	 0.02035 	 0.000
4 	 15 	 0.02137 	 0.000
4 	 17 	 0.02389 	 0.000
4 	 27 	 0.03426 	 0.000
4 	 37 	 0.03818 	 0.000
4 	 39 	 0.03944 	 0.000
4 	 41 	 0.03982 	 0.000
4 	 43 	 0.04210 	 0.000
4 	 45 	 0.04324 	 0.000
4 	 47 	 0.04501 	 0.000
4 	 49 	 0.04564 	 0.000
10 	 3 	 0.01922 	 0.000
10 	 9 	 0.00670 	 0.000
10 	 1017 	 0.00000 	 0.000
10 	 11 	 0.00265 	 0.000
10 	 15 	 0.01656 	 0.000
10 	 17 	 0.01947 	 0.000
10 	 19 	 0.02162 	 0.000
10 	 21 	 0.02276 	 0.000
10 	 23 	 0.02453 	 0.000
10 	 25 	 0.02592 	 0.000
10 	 27 	 0.02718 	 0.000
10 	 29 	 0.02832 	 0.000
10 	 31 	 0.03034 	 0.000
10 	 33 	 0.02895 	 0.000
10 	 35 	 0.03110 	 0.000
10 	 37 	 0.03287 	 0.000
10 	 39 	 0.03502 	 0.000
10 	 41 	 0.03527 	 0.000
10 	 43 	 0.03704 	 0.000
10 	 45 	 0.03843 	 0.000
16 	 5 	 0.02250 	 0.000
16 	 7 	 0.01934 	 0.000
16 	 9 	 0.01732 	 0.000
16 	 11 	 0.01618 	 0.000
16 	 13 	 0.01542 	 0.000
16 	 15 	 0.00784 	 0.000
16 	 1032 	 0.00000 	 0.000
16 	 17 	 0.00733 	 0.000
16 	 21 	 0.01656 	 0.000
16 	 23 	 0.01745 	 0.000
16 	 25 	 0.01896 	 0.000
16 	 27 	 0.02035 	 0.000
16 	 29 	 0.02301 	 0.000
16 	 31 	 0.02377 	 0.000
16 	 33 	 0.02478 	 0.000
16 	 35 	 0.02566 	 0.000
16 	 39 	 0.02895 	 0.000
16 	 41 	 0.02996 	 0.000
16 	 43 	 0.03148 	 0.000
16 	 45 	 0.03300 	 0.000
16 	 47 	 0.03578 	 0.000
16 	 49 	 0.03439 	 0.000
22 	 3 	 0.02668 	 0.000
22 	 5 	 0.02756 	 0.000
22 	 7 	 0.02402 	 0.000
22 	 9 	 0.02301 	 0.000
22 	 11 	 0.02225 	 0.000
22 	 13 	 0.02162 	 0.000
22 	 15 	 0.01884 	 0.000
22 	 17 	 0.01820 	 0.000
22 	 19 	 0.01719 	 0.000
22 	 21 	 0.00683 	 0.000
22 	 1047 	 0.00000 	 0.000
22 	 23 	 0.00708 	 0.000
22 	 25 	 0.01681 	 0.000
22 	 27 	 0.01757 	 0.000
22 	 29 	 0.01947 	 0.000
22 	 31 	 0.02073 	 0.000
22 	 33 	 0.02187 	 0.000
22 	 35 	 0.02301 	 0.000
22 	 37 	 0.02389 	 0.000
22 	 39 	 0.02630 	 0.000
22 	 41 	 0.02668 	 0.000
22 	 43 	 0.02832 	 0.000
22 	 45 	 0.02895 	 0.000
22 	 47 	 0.03110 	 0.000
22 	 49 	 0.03198 	 0.000
30 	 3 	 0.03236 	 0.000
30 	 5 	 0.03236 	 0.000
30 	 7 	 0.02984 	 0.000
30 	 9 	 0.02819 	 0.000
30 	 11 	 0.02668 	 0.000
30 	 13 	 0.02655 	 0.000
30 	 15 	 0.02427 	 0.000
30 	 17 	 0.02326 	 0.000
30 	 19 	 0.02288 	 0.000
30 	 21 	 0.02124 	 0.000
30 	 23 	 0.01997 	 0.000
30 	 25 	 0.01896 	 0.000
30 	 27 	 0.01783 	 0.000
30 	 29 	 0.00670 	 0.000
30 	 1067 	 0.00000 	 0.000
30 	 31 	 0.00721 	 0.000
30 	 33 	 0.01732 	 0.000
30 	 35 	 0.01922 	 0.000
30 	 37 	 0.02111 	 0.000
30 	 39 	 0.02301 	 0.000
30 	 41 	 0.02326 	 0.000
30 	 43 	 0.02402 	 0.000
30 	 45 	 0.02516 	 0.000
30 	 47 	 0.02680 	 0.000
30 	 49 	 0.02794 	 0.000
36 	 3 	 0.03692 	 0.000
36 	 5 	 0.03831 	 0.000
36 	 7 	 0.03515 	 0.000
36 	 9 	 0.03363 	 0.000
36 	 11 	 0.03224 	 0.000
36 	 13 	 0.03173 	 0.000
36 	 15 	 0.02920 	 0.000
36 	 17 	 0.02845 	 0.000
36 	 19 	 0.02743 	 0.000
36 	 21 	 0.02604 	 0.000
36 	 23 	 0.02453 	 0.000
36 	 25 	 0.02364 	 0.000
36 	 27 	 0.02149 	 0.000
36 	 29 	 0.02048 	 0.000
36 	 31 	 0.01947 	 0.000
36 	 33 	 0.01783 	 0.000
36 	 35 	 0.00544 	 0.000
36 	 1082 	 0.00000 	 0.000
36 	 37 	 0.00771 	 0.000
36 	 39 	 0.01884 	 0.000
36 	 41 	 0.01858 	 0.000
36 	 43 	 0.02086 	 0.000
36 	 45 	 0.02238 	 0.000
36 	 47 	 0.02427 	 0.000
36 	 49 	 0.02478 	 0.000
42 	 3 	 0.03881 	 0.000
42 	 5 	 0.03843 	 0.000
42 	 7 	 0.03628 	 0.000
42 	 9 	 0.03477 	 0.000
42 	 11 	 0.03388 	 0.000
42 	 13 	 0.03363 	 0.000
42 	 15 	 0.03021 	 0.000
42 	 17 	 0.02946 	 0.000
42 	 19 	 0.02794 	 0.000
42 	 21 	 0.02680 	 0.000
42 	 23 	 0.02604 	 0.000
42 	 25 	 0.02453 	 0.000
42 	 27 	 0.02339 	 0.000
42 	 29 	 0.02276 	 0.000
42 	 31 	 0.02174 	 0.000
42 	 33 	 0.01985 	 0.000
42 	 35 	 0.01960 	 0.000
42 	 37 	 0.01757 	 0.000
42 	 39 	 0.01593 	 0.000
42 	 41 	 0.00594 	 0.000
42 	 1097 	 0.00000 	 0.000
42 	 43 	 0.00708 	 0.000
42 	 45 	 0.01542 	 0.000
42 	 47 	 0.01896 	 0.000
42 	 49 	 0.01972 	 0.000
48 	 11 	 0.03982 	 0.000
48 	 13 	 0.03881 	 0.000
48 	 15 	 0.03742 	 0.000
48 	 19 	 0.03552 	 0.000
48 	 21 	 0.03312 	 0.000
48 	 23 	 0.03161 	 0.000
48 	 25 	 0.03059 	 0.000
48 	 27 	 0.03059 	 0.000
48 	 29 	 0.02794 	 0.000
48 	 31 	 0.02781 	 0.000
48 	 33 	 0.02541 	 0.000
48 	 35 	 0.02440 	 0.000
48 	 37 	 0.02326 	 0.000
48 	 39 	 0.02162 	 0.000
48 	 41 	 0.01985 	 0.000
48 	 43 	 0.01972 	 0.000
48 	 45 	 0.01757 	 0.000
48 	 47 	 0.00645 	 0.000
48 	 1112 	 0.00000 	 0.000
48 	 49 	 0.00759 	 0.000
