profile name,electrodes,geophones,Longitude,Latitude,Ellipsoidal height,Averaging start
GOL07_2022-08-09_5m,1,1,74.49917252,42.48218591,3192.405,2022-08-09 15:16:52.7 UTC+06:00
GOL07_2022-08-09_5m,2,2,74.49913424,42.48220677,3191.74,2022-08-09 15:17:30.7 UTC+06:00
GOL07_2022-08-09_5m,3,3,74.49909203,42.48223867,3191.546,2022-08-09 15:17:50.7 UTC+06:00
GOL07_2022-08-09_5m,4,4,74.49904071,42.48226628,3191.55,2022-08-09 15:18:09.7 UTC+06:00
GOL07_2022-08-09_5m,5,5,74.49898135,42.48230158,3189.879,2022-08-09 15:18:47.7 UTC+06:00
GOL07_2022-08-09_5m,6,6,74.49893777,42.48232126,3190.536,2022-08-09 15:19:06.7 UTC+06:00
GOL07_2022-08-09_5m,7,7,74.49889113,42.48235175,3190.148,2022-08-09 15:19:24.7 UTC+06:00
GOL07_2022-08-09_5m,8,8,74.49883607,42.48238654,3188.367,2022-08-09 15:20:00.7 UTC+06:00
GOL07_2022-08-09_5m,9,9,74.49879782,42.48241448,3188.108,2022-08-09 15:20:16.7 UTC+06:00
GOL07_2022-08-09_5m,10,10,74.4987557,42.48244709,3187.65,2022-08-09 15:20:37.7 UTC+06:00
GOL07_2022-08-09_5m,11,11,74.49871798,42.48247746,3187.233,2022-08-09 15:21:06.7 UTC+06:00
GOL07_2022-08-09_5m,12,12,74.49866404,42.48249982,3187.506,2022-08-09 15:21:32.7 UTC+06:00
GOL07_2022-08-09_5m,13,13,74.49861606,42.48252819,3187.493,2022-08-09 15:21:58.7 UTC+06:00
GOL07_2022-08-09_5m,14,14,74.4985793,42.4825523,3186.431,2022-08-09 15:22:25.7 UTC+06:00
GOL07_2022-08-09_5m,15,15,74.49853804,42.48258159,3185.017,2022-08-09 15:22:50.7 UTC+06:00
GOL07_2022-08-09_5m,16,16,74.4984943,42.48260593,3184.053,2022-08-09 15:23:15.7 UTC+06:00
GOL07_2022-08-09_5m,17,17,74.49844827,42.48263093,3182.694,2022-08-09 15:23:42.7 UTC+06:00
GOL07_2022-08-09_5m,18,18,74.49838577,42.48266343,3182.081,2022-08-09 15:24:19.7 UTC+06:00
GOL07_2022-08-09_5m,19,19,74.49834527,42.48268618,3181.788,2022-08-09 15:25:08.7 UTC+06:00
GOL07_2022-08-09_5m,20,20,74.49829443,42.4827202,3181.787,2022-08-09 15:25:38.7 UTC+06:00
GOL07_2022-08-09_5m,21,21,74.49825758,42.48275443,3177.987,2022-08-09 15:26:15.7 UTC+06:00
GOL07_2022-08-09_5m,22,22,74.49822711,42.48277986,3178.241,2022-08-09 15:26:44.7 UTC+06:00
GOL07_2022-08-09_5m,23,23,74.49816991,42.48282034,3177.561,2022-08-09 15:27:28.7 UTC+06:00
GOL07_2022-08-09_5m,24,24,74.49811742,42.48285269,3177.298,2022-08-09 15:27:58.7 UTC+06:00
GOL07_2022-08-09_5m,25,25,74.49805517,42.48288293,3176.399,2022-08-09 15:29:20.7 UTC+06:00
GOL07_2022-08-09_5m,26,26,74.49801587,42.48290863,3176.056,2022-08-09 15:29:56.7 UTC+06:00
GOL07_2022-08-09_5m,27,27,74.49795661,42.48294111,3175.582,2022-08-09 15:30:26.7 UTC+06:00
GOL07_2022-08-09_5m,28,28,74.49791871,42.48296371,3175.166,2022-08-09 15:31:09.7 UTC+06:00
GOL07_2022-08-09_5m,29,29,74.49786677,42.48299663,3172.969,2022-08-09 15:31:50.7 UTC+06:00
GOL07_2022-08-09_5m,30,30,74.49783422,42.48302059,3173.129,2022-08-09 15:32:18.7 UTC+06:00
GOL07_2022-08-09_5m,31,31,74.49777455,42.48305263,3173.915,2022-08-09 15:32:50.7 UTC+06:00
GOL07_2022-08-09_5m,32,32,74.49774809,42.48308203,3173.35,2022-08-09 15:33:40.7 UTC+06:00
GOL07_2022-08-09_5m,33,33,74.49769619,42.48310719,3172.272,2022-08-09 15:34:31.7 UTC+06:00
GOL07_2022-08-09_5m,34,34,74.49763645,42.48313904,3174.35,2022-08-09 15:35:12.7 UTC+06:00
GOL07_2022-08-09_5m,35,35,74.49761193,42.48316776,3173.269,2022-08-09 15:35:55.7 UTC+06:00
GOL07_2022-08-09_5m,36,36,74.49755051,42.48319963,3173.967,2022-08-09 15:36:29.7 UTC+06:00
GOL07_2022-08-09_5m,37,37,74.49749982,42.48321892,3171.951,2022-08-09 15:37:13.7 UTC+06:00
GOL07_2022-08-09_5m,38,38,74.49744496,42.4832406,3172.36,2022-08-09 15:37:42.7 UTC+06:00
GOL07_2022-08-09_5m,39,39,74.49738641,42.48327197,3172.259,2022-08-09 15:38:17.7 UTC+06:00
GOL07_2022-08-09_5m,40,40,74.4973509,42.48329496,3171.31,2022-08-09 15:38:47.7 UTC+06:00
