profile name,electrodes,geophones,Longitude,Latitude,Ellipsoidal height,Averaging start
SUE09_2024-08-18_5m,1,,77.76025767,41.80673425,3813.104,2024-08-19 08:18:20.0 UTC+06:00
SUE09_2024-08-18_5m,2,,77.76024316,41.80677715,3812.721,2024-08-19 08:18:31.9 UTC+06:00
SUE09_2024-08-18_5m,3,,77.76022727,41.80682007,3812.471,2024-08-19 08:18:39.0 UTC+06:00
SUE09_2024-08-18_5m,4,,77.76021279,41.80686354,3812.2,2024-08-19 08:18:48.0 UTC+06:00
SUE09_2024-08-18_5m,5,,77.76019717,41.80690786,3811.911,2024-08-19 08:18:56.0 UTC+06:00
SUE09_2024-08-18_5m,6,,77.76018164,41.80695047,3811.595,2024-08-19 08:19:06.0 UTC+06:00
SUE09_2024-08-18_5m,7,,77.76016697,41.80699336,3811.132,2024-08-19 08:19:14.0 UTC+06:00
SUE09_2024-08-18_5m,8,,77.76015133,41.80703644,3810.888,2024-08-19 08:19:22.0 UTC+06:00
SUE09_2024-08-18_5m,9,,77.76013642,41.8070801,3810.841,2024-08-19 08:19:30.0 UTC+06:00
SUE09_2024-08-18_5m,10,,77.76012075,41.80712402,3810.88,2024-08-19 08:19:40.0 UTC+06:00
SUE09_2024-08-18_5m,11,,77.76010422,41.80716706,3810.402,2024-08-19 08:19:48.0 UTC+06:00
SUE09_2024-08-18_5m,12,,77.76008939,41.80721018,3809.702,2024-08-19 08:19:56.0 UTC+06:00
SUE09_2024-08-18_5m,13,,77.76007522,41.80725367,3809.365,2024-08-19 08:20:05.0 UTC+06:00
SUE09_2024-08-18_5m,14,,77.76005989,41.8072966,3809.016,2024-08-19 08:20:13.0 UTC+06:00
SUE09_2024-08-18_5m,15,,77.76004398,41.80734045,3808.635,2024-08-19 08:20:21.0 UTC+06:00
SUE09_2024-08-18_5m,16,,77.76002794,41.80738392,3808.478,2024-08-19 08:20:29.0 UTC+06:00
SUE09_2024-08-18_5m,17,,77.76001262,41.80742687,3808.459,2024-08-19 08:20:37.0 UTC+06:00
SUE09_2024-08-18_5m,18,,77.75999808,41.80746998,3808.012,2024-08-19 08:20:46.0 UTC+06:00
SUE09_2024-08-18_5m,19,,77.75998253,41.80751301,3807.54,2024-08-19 08:20:55.0 UTC+06:00
SUE09_2024-08-18_5m,20,,77.75996663,41.80755641,3807.285,2024-08-19 08:21:04.0 UTC+06:00
SUE09_2024-08-18_5m,21,,77.75994983,41.80759976,3807.108,2024-08-19 08:21:12.0 UTC+06:00
SUE09_2024-08-18_5m,22,,77.75993342,41.80764297,3806.82,2024-08-19 08:21:21.0 UTC+06:00
SUE09_2024-08-18_5m,23,,77.75991694,41.80768572,3806.61,2024-08-19 08:21:29.0 UTC+06:00
SUE09_2024-08-18_5m,24,,77.75990347,41.8077278,3806.347,2024-08-19 08:21:38.0 UTC+06:00
SUE09_2024-08-18_5m,25,,77.75988341,41.80778049,3805.914,2024-08-19 08:21:47.0 UTC+06:00
SUE09_2024-08-18_5m,26,,77.75986895,41.8078237,3805.589,2024-08-19 08:21:54.0 UTC+06:00
SUE09_2024-08-18_5m,27,,77.75985361,41.80786729,3805.227,2024-08-19 08:22:03.0 UTC+06:00
SUE09_2024-08-18_5m,28,,77.75983915,41.80791072,3805.077,2024-08-19 08:22:11.0 UTC+06:00
SUE09_2024-08-18_5m,29,,77.75982353,41.80795424,3804.771,2024-08-19 08:22:19.0 UTC+06:00
SUE09_2024-08-18_5m,30,,77.75980923,41.80799767,3804.438,2024-08-19 08:22:27.0 UTC+06:00
SUE09_2024-08-18_5m,31,,77.75979438,41.80804119,3804.078,2024-08-19 08:22:35.0 UTC+06:00
SUE09_2024-08-18_5m,32,,77.75978084,41.80808386,3803.448,2024-08-19 08:22:47.0 UTC+06:00
SUE09_2024-08-18_5m,33,,77.75976663,41.80812722,3803.19,2024-08-19 08:22:54.0 UTC+06:00
SUE09_2024-08-18_5m,34,,77.75975091,41.80817076,3802.773,2024-08-19 08:23:03.0 UTC+06:00
SUE09_2024-08-18_5m,35,,77.759736,41.8082143,3802.272,2024-08-19 08:23:11.0 UTC+06:00
SUE09_2024-08-18_5m,36,,77.75972054,41.80825662,3801.736,2024-08-19 08:23:19.0 UTC+06:00
SUE09_2024-08-18_5m,37,,77.75970666,41.80829956,3801.405,2024-08-19 08:23:27.0 UTC+06:00
SUE09_2024-08-18_5m,38,,77.75969155,41.80834378,3800.937,2024-08-19 08:23:37.0 UTC+06:00
SUE09_2024-08-18_5m,39,,77.75967744,41.80838712,3800.488,2024-08-19 08:23:45.0 UTC+06:00
SUE09_2024-08-18_5m,40,,77.75966442,41.80843062,3800.152,2024-08-19 08:23:54.0 UTC+06:00
SUE09_2024-08-18_5m,41,,77.75964952,41.80847323,3799.658,2024-08-19 08:24:01.0 UTC+06:00
SUE09_2024-08-18_5m,42,,77.75963543,41.80851786,3799.18,2024-08-19 08:24:11.0 UTC+06:00
SUE09_2024-08-18_5m,43,,77.75961994,41.80856043,3798.829,2024-08-19 08:24:19.0 UTC+06:00
SUE09_2024-08-18_5m,44,,77.75960479,41.80860294,3798.405,2024-08-19 08:24:27.0 UTC+06:00
SUE09_2024-08-18_5m,45,,77.75958908,41.80864659,3797.967,2024-08-19 08:24:36.0 UTC+06:00
SUE09_2024-08-18_5m,46,,77.7595733,41.80869106,3797.638,2024-08-19 08:24:43.0 UTC+06:00
SUE09_2024-08-18_5m,47,,77.75955888,41.8087338,3797.3,2024-08-19 08:24:51.0 UTC+06:00
SUE09_2024-08-18_5m,48,,77.75954137,41.80877722,3796.907,2024-08-19 08:24:59.0 UTC+06:00
