profile name,electrodes,geophones,Longitude,Latitude,Ellipsoidal height,Averaging start
SUE10_2024-08-19_5m,1,,77.75620233,41.82777246,3772.424,2024-08-19 10:21:04.0 UTC+06:00
SUE10_2024-08-19_5m,2,,77.75621207,41.8278185,3772.754,2024-08-19 10:21:19.0 UTC+06:00
SUE10_2024-08-19_5m,3,,77.75621916,41.82786107,3772.991,2024-08-19 10:21:28.0 UTC+06:00
SUE10_2024-08-19_5m,4,,77.75622621,41.82790499,3773.24,2024-08-19 10:21:38.0 UTC+06:00
SUE10_2024-08-19_5m,5,,77.75623374,41.82794945,3773.462,2024-08-19 10:21:46.0 UTC+06:00
SUE10_2024-08-19_5m,6,,77.75624185,41.82799303,3773.677,2024-08-19 10:21:55.0 UTC+06:00
SUE10_2024-08-19_5m,7,,77.75624956,41.82803744,3773.887,2024-08-19 10:22:04.0 UTC+06:00
SUE10_2024-08-19_5m,8,,77.75625769,41.82808214,3774.152,2024-08-19 10:22:14.0 UTC+06:00
SUE10_2024-08-19_5m,9,,77.75626524,41.82812663,3774.491,2024-08-19 10:22:23.0 UTC+06:00
SUE10_2024-08-19_5m,10,,77.75627389,41.82817106,3774.754,2024-08-19 10:22:33.0 UTC+06:00
SUE10_2024-08-19_5m,11,,77.7562836,41.82821623,3774.98,2024-08-19 10:22:42.0 UTC+06:00
SUE10_2024-08-19_5m,12,,77.75629122,41.82826032,3775.306,2024-08-19 10:22:51.0 UTC+06:00
SUE10_2024-08-19_5m,13,,77.75629941,41.8283043,3775.582,2024-08-19 10:23:01.0 UTC+06:00
SUE10_2024-08-19_5m,14,,77.75630667,41.82834904,3775.843,2024-08-19 10:23:11.0 UTC+06:00
SUE10_2024-08-19_5m,15,,77.75631406,41.82839408,3776.096,2024-08-19 10:23:21.0 UTC+06:00
SUE10_2024-08-19_5m,16,,77.75632219,41.82843882,3776.337,2024-08-19 10:23:31.0 UTC+06:00
SUE10_2024-08-19_5m,17,,77.75633098,41.82848206,3776.563,2024-08-19 10:23:40.0 UTC+06:00
SUE10_2024-08-19_5m,18,,77.7563386,41.82852771,3776.581,2024-08-19 10:23:49.0 UTC+06:00
SUE10_2024-08-19_5m,19,,77.75634675,41.82857196,3776.739,2024-08-19 10:23:58.0 UTC+06:00
SUE10_2024-08-19_5m,20,,77.75635458,41.82861584,3776.962,2024-08-19 10:24:08.0 UTC+06:00
SUE10_2024-08-19_5m,21,,77.75636263,41.82866132,3777.109,2024-08-19 10:24:16.0 UTC+06:00
SUE10_2024-08-19_5m,22,,77.7563701,41.82870458,3776.989,2024-08-19 10:24:27.0 UTC+06:00
SUE10_2024-08-19_5m,23,,77.75637874,41.82874842,3777.176,2024-08-19 10:24:36.0 UTC+06:00
SUE10_2024-08-19_5m,24,,77.75638783,41.82879393,3777.362,2024-08-19 10:24:45.0 UTC+06:00
SUE10_2024-08-19_5m,25,,77.75639793,41.82884612,3777.49,2024-08-19 10:24:55.0 UTC+06:00
SUE10_2024-08-19_5m,26,,77.75640806,41.82889017,3777.431,2024-08-19 10:25:05.0 UTC+06:00
SUE10_2024-08-19_5m,27,,77.75641482,41.828934,3777.414,2024-08-19 10:25:15.0 UTC+06:00
SUE10_2024-08-19_5m,28,,77.75642436,41.82897976,3777.385,2024-08-19 10:25:24.0 UTC+06:00
SUE10_2024-08-19_5m,29,,77.75643336,41.82902347,3777.366,2024-08-19 10:25:33.0 UTC+06:00
SUE10_2024-08-19_5m,30,,77.75644088,41.82906753,3777.36,2024-08-19 10:25:42.0 UTC+06:00
SUE10_2024-08-19_5m,31,,77.75644956,41.82911262,3777.326,2024-08-19 10:25:50.0 UTC+06:00
SUE10_2024-08-19_5m,32,,77.75645713,41.82915705,3777.464,2024-08-19 10:25:58.0 UTC+06:00
SUE10_2024-08-19_5m,33,,77.75646511,41.82920155,3777.56,2024-08-19 10:26:07.0 UTC+06:00
SUE10_2024-08-19_5m,34,,77.75647266,41.82924583,3777.582,2024-08-19 10:26:16.0 UTC+06:00
SUE10_2024-08-19_5m,35,,77.75648067,41.82929035,3777.681,2024-08-19 10:26:24.0 UTC+06:00
SUE10_2024-08-19_5m,36,,77.7564873,41.82933391,3777.739,2024-08-19 10:26:32.0 UTC+06:00
SUE10_2024-08-19_5m,37,,77.75649535,41.82937871,3777.8,2024-08-19 10:26:40.0 UTC+06:00
SUE10_2024-08-19_5m,38,,77.75650381,41.82942401,3777.842,2024-08-19 10:26:51.0 UTC+06:00
SUE10_2024-08-19_5m,39,,77.75651255,41.82946825,3777.889,2024-08-19 10:26:59.0 UTC+06:00
SUE10_2024-08-19_5m,40,,77.75652033,41.82951178,3777.954,2024-08-19 10:27:09.0 UTC+06:00
SUE10_2024-08-19_5m,41,,77.75652849,41.82955711,3778.011,2024-08-19 10:27:17.0 UTC+06:00
SUE10_2024-08-19_5m,42,,77.75653723,41.82960131,3778.07,2024-08-19 10:27:26.0 UTC+06:00
SUE10_2024-08-19_5m,43,,77.75654271,41.82964619,3778.094,2024-08-19 10:27:36.0 UTC+06:00
SUE10_2024-08-19_5m,44,,77.75655189,41.82969098,3778.158,2024-08-19 10:27:47.0 UTC+06:00
SUE10_2024-08-19_5m,45,,77.75655981,41.82973655,3778.205,2024-08-19 10:27:57.0 UTC+06:00
