profile name,electrodes,geophones,Longitude,Latitude,Ellipsoidal height,Averaging start
yak02_2022-08-29_W5m,1,,68.58568585,38.99160543,3359.662,2022-08-28 08:36:56.8 UTC+02:00
yak02_2022-08-29_W5m,2,,68.58567206,38.99160221,3357.788,2022-08-28 08:37:25.8 UTC+02:00
yak02_2022-08-29_W5m,3,,68.58564393,38.99158768,3354.845,2022-08-28 08:37:52.8 UTC+02:00
yak02_2022-08-29_W5m,4,,68.58560321,38.99155863,3356.961,2022-08-28 08:38:16.8 UTC+02:00
yak02_2022-08-29_W5m,5,,68.58554665,38.99151963,3359.377,2022-08-28 08:38:39.8 UTC+02:00
yak02_2022-08-29_W5m,6,,68.58548489,38.99148175,3361.876,2022-08-28 08:39:00.8 UTC+02:00
yak02_2022-08-29_W5m,7,,68.58542889,38.99144356,3366.271,2022-08-28 08:39:22.9 UTC+02:00
yak02_2022-08-29_W5m,8,,68.58537793,38.99140891,3369.841,2022-08-28 08:39:51.8 UTC+02:00
yak02_2022-08-29_W5m,9,,68.58533308,38.99138307,3372.174,2022-08-28 08:40:14.9 UTC+02:00
yak02_2022-08-29_W5m,10,,68.58529769,38.99135327,3373.542,2022-08-28 08:40:36.9 UTC+02:00
yak02_2022-08-29_W5m,11,,68.58525805,38.99133179,3375.243,2022-08-28 08:40:59.9 UTC+02:00
yak02_2022-08-29_W5m,12,,68.58521524,38.99129552,3377.032,2022-08-28 08:41:22.8 UTC+02:00
yak02_2022-08-29_W5m,13,,68.58516878,38.99126211,3378.471,2022-08-28 08:41:43.9 UTC+02:00
yak02_2022-08-29_W5m,14,,68.58512398,38.99122897,3379.797,2022-08-28 08:43:17.9 UTC+02:00
yak02_2022-08-29_W5m,15,,68.5851001,38.99120172,3381.567,2022-08-28 08:43:52.9 UTC+02:00
yak02_2022-08-29_W5m,16,,68.58507543,38.99117298,3382.416,2022-08-28 08:44:22.9 UTC+02:00
yak02_2022-08-29_W5m,17,,68.58500364,38.99113404,3384.615,2022-08-28 08:44:44.9 UTC+02:00
yak02_2022-08-29_W5m,18,,68.5849564,38.99110661,3385.507,2022-08-28 08:45:10.9 UTC+02:00
yak02_2022-08-29_W5m,19,,68.58491186,38.99107599,3386.405,2022-08-28 08:45:36.9 UTC+02:00
yak02_2022-08-29_W5m,20,,68.58487528,38.99104269,3386.914,2022-08-28 08:46:00.9 UTC+02:00
yak02_2022-08-29_W5m,21,,68.58483514,38.99100998,3387.241,2022-08-28 08:46:21.9 UTC+02:00
yak02_2022-08-29_W5m,22,,68.58479637,38.99097381,3388.724,2022-08-28 08:46:46.9 UTC+02:00
