profile name,electrodes,geophones,Longitude,Latitude,Ellipsoidal height,sensor_type
abra09_2022-07-26_5m,42,,71.58461972,39.65214288,3867.717,Electrode
abra09_2022-07-26_5m,43,,71.58467194,39.65215857,3868.648,Electrode
abra09_2022-07-26_5m,44,,71.5847213,39.65217355,3870.67,Electrode
abra09_2022-07-26_5m,45,,71.58477536,39.65218882,3871.688,Electrode
abra09_2022-07-26_5m,46,,71.58482265,39.65221191,3872.735,Electrode
abra09_2022-07-26_5m,47,,71.58487109,39.65223371,3873.802,Electrode
abra09_2022-07-26_5m,48,1,71.58492224,39.65225506,3874.146,Geophone
abra09_2022-07-26_5m,49,2,71.5849982,39.65228625,3879.034,Geophone
abra09_2022-07-26_5m,50,3,71.58504299,39.65230709,3880.452,Geophone
abra09_2022-07-26_5m,51,4,71.58509334,39.65232877,3881.752,Geophone
abra09_2022-07-26_5m,52,5,71.58514486,39.65234806,3882.106,Geophone
abra09_2022-07-26_5m,53,6,71.58519426,39.65237013,3882.855,Geophone
abra09_2022-07-26_5m,54,7,71.58524461,39.65239159,3883.002,Geophone
abra09_2022-07-26_5m,55,8,71.58528589,39.65241663,3884.039,Geophone
abra09_2022-07-26_5m,56,9,71.58533444,39.65243338,3885.329,Geophone
abra09_2022-07-26_5m,57,10,71.58538397,39.65245625,3885.94,Geophone
abra09_2022-07-26_5m,58,11,71.58543726,39.65247387,3885.999,Geophone
abra09_2022-07-26_5m,59,12,71.58547837,39.65249054,3888.767,Geophone
abra09_2022-07-26_5m,60,13,71.5855264,39.65251303,3889.954,Geophone
abra09_2022-07-26_5m,61,14,71.58557995,39.65252907,3889.695,Geophone
abra09_2022-07-26_5m,62,15,71.58563613,39.6525428,3890.243,Geophone
abra09_2022-07-26_5m,63,16,71.58568608,39.65256587,3890.494,Geophone
abra09_2022-07-26_5m,64,17,71.58573084,39.65259487,3890.446,Geophone
abra09_2022-07-26_5m,65,18,71.58577796,39.65262081,3890.55,Geophone
abra09_2022-07-26_5m,66,19,71.58582247,39.65264758,3890.782,Geophone
abra09_2022-07-26_5m,67,20,71.58587088,39.65267121,3891.293,Geophone
abra09_2022-07-26_5m,68,21,71.58591825,39.65269688,3892.385,Geophone
abra09_2022-07-26_5m,69,22,71.58596304,39.65272444,3893.326,Geophone
abra09_2022-07-26_5m,70,23,71.58600875,39.65274921,3894.386,Geophone
abra09_2022-07-26_5m,71,24,71.58605288,39.65277579,3895.74,Geophone
abra10_2022-07-24_5m,1,1,71.57103704,39.64662303,3799.555,Geophone
abra10_2022-07-24_5m,2,2,71.57103698,39.64662303,3799.561,Geophone
abra10_2022-07-24_5m,3,3,71.57101617,39.64658201,3800.684,Geophone
abra10_2022-07-24_5m,4,4,71.57098744,39.64654624,3801.84,Geophone
abra10_2022-07-24_5m,5,5,71.5709572,39.64650838,3802.745,Geophone
abra10_2022-07-24_5m,6,6,71.57093611,39.64646776,3804.075,Geophone
abra10_2022-07-24_5m,7,7,71.57091171,39.64642928,3805.0,Geophone
abra10_2022-07-24_5m,8,8,71.57088417,39.64638917,3805.904,Geophone
abra10_2022-07-24_5m,9,9,71.57085885,39.64635056,3807.233,Geophone
abra10_2022-07-24_5m,10,10,71.57083204,39.64631295,3808.012,Geophone
abra10_2022-07-24_5m,11,11,71.57080992,39.64627158,3810.024,Geophone
abra10_2022-07-24_5m,12,12,71.57078539,39.64623366,3810.707,Geophone
abra10_2022-07-24_5m,13,13,71.57075856,39.64619463,3811.253,Geophone
abra10_2022-07-24_5m,14,14,71.57073464,39.64615249,3812.446,Geophone
abra10_2022-07-24_5m,15,15,71.57071411,39.64611397,3813.726,Geophone
abra10_2022-07-24_5m,16,16,71.57069234,39.64607285,3815.022,Geophone
abra10_2022-07-24_5m,17,17,71.57066921,39.64603116,3815.425,Geophone
abra10_2022-07-24_5m,18,18,71.57064108,39.64599338,3816.186,Geophone
abra10_2022-07-24_5m,19,19,71.57062257,39.6459521,3816.29,Geophone
abra10_2022-07-24_5m,20,20,71.5706014,39.64590965,3816.577,Geophone
abra10_2022-07-24_5m,21,21,71.57057793,39.64587033,3817.378,Geophone
abra10_2022-07-24_5m,22,22,71.57056273,39.64582676,3817.924,Geophone
abra10_2022-07-24_5m,23,23,71.5705417,39.6457841,3818.532,Geophone
abra10_2022-07-24_5m,24,24,71.57052502,39.64574252,3819.176,Geophone
abra10_2022-07-24_5m,25,,71.57050554,39.64570073,3819.584,Electrode
abra10_2022-07-24_5m,26,,71.57049964,39.64565137,3820.522,Electrode
abra10_2022-07-24_5m,27,,71.57048532,39.6456104,3821.612,Electrode
abra10_2022-07-24_5m,28,,71.57047052,39.64556811,3822.613,Electrode
abra10_2022-07-24_5m,29,,71.57045564,39.64552472,3822.803,Electrode
abra10_2022-07-24_5m,30,,71.5704405,39.64548172,3823.308,Electrode
abra10_2022-07-24_5m,31,,71.57043165,39.64543585,3823.501,Electrode
abra10_2022-07-24_5m,32,,71.57041558,39.6453918,3823.667,Electrode
abra10_2022-07-24_5m,33,,71.57040523,39.64535151,3824.079,Electrode
abra10_2022-07-24_5m,34,,71.57039813,39.64530446,3823.959,Electrode
abra10_2022-07-24_5m,35,,71.57038775,39.64526161,3823.938,Electrode
abra10_2022-07-24_5m,36,,71.57038355,39.64521752,3823.966,Electrode
abra10_2022-07-24_5m,37,,71.57037437,39.64517288,3824.367,Electrode
abra10_2022-07-24_5m,38,,71.57037053,39.64512647,3824.266,Electrode
abra10_2022-07-24_5m,39,,71.57037246,39.64508126,3824.299,Electrode
abra10_2022-07-24_5m,40,,71.57036765,39.64503695,3824.453,Electrode
abra10_2022-07-24_5m,41,,71.57037277,39.64499409,3824.528,Electrode
abra10_2022-07-24_5m,42,,71.57037876,39.64494883,3824.293,Electrode
abra10_2022-07-24_5m,43,,71.57037198,39.64490401,3824.37,Electrode
abra10_2022-07-24_5m,44,,71.57037206,39.64486015,3824.767,Electrode
abra10_2022-07-24_5m,45,,71.57037978,39.64481209,3825.498,Electrode
abra10_2022-07-24_5m,46,,71.57037774,39.64477092,3826.173,Electrode
abra10_2022-07-24_5m,47,,71.57037595,39.64472971,3827.102,Electrode
abra10_2022-07-24_5m,48,,71.57037248,39.64468081,3827.596,Electrode
abra10_2022-07-24_5m,49,,71.57036648,39.64464011,3827.862,Electrode
BUL01_2023-08-05_W3m,1,,72.94643833,37.70431834,3717.485,Electrode
BUL01_2023-08-05_W3m,2,,72.94646032,37.70433175,3717.161,Electrode
BUL01_2023-08-05_W3m,3,,72.94647864,37.70434154,3717.898,Electrode
BUL01_2023-08-05_W3m,4,,72.9465022,37.70434396,3717.983,Electrode
BUL01_2023-08-05_W3m,5,,72.94652586,37.704348,3718.235,Electrode
BUL01_2023-08-05_W3m,6,,72.94654726,37.70435331,3718.387,Electrode
BUL01_2023-08-05_W3m,7,,72.94657086,37.70436112,3718.481,Electrode
BUL01_2023-08-05_W3m,8,,72.94659029,37.70436521,3718.422,Electrode
BUL01_2023-08-05_W3m,9,,72.94661157,37.70436827,3718.751,Electrode
BUL01_2023-08-05_W3m,10,,72.94663335,37.70437176,3718.687,Electrode
BUL01_2023-08-05_W3m,11,,72.94665689,37.70437375,3718.472,Electrode
BUL01_2023-08-05_W3m,12,,72.9466787,37.7043758,3718.23,Electrode
BUL01_2023-08-05_W3m,13,1,72.94670142,37.70437606,3717.963,Geophone
BUL01_2023-08-05_W3m,14,2,72.94672377,37.70437735,3717.694,Geophone
BUL01_2023-08-05_W3m,15,3,72.94675001,37.70438157,3717.559,Geophone
BUL01_2023-08-05_W3m,16,4,72.94677527,37.70439146,3717.039,Geophone
BUL01_2023-08-05_W3m,17,5,72.9467998,37.70439521,3717.41,Geophone
BUL01_2023-08-05_W3m,18,6,72.94684377,37.70438546,3718.922,Geophone
BUL01_2023-08-05_W3m,19,7,72.94686911,37.70438807,3719.428,Geophone
BUL01_2023-08-05_W3m,20,8,72.94689278,37.7043996,3718.667,Geophone
BUL01_2023-08-05_W3m,21,9,72.94690961,37.70440659,3718.864,Geophone
BUL01_2023-08-05_W3m,22,10,72.94691125,37.70440771,3720.048,Geophone
BUL01_2023-08-05_W3m,23,11,72.94692649,37.70441114,3720.999,Geophone
BUL01_2023-08-05_W3m,24,12,72.94694592,37.70441492,3721.689,Geophone
BUL01_2023-08-05_W3m,25,13,72.94696657,37.70442058,3722.15,Geophone
BUL01_2023-08-05_W3m,26,14,72.94698534,37.70442563,3722.108,Geophone
BUL01_2023-08-05_W3m,27,15,72.94700758,37.70442821,3722.192,Geophone
BUL01_2023-08-05_W3m,28,16,72.94703105,37.70443197,3722.231,Geophone
BUL01_2023-08-05_W3m,29,17,72.94705376,37.70443756,3722.301,Geophone
BUL01_2023-08-05_W3m,30,18,72.94707523,37.70444275,3722.31,Geophone
BUL01_2023-08-05_W3m,31,19,72.94709667,37.70444724,3722.349,Geophone
BUL01_2023-08-05_W3m,32,20,72.94711891,37.70445368,3722.363,Geophone
BUL01_2023-08-05_W3m,33,21,72.94714,37.70445845,3722.302,Geophone
BUL01_2023-08-05_W3m,34,22,72.94716185,37.70446289,3722.078,Geophone
BUL01_2023-08-05_W3m,35,23,72.94718461,37.70446759,3721.884,Geophone
BUL01_2023-08-05_W3m,36,24,72.94720616,37.7044721,3722.115,Geophone
BUL01_2023-08-05_W3m,37,,72.94722642,37.7044765,3722.252,Electrode
BUL01_2023-08-05_W3m,38,,72.94724587,37.70448215,3722.547,Electrode
BUL01_2023-08-05_W3m,39,,72.94726688,37.70448759,3722.62,Electrode
BUL01_2023-08-05_W3m,40,,72.94728739,37.70449314,3722.267,Electrode
BUL01_2023-08-05_W3m,41,,72.94730959,37.70449975,3722.205,Electrode
BUL01_2023-08-05_W3m,42,,72.94732949,37.70450636,3722.197,Electrode
BUL01_2023-08-05_W3m,43,,72.94734981,37.70451228,3722.122,Electrode
BUL01_2023-08-05_W3m,44,,72.94737082,37.7045184,3722.195,Electrode
BUL01_2023-08-05_W3m,45,,72.94739368,37.70452655,3722.505,Electrode
BUL01_2023-08-05_W3m,46,,72.9474136,37.70453078,3722.403,Electrode
BUL01_2023-08-05_W3m,47,,72.94743431,37.70453942,3722.936,Electrode
BUL01_2023-08-05_W3m,48,,72.94745781,37.70454434,3722.914,Electrode
GOL01_2021-07-18_W5m.csv,1,,74.48657623,42.4794186,,Electrode
GOL01_2021-07-18_W5m.csv,2,,74.48653796,42.47944824,,Electrode
GOL01_2021-07-18_W5m.csv,3,,74.48648971,42.47947545,,Electrode
GOL01_2021-07-18_W5m.csv,4,,74.48645168,42.47950245,,Electrode
GOL01_2021-07-18_W5m.csv,5,,74.48640413,42.47952768,,Electrode
GOL01_2021-07-18_W5m.csv,6,,74.48635913,42.47955848,,Electrode
GOL01_2021-07-18_W5m.csv,7,,74.48631925,42.47958681,,Electrode
GOL01_2021-07-18_W5m.csv,8,,74.48627345,42.47961608,,Electrode
GOL01_2021-07-18_W5m.csv,9,,74.48622275,42.47964384,,Electrode
GOL01_2021-07-18_W5m.csv,10,,74.4861879,42.47967511,,Electrode
GOL01_2021-07-18_W5m.csv,11,,74.48614262,42.4797055,,Electrode
GOL01_2021-07-18_W5m.csv,12,,74.48609989,42.47973454,,Electrode
GOL01_2021-07-18_W5m.csv,13,,74.48605787,42.47976333,,Electrode
GOL01_2021-07-18_W5m.csv,14,,74.48601359,42.47979531,,Electrode
GOL01_2021-07-18_W5m.csv,15,,74.48597102,42.47982199,,Electrode
GOL01_2021-07-18_W5m.csv,16,,74.48592681,42.47985472,,Electrode
GOL01_2021-07-18_W5m.csv,17,,74.48588351,42.4798831,,Electrode
GOL01_2021-07-18_W5m.csv,18,,74.48583841,42.47991119,,Electrode
GOL01_2021-07-18_W5m.csv,19,,74.48580167,42.47994215,,Electrode
GOL01_2021-07-18_W5m.csv,20,,74.48575973,42.4799712,,Electrode
GOL01_2021-07-18_W5m.csv,21,,74.48571279,42.48000487,,Electrode
GOL01_2021-07-18_W5m.csv,22,,74.48567439,42.4800347,,Electrode
GOL01_2021-07-18_W5m.csv,23,,74.48562762,42.48006708,,Electrode
GOL01_2021-07-18_W5m.csv,24,,74.48559501,42.4800972,,Electrode
GOL01_2021-07-18_W5m.csv,25,1,74.48554615,42.48012483,,Geophone
GOL01_2021-07-18_W5m.csv,26,2,74.48550275,42.48015352,,Geophone
GOL01_2021-07-18_W5m.csv,27,3,74.48545346,42.48017966,,Geophone
GOL01_2021-07-18_W5m.csv,28,4,74.48540675,42.48020487,,Geophone
GOL01_2021-07-18_W5m.csv,29,5,74.48535715,42.48023234,,Geophone
GOL01_2021-07-18_W5m.csv,30,6,74.48530935,42.48025856,,Geophone
GOL01_2021-07-18_W5m.csv,31,7,74.48525961,42.48028168,,Geophone
GOL01_2021-07-18_W5m.csv,32,8,74.48521163,42.48030892,,Geophone
GOL01_2021-07-18_W5m.csv,33,9,74.48517287,42.4803436,,Geophone
GOL01_2021-07-18_W5m.csv,34,10,74.48512469,42.48037089,,Geophone
GOL01_2021-07-18_W5m.csv,35,11,74.48508485,42.48039595,,Geophone
GOL01_2021-07-18_W5m.csv,36,12,74.48504142,42.4804239,,Geophone
GOL01_2021-07-18_W5m.csv,37,13,74.48499412,42.4804534,,Geophone
GOL01_2021-07-18_W5m.csv,38,14,74.48494644,42.4804797,,Geophone
GOL01_2021-07-18_W5m.csv,39,15,74.48490185,42.48050831,,Geophone
GOL01_2021-07-18_W5m.csv,40,16,74.4848573,42.48053938,,Geophone
GOL01_2021-07-18_W5m.csv,41,17,74.4848177,42.48056708,,Geophone
GOL01_2021-07-18_W5m.csv,42,18,74.48477127,42.48059413,,Geophone
GOL01_2021-07-18_W5m.csv,43,19,74.48472568,42.48062642,,Geophone
GOL01_2021-07-18_W5m.csv,44,20,74.48468285,42.48065533,,Geophone
GOL01_2021-07-18_W5m.csv,45,21,74.4846423,42.48068807,,Geophone
GOL01_2021-07-18_W5m.csv,46,22,74.48459878,42.48071827,,Geophone
GOL01_2021-07-18_W5m.csv,47,23,74.48455464,42.48074851,,Geophone
GOL01_2021-07-18_W5m.csv,48,24,74.4845101,42.48077689,,Geophone
GOL05_2022-08-08_W5m,1,,74.48664581,42.47683457,3399.292,Electrode
GOL05_2022-08-08_W5m,2,,74.48667329,42.4767957,3398.924,Electrode
GOL05_2022-08-08_W5m,3,,74.48670957,42.47676027,3398.107,Electrode
GOL05_2022-08-08_W5m,4,,74.48674314,42.47672258,3396.931,Electrode
GOL05_2022-08-08_W5m,5,,74.48677676,42.4766868,3396.416,Electrode
GOL05_2022-08-08_W5m,6,,74.48680924,42.47665169,3396.554,Electrode
GOL05_2022-08-08_W5m,7,,74.48684788,42.47661753,3397.082,Electrode
GOL05_2022-08-08_W5m,8,,74.48687702,42.47657428,3397.918,Electrode
GOL05_2022-08-08_W5m,9,,74.48691006,42.47653854,3398.55,Electrode
GOL05_2022-08-08_W5m,10,,74.48694396,42.47650249,3399.138,Electrode
GOL05_2022-08-08_W5m,11,,74.48697613,42.47646859,3399.95,Electrode
GOL05_2022-08-08_W5m,12,,74.48700845,42.4764258,3400.837,Electrode
GOL05_2022-08-08_W5m,13,,74.48703655,42.4763905,3401.534,Electrode
GOL05_2022-08-08_W5m,14,1,74.48706463,42.47635047,3402.537,Geophone
GOL05_2022-08-08_W5m,15,2,74.48710763,42.47631593,3404.067,Geophone
GOL05_2022-08-08_W5m,16,3,74.48713341,42.47628151,3404.83,Geophone
GOL05_2022-08-08_W5m,17,4,74.48716122,42.47624064,3405.901,Geophone
GOL05_2022-08-08_W5m,18,5,74.48719529,42.47620486,3406.901,Geophone
GOL05_2022-08-08_W5m,19,6,74.48722742,42.47616815,3407.859,Geophone
GOL05_2022-08-08_W5m,20,7,74.48725867,42.47613372,3408.557,Geophone
GOL05_2022-08-08_W5m,21,8,74.48729245,42.47609399,3409.884,Geophone
GOL05_2022-08-08_W5m,22,9,74.48733005,42.47606021,3410.582,Geophone
GOL05_2022-08-08_W5m,23,10,74.4873605,42.47602297,3411.46,Geophone
GOL05_2022-08-08_W5m,24,11,74.48739583,42.47598778,3411.948,Geophone
GOL05_2022-08-08_W5m,25,12,74.48741585,42.47595012,3412.433,Geophone
GOL05_2022-08-08_W5m,26,13,74.48745034,42.4759091,3412.782,Geophone
GOL05_2022-08-08_W5m,27,14,74.48748514,42.47587568,3413.229,Geophone
GOL05_2022-08-08_W5m,28,15,74.48752053,42.47583758,3414.002,Geophone
GOL05_2022-08-08_W5m,29,16,74.48754588,42.47579567,3414.415,Geophone
GOL05_2022-08-08_W5m,30,17,74.48757703,42.47575498,3415.083,Geophone
GOL05_2022-08-08_W5m,31,18,74.48760655,42.4757227,3415.883,Geophone
GOL05_2022-08-08_W5m,32,19,74.48763465,42.47568129,3416.261,Geophone
GOL05_2022-08-08_W5m,33,20,74.48765851,42.47563755,3416.616,Geophone
GOL05_2022-08-08_W5m,34,21,74.48768923,42.47559972,3417.155,Geophone
GOL05_2022-08-08_W5m,35,22,74.48772054,42.47556352,3417.929,Geophone
GOL05_2022-08-08_W5m,36,23,74.48774658,42.47552354,3418.103,Geophone
GOL05_2022-08-08_W5m,37,24,74.487776,42.47548307,3418.23,Geophone
GOL05_2022-08-08_W5m,38,,74.48780903,42.47544342,3419.324,Electrode
GOL05_2022-08-08_W5m,39,,74.48783395,42.47540779,3419.904,Electrode
GOL05_2022-08-08_W5m,40,,74.48786788,42.47536964,3420.6,Electrode
GOL05_2022-08-08_W5m,41,,74.48789332,42.47532923,3421.041,Electrode
GOL05_2022-08-08_W5m,42,,74.48793013,42.47528882,3421.088,Electrode
GOL05_2022-08-08_W5m,43,,74.48796043,42.47525585,3421.009,Electrode
GOL05_2022-08-08_W5m,44,,74.48799681,42.47521759,3420.888,Electrode
GOL05_2022-08-08_W5m,45,,74.48803363,42.47517817,3420.415,Electrode
GOL05_2022-08-08_W5m,46,,74.48806998,42.47514689,3420.288,Electrode
GOL05_2022-08-08_W5m,47,,74.48811486,42.4751145,3420.491,Electrode
GOL05_2022-08-08_W5m,48,,74.48814425,42.47507269,3420.621,Electrode
GOL06_2022-08-08_W5m,1,,74.48979672,42.47999775,3212.296,Electrode
GOL06_2022-08-08_W5m,1,,74.48981516,42.4800167,3211.804,Electrode
GOL06_2022-08-08_W5m,2,,74.48985239,42.48005356,3210.055,Electrode
GOL06_2022-08-08_W5m,3,,74.48988207,42.48008789,3208.605,Electrode
GOL06_2022-08-08_W5m,4,,74.48991932,42.48012331,3207.222,Electrode
GOL06_2022-08-08_W5m,5,,74.48994581,42.48016318,3205.554,Electrode
GOL06_2022-08-08_W5m,6,,74.48997004,42.48020066,3204.301,Electrode
GOL06_2022-08-08_W5m,7,,74.48999347,42.48023621,3202.629,Electrode
GOL06_2022-08-08_W5m,8,,74.49002651,42.48028513,3201.624,Electrode
GOL06_2022-08-08_W5m,9,,74.49004187,42.48031739,3200.39,Electrode
GOL06_2022-08-08_W5m,10,,74.4900767,42.48034859,3199.252,Electrode
GOL06_2022-08-08_W5m,11,,74.49009583,42.48039582,3199.04,Electrode
GOL06_2022-08-08_W5m,12,,74.49011147,42.4804305,3199.398,Electrode
GOL06_2022-08-08_W5m,13,,74.49013537,42.48047696,3200.104,Electrode
GOL06_2022-08-08_W5m,14,,74.49014982,42.48052472,3200.199,Electrode
GOL06_2022-08-08_W5m,15,,74.49017632,42.48056087,3200.342,Electrode
GOL06_2022-08-08_W5m,16,,74.49021714,42.48059688,3199.264,Electrode
GOL06_2022-08-08_W5m,17,,74.49023689,42.48063683,3198.522,Electrode
GOL06_2022-08-08_W5m,18,,74.49024346,42.480678,3197.73,Electrode
GOL06_2022-08-08_W5m,19,,74.49025878,42.48072394,3196.282,Electrode
GOL06_2022-08-08_W5m,20,,74.49027913,42.48075878,3195.106,Electrode
GOL06_2022-08-08_W5m,21,,74.49029579,42.48080439,3194.009,Electrode
GOL06_2022-08-08_W5m,22,,74.49032912,42.4808375,3194.265,Electrode
GOL06_2022-08-08_W5m,23,,74.49035439,42.48088232,3194.245,Electrode
GOL06_2022-08-08_W5m,24,,74.49037411,42.4809197,3193.236,Electrode
GOL06_2022-08-08_W5m,25,,74.49039158,42.48094423,3192.744,Electrode
GOL06_2022-08-08_W5m,26,,74.49042544,42.48098346,3191.683,Electrode
GOL06_2022-08-08_W5m,27,,74.49047044,42.48099186,3191.934,Electrode
GOL06_2022-08-08_W5m,28,,74.49046014,42.48101783,3191.761,Electrode
GOL06_2022-08-08_W5m,29,,74.49046167,42.48101718,3191.856,Electrode
GOL06_2022-08-08_W5m,30,,74.49048355,42.48105918,3191.947,Electrode
GOL06_2022-08-08_W5m,31,,74.49052228,42.48109122,3191.722,Electrode
GOL06_2022-08-08_W5m,32,,74.49055403,42.48112744,3190.622,Electrode
GOL06_2022-08-08_W5m,33,,74.49059582,42.48116156,3188.925,Electrode
GOL06_2022-08-08_W5m,34,,74.49061374,42.481201,3187.821,Electrode
GOL06_2022-08-08_W5m,35,,74.49065304,42.4812362,3187.012,Electrode
GOL06_2022-08-08_W5m,36,,74.49068293,42.48128171,3186.971,Electrode
GOL06_2022-08-08_W5m,37,,74.49071606,42.48130863,3186.895,Electrode
GOL06_2022-08-08_W5m,38,,74.49075363,42.4813495,3186.233,Electrode
GOL06_2022-08-08_W5m,39,,74.49079459,42.4813758,3185.937,Electrode
GOL06_2022-08-08_W5m,40,,74.49082956,42.48142028,3185.416,Electrode
GOL06_2022-08-08_W5m,41,,74.49086623,42.48145463,3184.731,Electrode
GOL06_2022-08-08_W5m,42,,74.49087966,42.48148994,3184.247,Electrode
GOL06_2022-08-08_W5m,43,,74.49093058,42.48152668,3183.65,Electrode
GOL06_2022-08-08_W5m,44,,74.49095723,42.48156169,3182.962,Electrode
GOL06_2022-08-08_W5m,45,,74.49099077,42.48161859,3177.252,Electrode
GOL06_2022-08-08_W5m,46,,74.4910113,42.48166433,3174.121,Electrode
GOL06_2022-08-08_W5m,47,,74.49103416,42.48168052,3173.359,Electrode
GOL06_2022-08-08_W5m,48,,74.49108471,42.48171693,3172.348,Electrode
GOL06_2022-08-08_W5m,49,,74.49112586,42.48175459,3171.611,Electrode
GOL06_2022-08-08_W5m,50,,74.49112953,42.48179167,3170.552,Electrode
GOL08_2022-08-11_W5m,1,,74.48990824,42.48877845,3021.208,Electrode
GOL08_2022-08-11_W5m,2,,74.48996278,42.48877411,3022.489,Electrode
GOL08_2022-08-11_W5m,3,,74.49002463,42.48876102,3025.109,Electrode
GOL08_2022-08-11_W5m,4,,74.49008448,42.48875735,3027.86,Electrode
GOL08_2022-08-11_W5m,5,,74.49014139,42.48874649,3029.766,Electrode
GOL08_2022-08-11_W5m,6,,74.49019836,42.48874303,3031.085,Electrode
GOL08_2022-08-11_W5m,7,,74.49025438,42.48873096,3032.597,Electrode
GOL08_2022-08-11_W5m,8,,74.4902996,42.4887232,3033.784,Electrode
GOL08_2022-08-11_W5m,9,,74.49035981,42.48871929,3034.738,Electrode
GOL08_2022-08-11_W5m,10,,74.49041133,42.4887065,3035.947,Electrode
GOL08_2022-08-11_W5m,11,,74.49046287,42.48869314,3036.497,Electrode
GOL08_2022-08-11_W5m,12,,74.49052115,42.48868449,3037.162,Electrode
GOL08_2022-08-11_W5m,13,,74.49058244,42.48867763,3038.081,Electrode
GOL08_2022-08-11_W5m,14,,74.49063398,42.48866994,3039.508,Electrode
GOL08_2022-08-11_W5m,15,,74.49069085,42.48866614,3041.697,Electrode
GOL08_2022-08-11_W5m,16,,74.49074363,42.48866191,3044.029,Electrode
GOL08_2022-08-11_W5m,17,,74.49079178,42.48865752,3045.569,Electrode
GOL08_2022-08-11_W5m,18,,74.49084918,42.48864988,3047.028,Electrode
GOL08_2022-08-11_W5m,19,,74.49091337,42.48864123,3048.924,Electrode
GOL08_2022-08-11_W5m,20,,74.49098146,42.4886419,3051.827,Electrode
GOL08_2022-08-11_W5m,21,,74.4910315,42.48863965,3054.969,Electrode
GOL08_2022-08-11_W5m,22,,74.49108298,42.48863368,3056.758,Electrode
GOL08_2022-08-11_W5m,23,,74.49113951,42.48863774,3057.778,Electrode
GOL08_2022-08-11_W5m,24,,74.49119987,42.48862782,3059.717,Electrode
GOL08_2022-08-11_W5m,25,,74.49125263,42.48862131,3061.934,Electrode
GOL08_2022-08-11_W5m,26,,74.49129335,42.48861716,3062.99,Electrode
GOL08_2022-08-11_W5m,27,,74.49134556,42.48862471,3064.52,Electrode
GOL08_2022-08-11_W5m,28,,74.49141068,42.48863808,3067.186,Electrode
GOL08_2022-08-11_W5m,29,,74.49147411,42.48863882,3068.549,Electrode
GOL08_2022-08-11_W5m,30,,74.4915256,42.48865094,3069.962,Electrode
GOL08_2022-08-11_W5m,31,,74.49157572,42.4886622,3071.847,Electrode
GOL08_2022-08-11_W5m,32,,74.49161806,42.48868813,3073.727,Electrode
GOL08_2022-08-11_W5m,33,,74.49167672,42.48869349,3075.119,Electrode
GOL08_2022-08-11_W5m,34,,74.49174249,42.48869818,3076.469,Electrode
GOL08_2022-08-11_W5m,35,,74.49178686,42.48870293,3077.519,Electrode
GOL08_2022-08-11_W5m,36,,74.49183641,42.48871412,3078.574,Electrode
GOL08_2022-08-11_W5m,37,,74.49189401,42.48873172,3078.66,Electrode
GOL08_2022-08-11_W5m,38,,74.49195767,42.48874242,3080.812,Electrode
GOL08_2022-08-11_W5m,39,,74.49200192,42.48875577,3082.043,Electrode
GOL08_2022-08-11_W5m,40,,74.49204599,42.4887632,3083.186,Electrode
GOL08_2022-08-11_W5m,41,,74.49210255,42.48878525,3084.628,Electrode
GOL08_2022-08-11_W5m,42,,74.4921684,42.48878406,3086.016,Electrode
GOL08_2022-08-11_W5m,43,,74.49221563,42.48879558,3085.577,Electrode
GOL08_2022-08-11_W5m,44,,74.49226145,42.48879546,3087.265,Electrode
GOL08_2022-08-11_W5m,45,,74.49229842,42.48879863,3088.169,Electrode
GOL08_2022-08-11_W5m,46,,74.49235312,42.48880166,3089.512,Electrode
GOL08_2022-08-11_W5m,47,,74.49240738,42.48881842,3090.573,Electrode
GOL08_2022-08-11_W5m,48,,74.49247855,42.48883906,3088.331,Electrode
KAR01_2023-08-07_W5m,1,,73.44203212,39.2034259,4231.147,Electrode
KAR01_2023-08-07_W5m,2,,73.44205608,39.20338507,4231.048,Electrode
KAR01_2023-08-07_W5m,3,,73.44208085,39.20334495,4230.985,Electrode
KAR01_2023-08-07_W5m,4,,73.44210458,39.20330315,4230.952,Electrode
KAR01_2023-08-07_W5m,5,,73.4421295,39.20326285,4231.445,Electrode
KAR01_2023-08-07_W5m,6,,73.44215317,39.20322296,4232.081,Electrode
KAR01_2023-08-07_W5m,7,,73.44217492,39.20318114,4232.589,Electrode
KAR01_2023-08-07_W5m,8,,73.44220059,39.20314142,4232.765,Electrode
KAR01_2023-08-07_W5m,9,,73.44222199,39.20309903,4232.727,Electrode
KAR01_2023-08-07_W5m,10,,73.44224506,39.20305865,4232.769,Electrode
KAR01_2023-08-07_W5m,11,,73.4422685,39.20301722,4232.65,Electrode
KAR01_2023-08-07_W5m,12,,73.44229251,39.20297634,4232.725,Electrode
KAR01_2023-08-07_W5m,13,,73.44231629,39.20293506,4232.898,Electrode
KAR01_2023-08-07_W5m,14,,73.44234019,39.20289463,4233.041,Electrode
KAR01_2023-08-07_W5m,15,,73.44236369,39.20285382,4233.344,Electrode
KAR01_2023-08-07_W5m,16,,73.44238728,39.20281284,4233.934,Electrode
KAR01_2023-08-07_W5m,17,,73.44240918,39.20277136,4234.336,Electrode
KAR01_2023-08-07_W5m,18,,73.44243196,39.20273011,4234.228,Electrode
KAR01_2023-08-07_W5m,19,,73.44245493,39.20268802,4234.278,Electrode
KAR01_2023-08-07_W5m,20,,73.44247676,39.20264729,4234.078,Electrode
