profile name,electrodes,geophones,Longitude,Latitude,Ellipsoidal height,Averaging start
SUE01_2023-07-11_W3m,1,,77.75051149,41.80378424,3834.705,2023-07-11 09:53:39.1 UTC+06:00
SUE01_2023-07-11_W3m,2,,77.75052628,41.80380873,3834.656,2023-07-11 09:54:25.1 UTC+06:00
SUE01_2023-07-11_W3m,3,,77.75054055,41.80383271,3834.579,2023-07-11 09:54:53.1 UTC+06:00
SUE01_2023-07-11_W3m,4,,77.75055526,41.80385721,3834.497,2023-07-11 09:55:20.1 UTC+06:00
SUE01_2023-07-11_W3m,5,,77.7505697,41.80388177,3834.338,2023-07-11 09:55:47.1 UTC+06:00
SUE01_2023-07-11_W3m,6,,77.75058364,41.803907,3834.281,2023-07-11 09:56:19.1 UTC+06:00
SUE01_2023-07-11_W3m,7,,77.7505982,41.80393201,3834.523,2023-07-11 09:56:53.1 UTC+06:00
SUE01_2023-07-11_W3m,8,,77.7506098,41.80395663,3834.945,2023-07-11 09:57:34.1 UTC+06:00
SUE01_2023-07-11_W3m,9,,77.75062543,41.80398069,3835.463,2023-07-11 09:58:08.1 UTC+06:00
SUE01_2023-07-11_W3m,10,,77.75063963,41.80400524,3835.944,2023-07-11 09:58:40.1 UTC+06:00
SUE01_2023-07-11_W3m,11,,77.75065461,41.80402973,3835.968,2023-07-11 09:59:09.1 UTC+06:00
SUE01_2023-07-11_W3m,12,,77.7506696,41.80405362,3836.304,2023-07-11 09:59:37.1 UTC+06:00
SUE01_2023-07-11_W3m,13,1,77.75068462,41.80407796,3836.673,2023-07-11 10:00:06.1 UTC+06:00
SUE01_2023-07-11_W3m,14,2,77.75070086,41.80410177,3836.843,2023-07-11 10:00:36.1 UTC+06:00
SUE01_2023-07-11_W3m,15,3,77.75071688,41.80412616,3836.641,2023-07-11 10:01:06.1 UTC+06:00
SUE01_2023-07-11_W3m,16,4,77.75073414,41.80414962,3836.771,2023-07-11 10:01:35.1 UTC+06:00
