profile name,electrodes,geophones,Longitude,Latitude,Ellipsoidal height,Averaging start
GOL06_2022-08-08_W5m,1,,74.48979672,42.47999775,3212.296,2022-08-08 16:32:08.5 UTC+06:00
GOL06_2022-08-08_W5m,1,,74.48981516,42.4800167,3211.804,2022-08-08 16:33:35.5 UTC+06:00
GOL06_2022-08-08_W5m,2,,74.48985239,42.48005356,3210.055,2022-08-08 16:34:06.5 UTC+06:00
GOL06_2022-08-08_W5m,3,,74.48988207,42.48008789,3208.605,2022-08-08 16:34:56.5 UTC+06:00
GOL06_2022-08-08_W5m,4,,74.48991932,42.48012331,3207.222,2022-08-08 16:36:51.6 UTC+06:00
GOL06_2022-08-08_W5m,5,,74.48994581,42.48016318,3205.554,2022-08-08 16:37:36.6 UTC+06:00
GOL06_2022-08-08_W5m,6,,74.48997004,42.48020066,3204.301,2022-08-08 16:38:18.6 UTC+06:00
GOL06_2022-08-08_W5m,7,,74.48999347,42.48023621,3202.629,2022-08-08 16:38:49.6 UTC+06:00
GOL06_2022-08-08_W5m,8,,74.49002651,42.48028513,3201.624,2022-08-08 16:39:34.6 UTC+06:00
GOL06_2022-08-08_W5m,9,,74.49004187,42.48031739,3200.39,2022-08-08 16:40:08.6 UTC+06:00
GOL06_2022-08-08_W5m,10,,74.4900767,42.48034859,3199.252,2022-08-08 16:40:44.6 UTC+06:00
GOL06_2022-08-08_W5m,11,,74.49009583,42.48039582,3199.04,2022-08-08 16:41:26.6 UTC+06:00
GOL06_2022-08-08_W5m,12,,74.49011147,42.4804305,3199.398,2022-08-08 16:42:10.6 UTC+06:00
GOL06_2022-08-08_W5m,13,,74.49013537,42.48047696,3200.104,2022-08-08 16:43:10.6 UTC+06:00
GOL06_2022-08-08_W5m,14,,74.49014982,42.48052472,3200.199,2022-08-08 16:43:56.6 UTC+06:00
GOL06_2022-08-08_W5m,15,,74.49017632,42.48056087,3200.342,2022-08-08 16:44:34.6 UTC+06:00
GOL06_2022-08-08_W5m,16,,74.49021714,42.48059688,3199.264,2022-08-08 16:45:13.6 UTC+06:00
GOL06_2022-08-08_W5m,17,,74.49023689,42.48063683,3198.522,2022-08-08 16:53:38.6 UTC+06:00
GOL06_2022-08-08_W5m,18,,74.49024346,42.480678,3197.73,2022-08-08 16:54:13.6 UTC+06:00
GOL06_2022-08-08_W5m,19,,74.49025878,42.48072394,3196.282,2022-08-08 16:54:56.6 UTC+06:00
GOL06_2022-08-08_W5m,20,,74.49027913,42.48075878,3195.106,2022-08-08 16:55:35.6 UTC+06:00
GOL06_2022-08-08_W5m,21,,74.49029579,42.48080439,3194.009,2022-08-08 16:57:10.6 UTC+06:00
GOL06_2022-08-08_W5m,22,,74.49032912,42.4808375,3194.265,2022-08-08 16:57:38.6 UTC+06:00
GOL06_2022-08-08_W5m,23,,74.49035439,42.48088232,3194.245,2022-08-08 16:58:03.6 UTC+06:00
GOL06_2022-08-08_W5m,24,,74.49037411,42.4809197,3193.236,2022-08-08 16:58:41.6 UTC+06:00
GOL06_2022-08-08_W5m,25,,74.49039158,42.48094423,3192.744,2022-08-08 17:02:44.6 UTC+06:00
GOL06_2022-08-08_W5m,26,,74.49042544,42.48098346,3191.683,2022-08-08 17:03:20.6 UTC+06:00
GOL06_2022-08-08_W5m,27,,74.49047044,42.48099186,3191.934,2022-08-08 17:03:44.6 UTC+06:00
GOL06_2022-08-08_W5m,28,,74.49046014,42.48101783,3191.761,2022-08-08 17:04:09.6 UTC+06:00
GOL06_2022-08-08_W5m,29,,74.49046167,42.48101718,3191.856,2022-08-08 17:04:18.6 UTC+06:00
GOL06_2022-08-08_W5m,30,,74.49048355,42.48105918,3191.947,2022-08-08 17:06:19.6 UTC+06:00
GOL06_2022-08-08_W5m,31,,74.49052228,42.48109122,3191.722,2022-08-08 17:07:03.6 UTC+06:00
GOL06_2022-08-08_W5m,32,,74.49055403,42.48112744,3190.622,2022-08-08 17:07:43.6 UTC+06:00
GOL06_2022-08-08_W5m,33,,74.49059582,42.48116156,3188.925,2022-08-08 17:08:30.6 UTC+06:00
GOL06_2022-08-08_W5m,34,,74.49061374,42.481201,3187.821,2022-08-08 17:09:24.6 UTC+06:00
GOL06_2022-08-08_W5m,35,,74.49065304,42.4812362,3187.012,2022-08-08 17:10:05.6 UTC+06:00
GOL06_2022-08-08_W5m,36,,74.49068293,42.48128171,3186.971,2022-08-08 17:10:44.6 UTC+06:00
GOL06_2022-08-08_W5m,37,,74.49071606,42.48130863,3186.895,2022-08-08 17:11:18.6 UTC+06:00
GOL06_2022-08-08_W5m,38,,74.49075363,42.4813495,3186.233,2022-08-08 17:12:28.6 UTC+06:00
GOL06_2022-08-08_W5m,39,,74.49079459,42.4813758,3185.937,2022-08-08 17:13:05.6 UTC+06:00
GOL06_2022-08-08_W5m,40,,74.49082956,42.48142028,3185.416,2022-08-08 17:32:31.9 UTC+06:00
GOL06_2022-08-08_W5m,41,,74.49086623,42.48145463,3184.731,2022-08-08 17:33:31.9 UTC+06:00
GOL06_2022-08-08_W5m,42,,74.49087966,42.48148994,3184.247,2022-08-08 17:34:34.9 UTC+06:00
GOL06_2022-08-08_W5m,43,,74.49093058,42.48152668,3183.65,2022-08-08 17:35:16.0 UTC+06:00
GOL06_2022-08-08_W5m,44,,74.49095723,42.48156169,3182.962,2022-08-08 17:36:02.9 UTC+06:00
GOL06_2022-08-08_W5m,45,,74.49099077,42.48161859,3177.252,2022-08-08 17:36:56.0 UTC+06:00
GOL06_2022-08-08_W5m,46,,74.4910113,42.48166433,3174.121,2022-08-08 17:37:31.9 UTC+06:00
GOL06_2022-08-08_W5m,47,,74.49103416,42.48168052,3173.359,2022-08-08 17:38:17.0 UTC+06:00
GOL06_2022-08-08_W5m,48,,74.49108471,42.48171693,3172.348,2022-08-08 17:38:57.0 UTC+06:00
GOL06_2022-08-08_W5m,49,,74.49112586,42.48175459,3171.611,2022-08-08 17:39:28.0 UTC+06:00
GOL06_2022-08-08_W5m,50,,74.49112953,42.48179167,3170.552,2022-08-08 17:40:14.0 UTC+06:00
