profile name,electrodes,geophones,Longitude,Latitude,Ellipsoidal height,Averaging start
gl12_2024-08-13_5m,1,,74.49302055,42.48481934,3126.291,
gl12_2024-08-13_5m,2,,74.49304535,42.48477957,3127.676,
gl12_2024-08-13_5m,3,,74.49307141,42.48473562,3124.953,
gl12_2024-08-13_5m,4,,74.49310122,42.4846934,3121.634,
gl12_2024-08-13_5m,5,,74.49312187,42.48466012,3120.678,
gl12_2024-08-13_5m,6,,74.49315195,42.48461941,3120.865,
gl12_2024-08-13_5m,7,,74.49318074,42.48457566,3121.549,
gl12_2024-08-13_5m,8,,74.49320663,42.4845326,3121.761,
gl12_2024-08-13_5m,9,,74.49323385,42.48448825,3121.98,
gl12_2024-08-13_5m,10,,74.49326221,42.48444915,3121.634,
gl12_2024-08-13_5m,11,,74.49329019,42.48440912,3123.248,
gl12_2024-08-13_5m,12,,74.49331504,42.48437249,3124.228,
gl12_2024-08-13_5m,13,,74.49334324,42.48433137,3125.139,
gl12_2024-08-13_5m,14,,74.49336048,42.48428475,3126.346,
gl12_2024-08-13_5m,15,,74.49338974,42.48424228,3125.482,
gl12_2024-08-13_5m,16,,74.49341561,42.48420658,3125.832,
gl12_2024-08-13_5m,17,,74.49344415,42.48417007,3126.09,
gl12_2024-08-13_5m,18,,74.49347048,42.48412974,3125.206,
gl12_2024-08-13_5m,19,,74.49350429,42.48409098,3125.465,
gl12_2024-08-13_5m,20,,74.49353094,42.48404597,3127.352,
gl12_2024-08-13_5m,21,,74.49355484,42.48400431,3128.408,
gl12_2024-08-13_5m,22,,74.49358013,42.48397126,3128.207,
gl12_2024-08-13_5m,23,,74.49360105,42.4839418,3127.018,
gl12_2024-08-13_5m,24,,74.49363727,42.4838934,3126.869,
gl12_2024-08-13_5m,25,,74.49366015,42.48384832,3126.942,
gl12_2024-08-13_5m,26,,74.49367639,42.48381392,3128.54,
gl12_2024-08-13_5m,27,,74.49372237,42.48377003,3127.104,
gl12_2024-08-13_5m,28,,74.49374782,42.4837378,3126.736,
gl12_2024-08-13_5m,29,,74.49375347,42.48369239,3126.992,
gl12_2024-08-13_5m,30,,74.49378539,42.48364352,3127.419,
gl12_2024-08-13_5m,31,,74.49381312,42.48360429,3127.776,
gl12_2024-08-13_5m,32,,74.4938359,42.48356809,3129.015,
gl12_2024-08-13_5m,33,,74.4938574,42.48352631,3130.016,
gl12_2024-08-13_5m,34,,74.49388851,42.48348456,3131.03,
gl12_2024-08-13_5m,35,,74.49391651,42.48344251,3132.709,
gl12_2024-08-13_5m,36,,74.49394437,42.48340554,3132.44,
gl12_2024-08-13_5m,37,,74.49397076,42.48337749,3131.793,
gl12_2024-08-13_5m,38,,74.49399751,42.48333497,3131.566,
gl12_2024-08-13_5m,39,,74.49402187,42.48328872,3133.945,
gl12_2024-08-13_5m,40,,74.49404601,42.48324999,3135.57,
gl12_2024-08-13_5m,41,,74.49407589,42.48320958,3136.064,
gl12_2024-08-13_5m,42,,74.49410602,42.48317003,3136.923,
gl12_2024-08-13_5m,43,,74.49412335,42.48313394,3138.164,
gl12_2024-08-13_5m,44,,74.49414299,42.48309541,3140.788,
gl12_2024-08-13_5m,45,,74.49417154,42.48305835,3141.535,
gl12_2024-08-13_5m,46,,74.49420188,42.48302215,3141.628,
gl12_2024-08-13_5m,47,,74.49422686,42.48298726,3143.373,
gl12_2024-08-13_5m,48,,74.49426988,42.48295337,3143.531,
