Logger: #A10201 'TEMPSTRING' - USP_EXP2 (V2.10, Jan 22 2010)
No,Time,#1:oC,#2:oC,#3:oC,#4:oC,#5:oC,#HK-Bat:V
1,27.07.2010 19:34:05,24.5,24.56,24.5,24.5,24.68,3.587
2,28.07.2010 00:00:04,24.56,24.68,24.62,24.56,24.75,3.582
3,28.07.2010 01:00:00,24.68,24.75,24.75,24.68,24.87,3.589
4,28.07.2010 02:00:00,24.62,24.62,24.62,24.62,24.75
5,28.07.2010 03:00:00,24.56,24.62,24.62,24.56,24.68
6,28.07.2010 04:00:00,24.56,24.62,24.62,24.56,24.68
7,28.07.2010 05:00:00,24.5,24.56,24.56,24.5,24.68
8,28.07.2010 06:00:00,24.43,24.5,24.43,24.43,24.56
9,28.07.2010 07:00:00,24.37,24.43,24.43,24.37,24.56,3.588
10,28.07.2010 08:00:00,24.43,24.43,24.43,24.43,24.56
11,28.07.2010 09:00:00,24.37,24.43,24.43,24.37,24.5
12,28.07.2010 10:00:00,25.31,25.43,25.37,25.25,25.25
13,28.07.2010 11:00:00,26.5,26.62,28.18,29.25,27.31
14,28.07.2010 12:00:00,28.5,28.81,30.37,31.18,29
15,28.07.2010 13:00:00,29.62,30.06,31.37,31.81,30.06,3.598
16,28.07.2010 14:00:00,30,30.31,31,31.31,30.31
17,28.07.2010 15:00:00,30.5,30.81,31.87,32.25,30.93
18,28.07.2010 16:00:00,30.56,30.68,30.12,29.62,30.68
19,28.07.2010 17:00:00,30.06,30,29.18,28.5,30
20,28.07.2010 18:00:00,29.37,29.18,28.18,27.37,29.12
21,28.07.2010 19:00:00,28.62,28.43,27.56,26.75,28.37,3.599
22,28.07.2010 20:00:00,26.75,26.56,25.87,25.12,26.12
23,28.07.2010 21:00:00,24.06,23.87,24.06,23.68,24.12,3.595
24,28.07.2010 22:00:00,23.68,23.68,24,23.81,23.56
25,28.07.2010 23:00:00,23.5,23.56,23.68,23.31,23.31
26,29.07.2010 00:00:00,23.43,23.56,23.62,23.25,23.18
27,29.07.2010 01:00:00,23.56,23.62,23.81,23.43,23.25
28,29.07.2010 02:00:00,23.62,23.75,24,23.62,23.43
29,29.07.2010 03:00:00,23.5,23.56,23.5,23.12,23.25,3.582
30,29.07.2010 04:00:00,23.37,23.5,23.43,23,23.12
31,29.07.2010 05:00:00,23.31,23.43,23.31,22.87,23.06
32,29.07.2010 06:00:00,23.25,23.31,23.25,22.87,23
33,29.07.2010 07:00:00,22.5,22.56,22.68,22.56,22.43
34,29.07.2010 08:00:00,23.56,23.31,23.68,23.12,22.93
35,29.07.2010 09:00:00,24.5,24.37,24.37,23.87,23.87,3.586
36,29.07.2010 10:00:00,24.12,24.18,23.93,23.68,24
37,29.07.2010 11:00:00,22.37,22.37,20.31,19.62,20.68
38,29.07.2010 12:00:00,21.12,21,21,20.93,21.12
39,29.07.2010 13:00:00,20.87,20.87,20.87,20.87,20.93
40,29.07.2010 14:00:00,20.87,20.93,21.06,21.12,21.12
41,29.07.2010 15:00:00,21.06,21.12,21.31,21.43,21.43,3.581
42,29.07.2010 16:00:00,20.75,20.87,21.12,21.06,20.75
43,29.07.2010 17:00:00,19.43,19.56,20,19.81,19.18
44,29.07.2010 18:00:00,18.25,18.31,18.87,18.68,18.06
45,29.07.2010 19:00:00,17.18,17.25,17.81,17.62,16.87
46,29.07.2010 20:00:00,16.18,16.25,16.81,16.62,16
47,29.07.2010 21:00:00,15.18,15.18,15.75,15.56,14.93,3.565
48,29.07.2010 22:00:00,14.31,14.37,14.87,14.68,14.12
49,29.07.2010 23:00:00,13.62,13.68,14.12,14,13.5
50,30.07.2010 00:00:00,13.12,13.18,13.56,13.43,13.06
51,30.07.2010 01:00:00,12.68,12.75,13.06,13,12.62
52,30.07.2010 02:00:00,12.25,12.37,12.62,12.56,12.18
53,30.07.2010 03:00:00,11.87,11.93,12.18,12.12,11.81,3.557
54,30.07.2010 04:00:00,11.43,11.43,11.68,11.62,11.31
55,30.07.2010 05:00:00,10.93,10.93,11.18,11.12,10.81
56,30.07.2010 06:00:00,10.5,10.5,10.75,10.62,10.37
57,30.07.2010 07:00:00,10.12,10.18,10.37,10.31,10.12
58,30.07.2010 08:00:00,10.06,10.12,10.31,10.25,10.25
