Logger: #A10208 'TEMPSTRING' - USP_EXP2 (V2.10, Jan 22 2010)
No,Time,#1:oC,#2:oC,#3:oC,#4:oC,#5:oC,#HK-Bat:V
1,27.07.2010 23:40:29,24.31,24.5,24.37,24.31,24.06,3.634
2,28.07.2010 00:00:00,24.31,24.62,24.43,24.37,24.12,3.635
3,28.07.2010 01:00:00,24.43,24.75,24.56,24.5,24.18
4,28.07.2010 02:00:00,24.43,24.62,24.5,24.5,24.18
5,28.07.2010 03:00:00,24.43,24.62,24.5,24.43,24.25
6,28.07.2010 04:00:00,24.43,24.62,24.5,24.43,24.18
7,28.07.2010 05:00:00,24.37,24.56,24.43,24.43,24.18
8,28.07.2010 06:00:00,24.37,24.5,24.43,24.37,24.12,3.655
9,28.07.2010 07:00:00,24.31,24.43,24.37,24.31,24.06
10,28.07.2010 08:00:00,24.31,24.5,24.37,24.31,24.12
11,28.07.2010 09:00:00,24.31,24.43,24.37,24.31,24.12
12,28.07.2010 10:00:00,25.25,25.37,25.31,25.18,25.25
13,28.07.2010 11:00:00,28,27.18,26.5,26.68,27.43
14,28.07.2010 12:00:00,30.06,29.56,28.68,28.56,29.87,3.656
15,28.07.2010 13:00:00,31.12,30.93,30,29.62,31.12
16,28.07.2010 14:00:00,30.93,30.81,30.25,30.06,30.75
17,28.07.2010 15:00:00,31.75,31.56,30.81,30.56,31.68
18,28.07.2010 16:00:00,30.62,30.56,30.62,30.56,30.06
19,28.07.2010 17:00:00,29.56,29.68,30,30,29.12
20,28.07.2010 18:00:00,28.43,28.62,29.18,29.25,27.93,3.647
21,28.07.2010 19:00:00,27.56,28.12,28.5,28.5,27.5
22,28.07.2010 20:00:00,25.18,26.25,26.62,26.5,25.62
23,28.07.2010 21:00:00,23.37,24.06,24.12,23.93,23.68
24,28.07.2010 22:00:00,23.06,23.81,23.62,23.5,23.62
25,28.07.2010 23:00:00,22.87,23.62,23.5,23.31,23.31
26,29.07.2010 00:00:00,22.75,23.56,23.43,23.18,23.18,3.643
27,29.07.2010 01:00:00,22.81,23.68,23.5,23.31,23.18
28,29.07.2010 02:00:00,22.87,23.87,23.62,23.43,23.31
29,29.07.2010 03:00:00,22.75,23.5,23.43,23.25,23.12
30,29.07.2010 04:00:00,22.68,23.43,23.37,23.18,23.06
31,29.07.2010 05:00:00,22.62,23.31,23.25,23.12,22.93
32,29.07.2010 06:00:00,22.56,23.25,23.18,23,22.93,3.637
33,29.07.2010 07:00:00,22.12,22.68,22.62,22.37,22.31
34,29.07.2010 08:00:00,22.87,23.18,23.06,23,22.81
35,29.07.2010 09:00:00,23.93,24.18,24.18,24.06,23.81
36,29.07.2010 10:00:00,23.93,24.06,24.06,24,23.68
37,29.07.2010 11:00:00,19.68,20.87,21.87,21.5,20.18
38,29.07.2010 12:00:00,20.87,21.06,21,21,20.56,3.634
39,29.07.2010 13:00:00,20.75,20.93,20.81,20.81,20.56
40,29.07.2010 14:00:00,20.87,21.06,20.93,20.87,20.87
41,29.07.2010 15:00:00,21.31,21.31,21.18,21.12,21.31
42,29.07.2010 16:00:00,20.43,21.12,20.87,20.68,20.62
43,29.07.2010 17:00:00,18.75,20,19.56,19.18,19.12
44,29.07.2010 18:00:00,17.62,18.81,18.31,18,17.93,3.632
45,29.07.2010 19:00:00,16.5,17.75,17.25,16.81,16.87
46,29.07.2010 20:00:00,15.56,16.75,16.25,15.93,15.87
47,29.07.2010 21:00:00,14.5,15.75,15.18,14.87,14.75
48,29.07.2010 22:00:00,13.75,14.81,14.31,14.06,14
49,29.07.2010 23:00:00,13.18,14.12,13.62,13.43,13.37
50,30.07.2010 00:00:00,12.75,13.56,13.12,12.93,12.93,3.628
51,30.07.2010 01:00:00,12.31,13.06,12.68,12.5,12.5
52,30.07.2010 02:00:00,11.93,12.62,12.25,12.06,12.06
53,30.07.2010 03:00:00,11.5,12.18,11.81,11.68,11.62
54,30.07.2010 04:00:00,11.06,11.75,11.37,11.25,11.12
55,30.07.2010 05:00:00,10.5,11.25,10.87,10.68,10.62
56,30.07.2010 06:00:00,10.06,10.75,10.37,10.25,10.18,3.623
57,30.07.2010 07:00:00,9.81,10.43,10.06,9.93,9.93
58,30.07.2010 08:00:00,10.06,10.31,10,10,10.06
59,30.07.2010 09:00:00,11.31,10.93,10.81,11,11.18
60,30.07.2010 10:00:00,12.37,11.87,11.75,11.87,12.18
61,30.07.2010 11:00:00,12.93,12.75,12.68,12.68,12.81
62,30.07.2010 12:00:00,14.06,13.87,13.81,13.81,14,3.631
63,30.07.2010 13:00:00,15.43,15.25,15.18,15.18,15.43
64,30.07.2010 14:00:00,15.62,15.87,15.62,15.5,15.87
65,30.07.2010 15:00:00,16.37,16.62,16.37,16.25,16.62
66,30.07.2010 16:00:00,16.56,16.93,16.62,16.56,16.87
67,30.07.2010 17:00:00,16.81,17.18,16.87,16.75,17.12
68,30.07.2010 18:00:00,16.75,17.25,16.87,16.75,17.06,3.644
69,30.07.2010 19:00:00,16.31,16.93,16.56,16.31,16.81
70,30.07.2010 20:00:00,15.43,16.25,15.75,15.43,16.06
71,30.07.2010 21:00:00,14.43,15.31,14.75,14.5,15.06
72,30.07.2010 22:00:00,13.68,14.5,13.93,13.68,14.25
73,30.07.2010 23:00:00,13.06,13.75,13.25,13.06,13.5
74,31.07.2010 00:00:00,12.5,13.18,12.68,12.5,12.93,3.641
75,31.07.2010 01:00:00,12.06,12.62,12.25,12.06,12.43
76,31.07.2010 02:00:00,11.75,12.18,11.87,11.75,12.06
77,31.07.2010 03:00:00,11.43,11.87,11.5,11.37,11.62
78,31.07.2010 04:00:00,11.12,11.56,11.25,11.18,11.31
79,31.07.2010 05:00:00,10.93,11.31,10.93,10.93,11.06
80,31.07.2010 06:00:00,10.68,11.06,10.75,10.68,10.81,3.631
81,31.07.2010 07:00:00,10.5,10.81,10.56,10.5,10.62
82,31.07.2010 08:00:00,10.37,10.68,10.37,10.37,10.43
83,31.07.2010 09:00:00,10.37,10.62,10.37,10.31,10.37
84,31.07.2010 10:00:00,10.68,10.75,10.56,10.56,10.62
85,31.07.2010 11:00:00,11.06,11.06,10.93,10.93,11
86,31.07.2010 12:00:00,11.87,11.81,11.68,11.75,11.75,3.637
87,31.07.2010 13:00:00,12.68,12.5,12.37,12.43,12.5
88,31.07.2010 14:00:00,13.56,13.37,13.31,13.37,13.37
89,31.07.2010 15:00:00,13.81,13.93,13.68,13.68,13.87
90,31.07.2010 16:00:00,14.25,14.31,14.18,14.12,14.18
91,31.07.2010 17:00:00,14.81,14.93,14.81,14.75,14.81
92,31.07.2010 18:00:00,14.56,15,14.68,14.56,14.81,3.642
93,31.07.2010 19:00:00,14.56,14.81,14.75,14.75,14.5
94,31.07.2010 20:00:00,17.81,16.18,16.31,16.43,16.25
95,31.07.2010 21:00:00,16.68,16.62,16.5,16.43,16.62
96,31.07.2010 22:00:00,15.75,16.31,16,15.87,15.93
97,31.07.2010 23:00:00,14.81,15.68,15.25,15.06,15
98,01.08.2010 00:00:00,14.06,15,14.68,14.56,14.31,3.648
99,01.08.2010 01:00:00,13.37,14.37,14.06,13.93,13.5
100,01.08.2010 02:00:00,12.81,13.81,13.5,13.37,12.93
101,01.08.2010 03:00:00,12.37,13.31,13,12.93,12.5
102,01.08.2010 04:00:00,11.93,12.81,12.56,12.5,12.06
103,01.08.2010 05:00:00,11.43,12.37,12.06,12,11.56
104,01.08.2010 06:00:00,10.93,11.87,11.56,11.5,11.06,3.639
105,01.08.2010 07:00:00,10.93,11.56,11.25,11.25,10.87
106,01.08.2010 08:00:00,11.93,11.75,11.62,11.75,11.5
107,01.08.2010 09:00:00,18.56,15.06,15.31,15.5,17.5
108,01.08.2010 10:00:00,18.87,16.75,16.87,16.87,18.18
109,01.08.2010 11:00:00,18.25,17.37,17.43,17.5,18.06
110,01.08.2010 12:00:00,18.75,17.75,17.87,18.12,18.18,3.648
111,01.08.2010 13:00:00,20.68,19.18,19.5,19.87,19.43
112,01.08.2010 14:00:00,21.5,20.75,20.87,21.31,21.12
113,01.08.2010 15:00:00,22.56,22.93,22.81,22.87,22.62
114,01.08.2010 16:00:00,22.93,23.12,23,23.12,22.81
115,01.08.2010 17:00:00,30.68,27.56,27.68,28.31,31.06
116,01.08.2010 18:00:00,32.12,31.25,31.06,30.81,33.43,3.659
117,01.08.2010 19:00:00,33.31,31.75,31.56,31.31,33.87
118,01.08.2010 20:00:00,27.37,30.06,29.18,28.5,29
119,01.08.2010 21:00:00,23.81,26.56,25.75,25.06,24.56
120,01.08.2010 22:00:00,22.68,24.25,23.75,23.37,23.06
121,01.08.2010 23:00:00,21.87,23,22.62,22.37,22.06
122,02.08.2010 00:00:00,21.12,22,21.68,21.5,21.18,3.652
123,02.08.2010 01:00:00,20.5,21.18,20.93,20.81,20.43
124,02.08.2010 02:00:00,19.93,20.56,20.31,20.18,19.87
125,02.08.2010 03:00:00,19.37,19.93,19.75,19.62,19.31
126,02.08.2010 04:00:00,18.93,19.5,19.25,19.18,18.87
127,02.08.2010 05:00:00,18.56,19.06,18.87,18.81,18.43
128,02.08.2010 06:00:00,18.25,18.62,18.5,18.43,18.12,3.643
129,02.08.2010 07:00:00,18.12,18.43,18.25,18.25,18.06
130,02.08.2010 08:00:00,18.25,18.43,18.31,18.37,18.12
131,02.08.2010 09:00:00,18.37,18.5,18.37,18.37,18.18
132,02.08.2010 10:00:00,18.68,18.62,18.56,18.56,18.5
133,02.08.2010 11:00:00,18.68,18.75,18.68,18.62,18.62
134,02.08.2010 12:00:00,18.75,18.75,18.62,18.56,18.62,3.643
135,02.08.2010 13:00:00,18.68,18.75,18.56,18.5,18.56
136,02.08.2010 14:00:00,18.68,18.68,18.56,18.5,18.62
137,02.08.2010 15:00:00,19,18.81,18.68,18.56,19.06
138,02.08.2010 16:00:00,18.75,18.87,18.75,18.62,18.75
139,02.08.2010 17:00:00,19.06,19,18.87,18.81,19
140,02.08.2010 18:00:00,19,19.18,19,18.93,19.06,3.646
141,02.08.2010 19:00:00,19.25,19.25,19.12,19.06,19.18
142,02.08.2010 20:00:00,19.31,19.43,19.25,19.12,19.31
143,02.08.2010 21:00:00,18.68,19.25,19,18.87,18.87
144,02.08.2010 22:00:00,18.56,19,18.75,18.68,18.62
