Logger: #A10249 'TEMPSTRING' - USP_EXP2 (V2.10, Jan 22 2010)
No,Time,#1:oC,#2:oC,#3:oC,#4:oC,#5:oC,#HK-Bat:V
1,12.08.2011 12:21:25,10.5,7.75,8.37,8,6.5,3.597
2,12.08.2011 12:50:32,9.68,6.5,7.25,7.06,5.43,3.592
3,12.08.2011 13:00:00,9.75,6.5,7.18,7,5.37,3.587
4,12.08.2011 14:00:00,10.81,6.68,7.06,6.93,5.25
5,12.08.2011 15:00:00,11.43,7,7,6.87,5.18
6,12.08.2011 16:00:00,12.43,7.37,6.93,6.87,5.12
7,12.08.2011 17:00:00,12.68,7.68,6.93,6.81,5.12
8,12.08.2011 18:00:00,12.56,8,6.93,6.81,5.12
9,12.08.2011 19:00:00,12.12,8.25,6.93,6.81,5.12,3.600
10,12.08.2011 20:00:00,11.31,8.43,6.93,6.75,5.06
11,12.08.2011 21:00:00,10.31,8.56,7,6.75,5.06
12,12.08.2011 22:00:00,9.25,8.56,7,6.75,5.06
13,12.08.2011 23:00:00,8.37,8.5,7.06,6.68,5.06
14,13.08.2011 00:00:00,7.56,8.31,7.06,6.68,5.06
15,13.08.2011 01:00:00,6.87,8.18,7.12,6.62,5.06,3.569
16,13.08.2011 02:00:00,6.18,8,7.18,6.62,5
17,13.08.2011 03:00:00,5.56,7.75,7.18,6.62,5
18,13.08.2011 04:00:00,5,7.56,7.18,6.62,5
19,13.08.2011 05:00:00,4.5,7.31,7.18,6.62,5.06
20,13.08.2011 06:00:00,4,7.12,7.18,6.56,5
21,13.08.2011 07:00:00,3.62,6.87,7.12,6.56,5,3.558
22,13.08.2011 08:00:00,3.37,6.62,7.12,6.56,5
23,13.08.2011 09:00:00,3.75,6.43,7.06,6.56,4.93
24,13.08.2011 10:00:00,4.93,6.31,7.06,6.56,5
25,13.08.2011 11:00:00,6.81,6.25,6.93,6.56,4.93
26,13.08.2011 12:00:00,9,6.37,6.93,6.56,4.93
27,13.08.2011 13:00:00,11.06,6.56,6.87,6.5,4.93,3.604
28,13.08.2011 14:00:00,12.93,6.93,6.81,6.5,4.93
29,13.08.2011 15:00:00,14.5,7.37,6.81,6.5,4.93
30,13.08.2011 16:00:00,15.5,7.93,6.81,6.5,4.93
31,13.08.2011 17:00:00,16.12,8.43,6.75,6.5,4.87
32,13.08.2011 18:00:00,16.12,8.87,6.75,6.5,4.87
33,13.08.2011 19:00:00,15.62,9.31,6.81,6.43,4.87,3.632
34,13.08.2011 20:00:00,14.56,9.62,6.87,6.43,4.87
35,13.08.2011 21:00:00,13.25,9.75,6.93,6.43,4.87
36,13.08.2011 22:00:00,12.18,9.81,7,6.43,4.87
37,13.08.2011 23:00:00,11.18,9.81,7.06,6.37,4.87
38,14.08.2011 00:00:00,10.31,9.68,7.18,6.37,4.87
39,14.08.2011 01:00:00,9.5,9.56,7.25,6.37,4.81,3.580
40,14.08.2011 02:00:00,8.75,9.37,7.31,6.37,4.81
41,14.08.2011 03:00:00,8,9.12,7.37,6.37,4.81
42,14.08.2011 04:00:00,7.31,8.93,7.37,6.37,4.81
43,14.08.2011 05:00:00,6.68,8.68,7.43,6.37,4.81
