0	3834.705
3	3834.656
6	3834.579
9	3834.497
12	3834.338
15	3834.281
18	3834.523
21	3834.945
24	3835.463
27	3835.944
30	3835.968
33	3836.304
36	3836.673
39	3836.843
42	3836.641
45	3836.771
48	3837.015
51	3836.625
54	3836.892
57	3836.941
60	3837.046
63	3837.361
66	3837.515
69	3837.623
72	3837.6
75	3837.512
78	3837.191
81	3837.119
84	3836.99
87	3836.733
90	3836.478
93	3836.137
96	3835.622
99	3834.985
102	3834.723
105	3834.531
108	3834.206
111	3833.956
114	3833.751
117	3833.44
120	3833.09
123	3832.681
126	3831.983
129	3831.401
132	3830.806
135	3830.11
138	3829.623
141	3829.103
