48 	 # Number of sensors 
# x z 
0.00 3229.62 
5.00 3228.26 
10.00 3226.31 
15.00 3225.69 
20.00 3224.76 
25.00 3223.52 
30.00 3223.57 
35.00 3220.21 
40.00 3218.95 
45.00 3219.62 
50.00 3220.99 
55.00 3222.61 
60.00 3223.41 
65.00 3223.63 
70.00 3224.14 
75.00 3223.83 
80.00 3222.53 
85.00 3221.39 
90.00 3220.61 
95.00 3220.02 
100.00 3219.13 
105.00 3218.80 
110.00 3218.93 
115.00 3219.81 
120.00 3221.19 
125.00 3221.35 
130.00 3220.06 
135.00 3218.88 
140.00 3217.56 
145.00 3216.99 
150.00 3216.52 
155.00 3214.14 
160.00 3212.17 
165.00 3207.97 
170.00 3205.29 
175.00 3204.37 
180.00 3204.28 
185.00 3203.86 
190.00 3203.22 
195.00 3203.16 
200.00 3202.43 
205.00 3202.70 
210.00 3201.62 
215.00 3200.93 
220.00 3199.92 
225.00 3199.50 
230.00 3199.45 
235.00 3198.74 
360 	 # Number of measurements 
# a b m n rhoa err
3 33 13 23 2898.27 0.040 
3 30 12 21 2654.87 0.040 
3 27 11 19 2580.44 0.040 
3 24 10 17 2518.11 0.040 
3 21 9 15 2552.49 0.040 
3 18 8 13 2114.05 0.040 
3 15 7 11 2291.37 0.040 
3 12 6 9 2478.99 0.040 
3 9 5 7 1982.53 0.040 
3 6 4 5 1830.90 0.040 
4 46 18 32 4402.31 0.040 
4 43 17 30 4155.95 0.040 
4 40 16 28 3836.14 0.040 
4 37 15 26 3448.96 0.040 
4 34 14 24 2969.80 0.040 
4 31 13 22 2605.28 0.040 
4 28 12 20 2545.74 0.040 
4 25 11 18 2470.94 0.040 
4 22 10 16 2510.26 0.040 
4 19 9 14 2491.11 0.040 
4 16 8 12 1163.58 0.040 
4 13 7 10 2284.15 0.040 
4 10 6 8 159.47 0.040 
4 7 5 6 1734.25 0.040 
5 47 19 33 4574.16 0.040 
5 44 18 31 4236.20 0.040 
5 41 17 29 3917.50 0.040 
5 38 16 27 3547.38 0.040 
5 35 15 25 3141.59 0.040 
5 32 14 23 2670.35 0.040 
5 29 13 21 2416.38 0.040 
5 26 12 19 2322.62 0.040 
5 23 11 17 2461.43 0.040 
5 20 10 15 2301.59 0.040 
5 17 9 13 2332.10 0.040 
5 14 8 11 1490.47 0.040 
5 11 7 9 2578.30 0.040 
5 8 6 7 0.00 0.040 
6 48 20 34 4545.47 0.040 
6 45 19 32 4308.41 0.040 
6 42 18 30 4001.21 0.040 
6 39 17 28 3641.76 0.040 
6 36 16 26 3262.30 0.040 
6 33 15 24 2823.03 0.040 
6 30 14 22 2407.59 0.040 
6 27 13 20 2321.86 0.040 
6 24 12 18 2276.34 0.040 
6 21 11 16 2402.29 0.040 
6 18 10 14 2338.21 0.040 
6 15 9 12 2104.63 0.040 
6 12 8 10 20.10 0.040 
6 9 7 8 488.61 0.040 
7 46 20 33 4314.62 0.040 
7 43 19 31 4046.09 0.040 
7 40 18 29 3754.48 0.040 
7 37 17 27 3402.37 0.040 
7 34 16 25 2968.19 0.040 
7 31 15 23 2511.95 0.040 
7 28 14 21 2227.07 0.040 
7 25 13 19 2177.88 0.040 
7 22 12 17 2307.48 0.040 
7 19 11 15 2372.77 0.040 
7 16 10 13 2213.57 0.040 
7 13 9 11 1979.83 0.040 
7 10 8 9 313.29 0.040 
8 47 21 34 816.81 0.040 
8 44 20 32 4146.90 0.040 
8 41 19 30 12959.07 0.040 
8 38 18 28 24190.26 0.040 
8 35 17 26 3110.18 0.040 
8 32 16 24 0.00 0.040 
8 29 15 22 109.96 0.040 
8 26 14 20 15079.64 0.040 
8 23 13 18 0.00 0.040 
8 20 12 16 879.65 0.040 
8 17 11 14 5969.03 0.040 
8 14 10 12 534.07 0.040 
8 11 9 10 1298.52 0.040 
9 48 22 35 4546.08 0.040 
9 45 21 33 4280.79 0.040 
9 42 20 31 3882.39 0.040 
9 39 19 29 3647.84 0.040 
9 36 18 27 3345.00 0.040 
9 33 17 25 2944.92 0.040 
9 30 16 23 2557.58 0.040 
9 27 15 21 2239.88 0.040 
9 24 14 19 2189.15 0.040 
9 21 13 17 774.81 0.040 
9 18 12 15 2374.54 0.040 
9 15 11 13 2547.34 0.040 
9 12 10 11 1945.11 0.040 
10 46 22 34 4326.04 0.040 
10 43 21 32 4056.01 0.040 
10 40 20 30 3643.09 0.040 
10 37 19 28 3428.44 0.040 
10 34 18 26 3128.64 0.040 
10 31 17 24 2715.08 0.040 
10 28 16 22 2303.39 0.040 
10 25 15 20 2363.26 0.040 
10 22 14 18 2087.09 0.040 
10 19 13 16 2102.77 0.040 
10 16 12 14 2406.89 0.040 
10 13 11 12 2077.11 0.040 
11 47 23 35 4280.72 0.040 
11 44 22 33 4135.02 0.040 
11 41 21 31 3766.57 0.040 
11 38 20 29 3371.78 0.040 
11 35 19 27 3198.61 0.040 
11 32 18 25 2865.94 0.040 
11 29 17 23 2444.69 0.040 
11 26 16 21 2214.48 0.040 
11 23 15 19 2190.93 0.040 
11 20 14 17 1812.23 0.040 
11 17 13 15 1894.14 0.040 
11 14 12 13 2074.57 0.040 
12 48 24 36 4267.26 0.040 
12 45 23 34 4106.72 0.040 
12 42 22 32 3910.84 0.040 
12 39 21 30 3539.03 0.040 
12 36 20 28 3164.41 0.040 
12 33 19 26 3013.56 0.040 
12 30 18 24 2622.91 0.040 
12 27 17 22 2252.26 0.040 
12 24 16 20 2383.46 0.040 
12 21 15 18 1951.71 0.040 
12 18 14 16 1753.36 0.040 
12 15 13 14 1730.62 0.040 
13 46 24 35 4073.29 0.040 
13 43 23 33 3909.77 0.040 
13 40 22 31 3625.50 0.040 
13 37 21 29 3323.11 0.040 
13 34 20 27 2980.25 0.040 
13 31 19 25 2788.66 0.040 
13 28 18 23 2404.62 0.040 
13 25 17 21 2232.75 0.040 
13 22 16 19 2146.21 0.040 
13 19 15 17 1809.79 0.040 
13 16 14 15 1422.28 0.040 
14 47 25 36 3976.27 0.040 
14 44 24 34 3845.19 0.040 
14 41 23 32 3602.25 0.040 
14 38 22 30 3343.08 0.040 
14 35 21 28 3078.76 0.040 
14 32 20 26 2768.89 0.040 
14 29 19 24 2471.16 0.040 
14 26 18 22 2237.97 0.040 
14 23 17 20 2406.48 0.040 
14 20 16 18 1649.82 0.040 
14 17 15 16 1590.83 0.040 
15 48 26 37 3813.48 0.040 
15 45 25 35 3744.44 0.040 
15 42 24 33 3587.86 0.040 
15 39 23 31 3269.83 0.040 
15 36 22 29 3070.01 0.040 
15 33 21 27 2864.37 0.040 
15 30 20 25 2417.48 0.040 
15 27 19 23 2264.33 0.040 
15 24 18 21 2163.32 0.040 
15 21 17 19 1898.87 0.040 
15 18 16 17 1469.66 0.040 
16 46 26 36 3640.76 0.040 
16 43 25 34 3504.28 0.040 
16 40 24 32 3271.72 0.040 
16 37 23 30 3012.86 0.040 
16 34 22 28 2875.06 0.040 
16 31 21 26 2678.57 0.040 
16 28 20 24 2140.19 0.040 
16 25 19 22 2143.51 0.040 
16 22 18 20 2315.53 0.040 
16 19 17 18 1519.19 0.040 
17 47 27 37 3522.50 0.040 
17 44 26 35 3435.29 0.040 
17 41 25 33 3239.52 0.040 
17 38 24 31 2946.40 0.040 
17 35 23 29 2781.16 0.040 
17 32 22 27 2738.30 0.040 
17 29 21 25 2356.34 0.040 
17 26 20 23 2014.89 0.040 
17 23 19 21 2021.47 0.040 
17 20 18 19 1570.64 0.040 
18 48 28 38 3520.60 0.040 
18 45 27 36 3362.05 0.040 
18 42 26 34 3185.24 0.040 
18 39 25 32 2915.86 0.040 
18 36 24 30 2688.92 0.040 
18 33 23 28 2600.70 0.040 
18 30 22 26 2513.27 0.040 
18 27 21 24 2156.52 0.040 
18 24 20 22 1719.02 0.040 
18 21 19 20 1868.65 0.040 
19 46 28 37 3298.94 0.040 
19 43 27 35 3168.35 0.040 
19 40 26 33 2926.38 0.040 
19 37 25 31 2657.00 0.040 
19 34 24 29 2554.71 0.040 
19 31 23 27 2555.74 0.040 
19 28 22 25 2384.35 0.040 
19 25 21 23 2188.39 0.040 
19 22 20 21 1388.54 0.040 
20 47 29 38 3353.70 0.040 
20 44 28 36 3215.65 0.040 
20 41 27 34 2945.56 0.040 
20 38 26 32 2673.38 0.040 
20 35 25 30 2522.34 0.040 
20 32 24 28 2539.47 0.040 
20 29 23 26 2474.51 0.040 
20 26 22 24 2419.03 0.040 
20 23 21 22 1781.03 0.040 
21 48 30 39 3352.01 0.040 
21 45 29 37 3111.60 0.040 
21 42 28 35 2953.67 0.040 
21 39 27 33 2623.12 0.040 
21 36 26 31 2337.69 0.040 
21 33 25 29 2287.25 0.040 
21 30 24 27 2274.62 0.040 
21 27 23 25 2234.19 0.040 
21 24 22 23 1905.03 0.040 
22 46 30 38 3157.30 0.040 
22 43 29 36 2963.66 0.040 
22 40 28 34 2667.84 0.040 
22 37 27 32 2336.26 0.040 
22 34 26 30 2164.43 0.040 
22 31 25 28 2164.67 0.040 
22 28 24 26 2194.30 0.040 
22 25 23 24 1849.07 0.040 
23 47 31 39 3221.88 0.040 
23 44 30 37 2990.55 0.040 
23 41 29 35 2755.36 0.040 
23 38 28 33 2417.30 0.040 
23 35 27 31 2116.90 0.040 
23 32 26 29 2108.12 0.040 
23 29 25 27 2057.77 0.040 
23 26 24 25 2117.94 0.040 
24 48 32 40 3233.59 0.040 
24 45 31 38 3052.00 0.040 
24 42 30 36 2848.50 0.040 
24 39 29 34 2460.58 0.040 
24 36 28 32 2125.63 0.040 
24 33 27 30 1939.21 0.040 
24 30 26 28 1875.98 0.040 
24 27 25 26 1869.39 0.040 
25 46 32 39 3062.28 0.040 
25 43 31 37 2865.13 0.040 
25 40 30 35 2603.92 0.040 
25 37 29 33 2215.80 0.040 
25 34 28 31 1913.73 0.040 
25 31 27 29 1823.38 0.040 
25 28 26 27 1787.30 0.040 
26 47 33 40 3058.83 0.040 
26 44 32 38 2922.33 0.040 
26 41 31 36 2709.34 0.040 
26 38 30 34 2281.92 0.040 
26 35 29 32 1909.49 0.040 
26 32 28 30 1749.91 0.040 
26 29 27 28 1441.94 0.040 
27 48 34 41 3168.90 0.040 
27 45 33 39 2867.20 0.040 
27 42 32 37 2650.83 0.040 
27 39 31 35 2368.62 0.040 
27 36 30 33 1935.92 0.040 
27 33 29 31 1527.05 0.040 
27 30 28 29 1248.97 0.040 
28 46 34 40 2843.54 0.040 
28 43 33 38 2616.50 0.040 
28 40 32 36 2364.37 0.040 
28 37 31 34 1975.97 0.040 
28 34 30 32 1488.32 0.040 
28 31 29 30 1044.91 0.040 
29 47 35 41 2928.20 0.040 
29 44 34 39 2615.89 0.040 
29 41 33 37 2240.89 0.040 
29 38 32 35 1971.33 0.040 
29 35 31 33 1561.34 0.040 
29 32 30 31 1018.65 0.040 
30 48 36 42 3018.85 0.040 
30 45 35 40 2594.26 0.040 
30 42 34 38 2308.83 0.040 
30 39 33 36 1921.34 0.040 
30 36 32 34 1560.58 0.040 
30 33 31 32 1015.95 0.040 
31 46 36 41 2705.12 0.040 
31 43 35 39 2301.55 0.040 
31 40 34 37 1872.75 0.040 
31 37 33 35 1544.82 0.040 
31 34 32 33 1080.67 0.040 
32 47 37 42 2857.66 0.040 
32 44 36 40 2317.71 0.040 
32 41 35 38 1911.55 0.040 
32 38 34 36 1503.36 0.040 
32 35 33 34 1085.06 0.040 
33 48 38 43 3109.41 0.040 
33 45 37 41 2491.84 0.040 
33 42 36 39 1948.78 0.040 
33 39 35 37 1420.12 0.040 
33 36 34 35 1139.14 0.040 
34 46 38 42 2544.03 0.040 
34 43 37 40 2019.42 0.040 
34 40 36 38 1480.58 0.040 
34 37 35 36 1282.82 0.040 
35 47 39 43 2796.61 0.040 
35 44 38 41 2125.88 0.040 
35 41 37 39 1585.52 0.040 
35 38 36 37 1122.77 0.040 
36 48 40 44 3026.47 0.040 
36 45 39 42 2202.16 0.040 
36 42 38 40 1569.55 0.040 
36 39 37 38 1305.22 0.040 
37 46 40 43 2410.99 0.040 
37 43 39 41 1662.60 0.040 
37 40 38 39 1135.99 0.040 
38 47 41 44 2529.38 0.040 
38 44 40 42 1765.41 0.040 
38 41 39 40 1140.44 0.040 
39 48 42 45 2723.68 0.040 
39 45 41 43 1916.56 0.040 
39 42 40 41 1252.46 0.040 
40 46 42 44 2173.33 0.040 
40 43 41 42 1218.99 0.040 
41 47 43 45 2215.42 0.040 
41 44 42 43 1391.44 0.040 
42 48 44 46 2279.02 0.040 
42 45 43 44 1328.08 0.040 
43 46 44 45 1348.74 0.040 
44 47 45 46 1296.30 0.040 
45 48 46 47 1304.01 0.040 
