0	3953.489
5	3953.63
10	3954.014
15	3955.714
20	3956.962
25	3958.779
30	3960.262
35	3961.641
40	3963.739
45	3965.348
50	3966.967
55	3968.209
60	3968.937
65	3969.187
70	3969.241
75	3969.105
80	3968.853
85	3968.564
90	3968.646
95	3968.685
100	3968.615
105	3968.763
110	3968.747
115	3968.501
120	3968.277
125	3967.919
130	3967.144
135	3966.622
140	3965.525
145	3964.318
150	3963.146
155	3962.228
160	3961.785
165	3961.742
170	3962.032
175	3962.276
180	3962.246
185	3962.174
190	3961.68
195	3960.871
200	3960.061
205	3959.136
210	3958.264
215	3957.205
220	3955.81
225	3954.186
230	3952.696
235	3951.283
