0	3126.291
5	3127.676
10	3124.953
15	3121.634
20	3120.678
25	3120.865
30	3121.549
35	3121.761
40	3121.98
45	3121.634
50	3123.248
55	3124.228
60	3125.139
65	3126.346
70	3125.482
75	3125.832
80	3126.09
85	3125.206
90	3125.465
95	3127.352
100	3128.408
105	3128.207
110	3127.018
115	3126.869
120	3126.942
125	3128.54
130	3127.104
135	3126.736
140	3126.992
145	3127.419
150	3127.776
155	3129.015
160	3130.016
165	3131.03
170	3132.709
175	3132.44
180	3131.793
185	3131.566
190	3133.945
195	3135.57
200	3136.064
205	3136.923
210	3138.164
215	3140.788
220	3141.535
225	3141.628
230	3143.373
235	3143.531
