0	3810.461
5	3810.527
10	3810.647
15	3810.744
20	3810.878
25	3811.018
30	3811.263
35	3811.608
40	3811.769
45	3811.861
50	3812.006
55	3812.054
60	3812.267
65	3812.24
70	3812.085
75	3812.173
80	3812.075
85	3811.938
90	3811.902
95	3811.792
100	3811.747
105	3811.815
110	3811.805
115	3811.634
120	3811.617
125	3811.881
130	3812.037
135	3811.852
140	3811.752
145	3811.642
150	3811.702
155	3811.573
160	3811.449
165	3811.149
170	3810.878
175	3810.843
180	3810.841
185	3810.82
190	3810.69
195	3810.634
200	3810.422
205	3810.299
210	3810.079
215	3809.823
220	3809.809
225	3809.97
230	3810.24
235	3810.322
