0.0	0.0
5.0	0.0
10.0	0.0
15.0	0.1
20.0	0.1
25.0	0.1
30.0	0.1
35.0	0.1
40.0	0.1
45.0	0.1
50.0	0.1
55.0	0.1
60.0	0.1
65.0	0.1
70.0	0.7
75.0	1.0
80.0	0.5
85.0	0.5
90.0	1.6
95.0	3.6
100.0	5.2
105.0	6.5
110.0	7.6
115.0	8.5
120.0	8.5
125.0	8.4
130.0	8.4
135.0	8.9
140.0	9.4
145.0	9.6
150.0	9.0
155.0	7.7
160.0	6.3
165.0	5.4
170.0	5.1
175.0	5.3
180.0	5.8
185.0	6.2
190.0	7.9
195.0	9.9
200.0	11.1
205.0	12.7
210.0	14.3
215.0	16.1
220.0	18.1
225.0	19.4
230.0	20.9
235.0	22.4
240.0	22.7
245.0	24.9
250.0	25.2
255.0	24.5
260.0	24.4
265.0	26.6
270.0	28.7
275.0	28.9
280.0	28.5
285.0	27.6
290.0	27.6
295.0	28.1
300.0	28.3
305.0	28.6
310.0	29.3
315.0	29.7
320.0	29.6
325.0	29.6
330.0	29.4
335.0	29.7
340.0	30.3
345.0	30.7
350.0	31.1
355.0	31.0
360.0	31.4
365.0	32.1
370.0	33.5
375.0	34.7
380.0	36.4
385.0	37.6
390.0	37.4
395.0	38.0
400.0	38.6
405.0	40.9
410.0	41.4
415.0	43.2
420.0	44.1
425.0	44.4
430.0	44.8
435.0	45.3
440.0	46.2
445.0	47.1
450.0	48.8
455.0	50.5
460.0	51.8
465.0	53.1
470.0	54.4
475.0	55.9
480.0	57.0
485.0	58.1
490.0	59.3
495.0	60.0
500.0	60.9
505.0	61.7
510.0	62.4
515.0	63.6
520.0	64.8
525.0	65.6
530.0	66.1
535.0	65.8
540.0	65.0
545.0	64.6
550.0	64.7
555.0	65.6
560.0	66.9
565.0	67.8
570.0	68.5
575.0	69.6
580.0	70.4
585.0	71.5
590.0	73.0
595.0	75.0
