0	3130.366
5	3126.086
10	3125.666
15	3126.592
20	3127.133
25	3129.4
30	3128.021
35	3127.119
40	3127.219
45	3127.09
50	3126.804
55	3127.49
60	3126.656
65	3124.878
70	3124.356
75	3126.135
80	3127.05
85	3128.491
90	3128.02
95	3127.857
100	3128.7
105	3128.272
110	3128.583
115	3129.787
120	3131.181
125	3132.158
130	3132.95
135	3133.773
140	3135.248
145	3135.522
150	3136.276
155	3136.911
160	3137.083
165	3137.77
170	3138.153
175	3137.645
180	3137.506
185	3139.296
190	3140.287
195	3142.498
200	3143.867
205	3144.039
210	3144.789
215	3145.756
220	3145.957
225	3146.047
230	3147.762
235	3149.985
