48 	 # Number of sensors 
# x z 
0.00 3953.49 
5.00 3953.63 
10.00 3954.01 
15.00 3955.71 
20.00 3956.96 
25.00 3958.78 
30.00 3960.26 
35.00 3961.64 
40.00 3963.74 
45.00 3965.35 
50.00 3966.97 
55.00 3968.21 
60.00 3968.94 
65.00 3969.19 
70.00 3969.24 
75.00 3969.11 
80.00 3968.85 
85.00 3968.56 
90.00 3968.65 
95.00 3968.68 
100.00 3968.61 
105.00 3968.76 
110.00 3968.75 
115.00 3968.50 
120.00 3968.28 
125.00 3967.92 
130.00 3967.14 
135.00 3966.62 
140.00 3965.53 
145.00 3964.32 
150.00 3963.15 
155.00 3962.23 
160.00 3961.78 
165.00 3961.74 
170.00 3962.03 
175.00 3962.28 
180.00 3962.25 
185.00 3962.17 
190.00 3961.68 
195.00 3960.87 
200.00 3960.06 
205.00 3959.14 
210.00 3958.26 
215.00 3957.20 
220.00 3955.81 
225.00 3954.19 
230.00 3952.70 
235.00 3951.28 
943 	 # Number of measurements 
# a b m n rhoa err
8 7 38 39 102829.39 0.040 
8 7 39 40 83933.70 0.040 
8 7 40 41 89377.20 0.040 
9 8 10 11 8813.39 0.040 
9 8 11 12 7428.73 0.040 
9 8 12 13 5912.22 0.040 
9 8 13 14 10433.81 0.040 
9 8 14 15 10018.81 0.040 
9 8 15 16 12029.22 0.040 
9 8 16 17 16339.04 0.040 
9 8 17 18 16033.22 0.040 
9 8 18 19 32861.88 0.040 
9 8 19 20 30549.46 0.040 
9 8 20 21 29802.63 0.040 
9 8 21 22 43341.83 0.040 
9 8 22 23 47615.56 0.040 
9 8 23 24 64250.66 0.040 
9 8 24 25 70509.00 0.040 
9 8 25 26 67591.98 0.040 
9 8 26 27 77070.55 0.040 
9 8 27 28 76359.71 0.040 
9 8 28 29 93285.51 0.040 
9 8 29 30 92326.00 0.040 
9 8 30 31 122162.16 0.040 
9 8 31 32 94740.63 0.040 
9 8 32 33 119550.51 0.040 
9 8 33 34 71775.09 0.040 
9 8 34 35 118831.37 0.040 
9 8 35 36 77117.01 0.040 
9 8 36 37 72527.20 0.040 
9 8 37 38 77742.94 0.040 
9 8 38 39 113380.17 0.040 
9 8 39 40 91415.62 0.040 
9 8 40 41 97382.19 0.040 
9 8 41 42 71944.08 0.040 
10 9 11 12 7182.16 0.040 
10 9 12 13 5849.19 0.040 
10 9 13 14 9926.36 0.040 
10 9 14 15 10001.89 0.040 
10 9 15 16 11680.84 0.040 
10 9 16 17 16259.46 0.040 
10 9 17 18 15929.97 0.040 
10 9 18 19 34943.93 0.040 
10 9 19 20 32159.58 0.040 
10 9 20 21 30202.23 0.040 
10 9 21 22 49215.41 0.040 
10 9 22 23 53040.86 0.040 
10 9 23 24 63591.68 0.040 
10 9 24 25 88112.36 0.040 
10 9 25 26 76073.23 0.040 
10 9 26 27 86324.29 0.040 
10 9 27 28 82491.98 0.040 
10 9 28 29 104891.78 0.040 
10 9 29 30 107626.24 0.040 
10 9 30 31 142123.95 0.040 
10 9 31 32 113511.86 0.040 
10 9 32 33 132054.62 0.040 
10 9 33 34 82613.34 0.040 
10 9 34 35 135790.30 0.040 
10 9 35 36 91205.20 0.040 
10 9 36 37 79239.79 0.040 
10 9 37 38 95223.05 0.040 
10 9 38 39 128411.34 0.040 
10 9 39 40 85668.80 0.040 
10 9 40 41 109453.12 0.040 
10 9 41 42 81883.27 0.040 
10 9 42 43 57041.40 0.040 
11 10 12 13 5583.11 0.040 
11 10 13 14 10450.71 0.040 
11 10 14 15 10396.11 0.040 
11 10 15 16 11901.02 0.040 
11 10 16 17 16764.82 0.040 
11 10 17 18 16792.31 0.040 
11 10 18 19 37433.88 0.040 
11 10 19 20 35496.01 0.040 
11 10 20 21 34771.83 0.040 
11 10 21 22 55081.98 0.040 
11 10 22 23 61158.11 0.040 
11 10 23 24 73777.07 0.040 
11 10 24 25 105946.96 0.040 
11 10 25 26 90745.30 0.040 
11 10 26 27 102395.29 0.040 
11 10 27 28 102241.59 0.040 
11 10 28 29 128419.72 0.040 
11 10 29 30 129984.75 0.040 
11 10 30 31 171707.39 0.040 
11 10 31 32 137585.55 0.040 
11 10 32 33 166047.97 0.040 
11 10 33 34 102461.60 0.040 
11 10 34 35 169988.59 0.040 
11 10 35 36 112575.61 0.040 
11 10 36 37 101094.45 0.040 
11 10 37 38 116453.76 0.040 
11 10 38 39 163752.86 0.040 
11 10 39 40 120889.05 0.040 
11 10 40 41 141962.28 0.040 
11 10 41 42 105779.95 0.040 
11 10 42 43 72689.35 0.040 
11 10 43 44 48226.10 0.040 
12 11 13 14 5023.30 0.040 
12 11 14 15 5604.95 0.040 
12 11 15 16 5882.36 0.040 
12 11 16 17 8117.43 0.040 
12 11 17 18 7909.40 0.040 
12 11 18 19 19076.52 0.040 
12 11 19 20 17925.58 0.040 
12 11 20 21 17598.90 0.040 
12 11 21 22 29413.11 0.040 
12 11 22 23 32345.37 0.040 
12 11 23 24 47746.01 0.040 
12 11 24 25 41772.65 0.040 
12 11 25 26 46700.03 0.040 
12 11 26 27 49818.23 0.040 
12 11 27 28 53197.66 0.040 
12 11 28 29 65621.62 0.040 
12 11 29 30 64984.52 0.040 
12 11 30 31 83734.23 0.040 
12 11 31 32 68970.66 0.040 
12 11 32 33 82455.34 0.040 
12 11 33 34 50573.62 0.040 
12 11 34 35 84350.66 0.040 
12 11 35 36 54947.87 0.040 
12 11 36 37 48852.00 0.040 
12 11 37 38 56463.50 0.040 
12 11 38 39 80818.16 0.040 
12 11 39 40 62518.08 0.040 
12 11 40 41 71651.98 0.040 
12 11 41 42 53043.95 0.040 
12 11 42 43 38319.14 0.040 
12 11 43 44 25807.13 0.040 
12 11 44 45 28372.34 0.040 
13 12 14 15 2588.04 0.040 
13 12 15 16 3024.48 0.040 
13 12 16 17 4325.04 0.040 
13 12 17 18 4072.22 0.040 
13 12 18 19 8843.36 0.040 
13 12 19 20 8481.15 0.040 
13 12 20 21 8385.64 0.040 
13 12 21 22 13742.27 0.040 
13 12 22 23 15171.99 0.040 
13 12 23 24 21041.87 0.040 
13 12 24 25 22586.43 0.040 
13 12 25 26 22437.96 0.040 
13 12 26 27 24488.38 0.040 
13 12 27 28 25890.54 0.040 
13 12 28 29 32071.93 0.040 
13 12 29 30 31932.93 0.040 
13 12 30 31 41590.32 0.040 
13 12 31 32 33831.41 0.040 
13 12 32 33 40965.63 0.040 
13 12 33 34 24989.58 0.040 
13 12 34 35 41707.63 0.040 
13 12 35 36 27107.26 0.040 
13 12 36 37 24427.85 0.040 
13 12 37 38 27775.90 0.040 
13 12 38 39 40341.59 0.040 
13 12 39 40 32135.37 0.040 
13 12 40 41 36018.04 0.040 
13 12 41 42 26670.61 0.040 
13 12 42 43 19222.60 0.040 
13 12 43 44 13031.90 0.040 
13 12 44 45 15343.10 0.040 
13 12 45 46 13415.36 0.040 
14 13 15 16 3264.67 0.040 
14 13 16 17 5430.55 0.040 
14 13 17 18 5156.09 0.040 
14 13 18 19 12610.92 0.040 
14 13 19 20 12052.16 0.040 
14 13 20 21 11710.83 0.040 
14 13 21 22 20975.50 0.040 
14 13 22 23 22888.66 0.040 
14 13 23 24 29627.95 0.040 
14 13 24 25 35879.50 0.040 
14 13 25 26 33008.18 0.040 
14 13 26 27 33304.78 0.040 
14 13 27 28 36723.50 0.040 
14 13 28 29 45845.64 0.040 
14 13 29 30 45636.57 0.040 
14 13 30 31 57259.02 0.040 
14 13 31 32 49285.12 0.040 
14 13 32 33 54032.43 0.040 
14 13 33 34 33903.82 0.040 
14 13 34 35 56340.89 0.040 
14 13 35 36 37063.64 0.040 
14 13 36 37 29830.31 0.040 
14 13 37 38 38694.93 0.040 
14 13 38 39 52703.15 0.040 
14 13 39 40 36118.02 0.040 
14 13 40 41 47649.53 0.040 
14 13 41 42 35367.34 0.040 
14 13 42 43 28819.62 0.040 
14 13 43 44 18839.31 0.040 
14 13 44 45 15695.88 0.040 
14 13 45 46 13914.76 0.040 
14 13 46 47 14413.17 0.040 
15 14 16 17 3576.78 0.040 
15 14 17 18 3869.24 0.040 
15 14 18 19 9019.41 0.040 
15 14 19 20 9103.64 0.040 
15 14 20 21 9191.31 0.040 
15 14 21 22 16055.97 0.040 
15 14 22 23 17810.76 0.040 
15 14 23 24 24306.36 0.040 
15 14 24 25 28175.48 0.040 
15 14 25 26 26880.03 0.040 
15 14 26 27 28198.09 0.040 
15 14 27 28 31243.30 0.040 
15 14 28 29 38799.05 0.040 
15 14 29 30 38377.30 0.040 
15 14 30 31 49120.36 0.040 
15 14 31 32 40983.14 0.040 
15 14 32 33 48311.12 0.040 
15 14 33 34 29320.79 0.040 
15 14 34 35 49208.73 0.040 
15 14 35 36 31616.47 0.040 
15 14 36 37 27802.06 0.040 
15 14 37 38 32171.75 0.040 
15 14 38 39 47392.89 0.040 
15 14 39 40 38939.02 0.040 
15 14 40 41 43597.14 0.040 
15 14 41 42 32279.80 0.040 
15 14 42 43 24642.27 0.040 
15 14 43 44 16947.52 0.040 
15 14 44 45 21448.87 0.040 
15 14 45 46 17822.22 0.040 
15 14 46 47 11363.59 0.040 
15 14 47 48 20367.36 0.040 
16 15 17 18 2419.24 0.040 
16 15 18 19 6497.70 0.040 
16 15 19 20 7184.07 0.040 
16 15 20 21 7524.20 0.040 
16 15 21 22 13629.08 0.040 
16 15 22 23 15392.00 0.040 
16 15 23 24 20959.30 0.040 
16 15 24 25 25438.63 0.040 
16 15 25 26 24111.80 0.040 
16 15 26 27 25566.19 0.040 
16 15 27 28 27961.07 0.040 
16 15 28 29 35376.76 0.040 
16 15 29 30 35681.81 0.040 
16 15 30 31 46011.56 0.040 
16 15 31 32 38649.02 0.040 
16 15 32 33 44044.44 0.040 
16 15 33 34 27061.41 0.040 
16 15 34 35 45418.61 0.040 
16 15 35 36 29572.82 0.040 
16 15 36 37 25052.57 0.040 
16 15 37 38 30606.28 0.040 
16 15 38 39 43479.96 0.040 
16 15 39 40 32723.39 0.040 
16 15 40 41 39871.20 0.040 
16 15 41 42 29833.33 0.040 
16 15 42 43 23764.02 0.040 
16 15 43 44 16006.38 0.040 
16 15 44 45 16605.01 0.040 
16 15 45 46 14098.64 0.040 
16 15 46 47 11527.23 0.040 
16 15 47 48 14113.10 0.040 
17 16 18 19 4347.19 0.040 
17 16 19 20 5757.14 0.040 
17 16 20 21 6477.77 0.040 
17 16 21 22 12430.90 0.040 
17 16 22 23 14374.31 0.040 
17 16 23 24 20038.15 0.040 
17 16 24 25 24752.64 0.040 
17 16 25 26 23700.14 0.040 
17 16 26 27 25464.37 0.040 
17 16 27 28 27896.60 0.040 
17 16 28 29 35788.52 0.040 
17 16 29 30 36552.22 0.040 
17 16 30 31 47648.65 0.040 
17 16 31 32 39932.25 0.040 
17 16 32 33 45375.78 0.040 
17 16 33 34 27924.06 0.040 
17 16 34 35 46944.20 0.040 
17 16 35 36 30730.09 0.040 
17 16 36 37 25997.90 0.040 
17 16 37 38 31983.48 0.040 
17 16 38 39 45378.78 0.040 
17 16 39 40 33741.97 0.040 
17 16 40 41 41830.67 0.040 
17 16 41 42 31470.53 0.040 
17 16 42 43 25246.16 0.040 
17 16 43 44 17025.19 0.040 
17 16 44 45 17048.70 0.040 
17 16 45 46 14609.75 0.040 
17 16 46 47 12401.28 0.040 
17 16 47 48 14333.25 0.040 
18 17 19 20 3512.64 0.040 
18 17 20 21 4404.27 0.040 
18 17 21 22 9309.37 0.040 
18 17 22 23 11039.49 0.040 
18 17 23 24 15760.36 0.040 
18 17 24 25 19861.76 0.040 
18 17 25 26 19136.38 0.040 
18 17 26 27 20888.35 0.040 
18 17 27 28 22729.79 0.040 
18 17 28 29 29592.54 0.040 
18 17 29 30 30655.28 0.040 
18 17 30 31 40485.54 0.040 
18 17 31 32 33671.44 0.040 
18 17 32 33 37855.29 0.040 
18 17 33 34 23328.20 0.040 
18 17 34 35 39141.80 0.040 
18 17 35 36 25796.62 0.040 
18 17 36 37 21674.27 0.040 
