48 	 # Number of sensors 
# x z 
0.00 3737.04 
5.00 3738.68 
10.00 3740.79 
15.00 3740.80 
20.00 3740.18 
25.00 3740.16 
30.00 3740.44 
35.00 3740.33 
40.00 3740.25 
45.00 3740.00 
50.00 3740.54 
55.00 3740.22 
60.00 3740.36 
65.00 3740.12 
70.00 3739.77 
75.00 3739.75 
80.00 3739.40 
85.00 3739.27 
90.00 3739.16 
95.00 3738.13 
100.00 3738.11 
105.00 3737.63 
110.00 3738.85 
115.00 3739.23 
120.00 3738.43 
125.00 3738.63 
130.00 3738.83 
135.00 3739.18 
140.00 3740.45 
145.00 3740.25 
150.00 3740.48 
155.00 3740.97 
160.00 3740.99 
165.00 3739.70 
170.00 3739.75 
175.00 3739.85 
180.00 3739.92 
185.00 3739.82 
190.00 3739.90 
195.00 3739.83 
200.00 3739.73 
205.00 3739.72 
210.00 3739.69 
215.00 3739.69 
220.00 3739.52 
225.00 3739.17 
230.00 3739.16 
235.00 3738.95 
322 	 # Number of measurements 
# a b m n rhoa err
1 4 2 3 341.28 0.040 
2 5 3 4 386.81 0.040 
3 6 4 5 320.68 0.040 
9 12 10 11 347.18 0.040 
10 13 11 12 303.51 0.040 
11 14 12 13 239.35 0.040 
12 15 13 14 233.20 0.040 
13 16 14 15 205.38 0.040 
14 17 15 16 168.58 0.040 
15 18 16 17 159.74 0.040 
16 19 17 18 133.16 0.040 
17 20 18 19 131.54 0.040 
18 21 19 20 105.12 0.040 
19 22 20 21 103.98 0.040 
20 23 21 22 72.00 0.040 
21 24 22 23 44.07 0.040 
23 26 24 25 90.49 0.040 
24 27 25 26 96.97 0.040 
25 28 26 27 132.05 0.040 
27 30 28 29 176.65 0.040 
28 31 29 30 213.89 0.040 
29 32 30 31 180.80 0.040 
33 36 34 35 163.01 0.040 
34 37 35 36 161.16 0.040 
35 38 36 37 178.09 0.040 
36 39 37 38 157.11 0.040 
37 40 38 39 206.96 0.040 
38 41 39 40 191.22 0.040 
39 42 40 41 202.47 0.040 
40 43 41 42 221.29 0.040 
41 44 42 43 214.14 0.040 
42 45 43 44 203.76 0.040 
43 46 44 45 268.91 0.040 
44 47 45 46 259.72 0.040 
45 48 46 47 290.80 0.040 
1 7 3 5 501.43 0.040 
3 9 5 7 421.74 0.040 
7 13 9 11 383.23 0.040 
9 15 11 13 312.52 0.040 
10 16 12 14 265.02 0.040 
11 17 13 15 274.76 0.040 
12 18 14 16 242.22 0.040 
13 19 15 17 194.42 0.040 
14 20 16 18 175.96 0.040 
15 21 17 19 147.76 0.040 
16 22 18 20 124.45 0.040 
17 23 19 21 139.21 0.040 
18 24 20 22 140.06 0.040 
19 25 21 23 88.04 0.040 
20 26 22 24 73.03 0.040 
21 27 23 25 130.48 0.040 
22 28 24 26 176.51 0.040 
23 29 25 27 184.76 0.040 
24 30 26 28 180.57 0.040 
25 31 27 29 225.71 0.040 
26 32 28 30 277.68 0.040 
27 33 29 31 291.84 0.040 
28 34 30 32 269.87 0.040 
29 35 31 33 273.47 0.040 
30 36 32 34 289.60 0.040 
31 37 33 35 286.09 0.040 
32 38 34 36 307.78 0.040 
33 39 35 37 306.38 0.040 
34 40 36 38 293.05 0.040 
35 41 37 39 323.46 0.040 
36 42 38 40 341.39 0.040 
37 43 39 41 332.29 0.040 
38 44 40 42 372.43 0.040 
39 45 41 43 366.59 0.040 
41 47 43 45 383.27 0.040 
42 48 44 46 428.51 0.040 
3 12 6 9 487.09 0.040 
4 13 7 10 462.70 0.040 
6 15 9 12 281.97 0.040 
7 16 10 13 283.12 0.040 
9 18 12 15 266.67 0.040 
10 19 13 16 252.44 0.040 
11 20 14 17 240.12 0.040 
12 21 15 18 189.65 0.040 
13 22 16 19 156.41 0.040 
14 23 17 20 153.85 0.040 
16 25 19 22 162.28 0.040 
17 26 20 23 143.52 0.040 
18 27 21 24 111.66 0.040 
19 28 22 25 132.81 0.040 
20 29 23 26 183.23 0.040 
21 30 24 27 214.14 0.040 
22 31 25 28 231.41 0.040 
23 32 26 29 245.65 0.040 
24 33 27 30 289.65 0.040 
25 34 28 31 318.99 0.040 
26 35 29 32 341.54 0.040 
27 36 30 33 335.60 0.040 
28 37 31 34 343.20 0.040 
29 38 32 35 372.85 0.040 
30 39 33 36 382.35 0.040 
31 40 34 37 392.82 0.040 
32 41 35 38 381.50 0.040 
33 42 36 39 397.26 0.040 
34 43 37 40 391.83 0.040 
35 44 38 41 440.07 0.040 
36 45 39 42 431.94 0.040 
37 46 40 43 428.87 0.040 
38 47 41 44 400.91 0.040 
39 48 42 45 406.84 0.040 
1 13 5 9 412.56 0.040 
2 14 6 10 440.43 0.040 
3 15 7 11 383.03 0.040 
5 17 9 13 249.35 0.040 
6 18 10 14 222.67 0.040 
7 19 11 15 234.67 0.040 
9 21 13 17 230.25 0.040 
10 22 14 18 208.21 0.040 
11 23 15 19 191.98 0.040 
12 24 16 20 188.90 0.040 
13 25 17 21 187.63 0.040 
14 26 18 22 181.50 0.040 
15 27 19 23 163.46 0.040 
16 28 20 24 148.73 0.040 
17 29 21 25 158.34 0.040 
18 30 22 26 166.49 0.040 
19 31 23 27 198.00 0.040 
20 32 24 28 247.47 0.040 
21 33 25 29 276.03 0.040 
22 34 26 30 326.81 0.040 
23 35 27 31 337.57 0.040 
24 36 28 32 342.26 0.040 
25 37 29 33 379.00 0.040 
26 38 30 34 383.50 0.040 
27 39 31 35 381.98 0.040 
28 40 32 36 402.78 0.040 
29 41 33 37 412.21 0.040 
30 42 34 38 410.44 0.040 
31 43 35 39 427.77 0.040 
32 44 36 40 433.04 0.040 
33 45 37 41 436.23 0.040 
34 46 38 42 459.76 0.040 
35 47 39 43 430.05 0.040 
36 48 40 44 418.24 0.040 
1 16 6 11 368.69 0.040 
2 17 7 12 342.63 0.040 
3 18 8 13 296.66 0.040 
4 19 9 14 237.06 0.040 
5 20 10 15 219.22 0.040 
6 21 11 16 185.45 0.040 
7 22 12 17 191.24 0.040 
9 24 14 19 222.43 0.040 
10 25 15 20 205.07 0.040 
11 26 16 21 212.04 0.040 
12 27 17 22 201.08 0.040 
13 28 18 23 171.52 0.040 
14 29 19 24 160.18 0.040 
15 30 20 25 172.32 0.040 
16 31 21 26 170.93 0.040 
17 32 22 27 191.17 0.040 
18 33 23 28 235.78 0.040 
19 34 24 29 281.48 0.040 
20 35 25 30 335.28 0.040 
21 36 26 31 367.68 0.040 
22 37 27 32 382.59 0.040 
23 38 28 33 396.84 0.040 
24 39 29 34 384.52 0.040 
25 40 30 35 388.02 0.040 
26 41 31 36 396.75 0.040 
27 42 32 37 394.06 0.040 
28 43 33 38 386.94 0.040 
29 44 34 39 419.03 0.040 
30 45 35 40 418.53 0.040 
31 46 36 41 422.44 0.040 
32 47 37 42 428.59 0.040 
33 48 38 43 436.75 0.040 
1 19 7 13 294.37 0.040 
3 21 9 15 213.25 0.040 
4 22 10 16 204.48 0.040 
