0	3725.952
5	3725.527
10	3725.406
15	3725.396
20	3725.522
25	3725.781
30	3725.589
35	3725.325
40	3724.881
45	3725.36
50	3725.693
55	3725.949
60	3725.503
65	3725.571
70	3725.189
75	3725.036
80	3725.361
85	3725.727
90	3725.964
95	3726.722
100	3726.998
105	3726.536
110	3726.932
115	3726.791
120	3727.045
125	3726.548
130	3726.816
135	3726.84
140	3726.788
145	3726.868
150	3727.733
155	3727.698
160	3726.764
165	3726.717
170	3726.467
175	3726.997
180	3727.839
185	3726.872
190	3725.893
195	3726.092
200	3726.46
205	3726.631
210	3726.26
215	3726.278
220	3726.408
225	3726.214
230	3725.751
235	3726.032
