48 	 # Number of sensors 
# x z 
0.00 3126.29 
5.00 3127.68 
10.00 3124.95 
15.00 3121.63 
20.00 3120.68 
25.00 3120.86 
30.00 3121.55 
35.00 3121.76 
40.00 3121.98 
45.00 3121.63 
50.00 3123.25 
55.00 3124.23 
60.00 3125.14 
65.00 3126.35 
70.00 3125.48 
75.00 3125.83 
80.00 3126.09 
85.00 3125.21 
90.00 3125.47 
95.00 3127.35 
100.00 3128.41 
105.00 3128.21 
110.00 3127.02 
115.00 3126.87 
120.00 3126.94 
125.00 3128.54 
130.00 3127.10 
135.00 3126.74 
140.00 3126.99 
145.00 3127.42 
150.00 3127.78 
155.00 3129.01 
160.00 3130.02 
165.00 3131.03 
170.00 3132.71 
175.00 3132.44 
180.00 3131.79 
185.00 3131.57 
190.00 3133.95 
195.00 3135.57 
200.00 3136.06 
205.00 3136.92 
210.00 3138.16 
215.00 3140.79 
220.00 3141.53 
225.00 3141.63 
230.00 3143.37 
235.00 3143.53 
360 	 # Number of measurements 
# a b m n rhoa err
4 37 15 26 49587.65 0.040 
4 34 14 24 47005.02 0.040 
4 31 13 22 45313.02 0.040 
4 28 12 20 58007.76 0.040 
4 25 11 18 62644.59 0.040 
4 22 10 16 59812.62 0.040 
4 19 9 14 54018.79 0.040 
4 16 8 12 1995.25 0.040 
4 13 7 10 33594.70 0.040 
4 10 6 8 538.65 0.040 
4 7 5 6 8594.68 0.040 
5 47 19 33 51988.48 0.040 
5 44 18 31 50606.65 0.040 
5 41 17 29 52621.81 0.040 
5 38 16 27 52254.46 0.040 
5 35 15 25 48230.59 0.040 
5 32 14 23 46200.02 0.040 
5 29 13 21 48490.70 0.040 
5 26 12 19 58310.84 0.040 
5 23 11 17 60357.24 0.040 
5 20 10 15 53432.86 0.040 
5 17 9 13 43713.54 0.040 
5 14 8 11 2820.90 0.040 
5 11 7 9 20384.68 0.040 
5 8 6 7 0.00 0.040 
6 48 20 34 51355.51 0.040 
6 45 19 32 51352.45 0.040 
6 42 18 30 50635.64 0.040 
6 39 17 28 49706.61 0.040 
6 36 16 26 46722.13 0.040 
6 33 15 24 44629.95 0.040 
6 30 14 22 43447.65 0.040 
6 27 13 20 6897.71 0.040 
6 24 12 18 56095.69 0.040 
6 21 11 16 53114.87 0.040 
6 18 10 14 43620.74 0.040 
6 15 9 12 32645.55 0.040 
6 12 8 10 349.04 0.040 
6 9 7 8 1053.80 0.040 
7 46 20 33 50845.84 0.040 
7 43 19 31 50017.90 0.040 
7 40 18 29 49249.92 0.040 
7 37 17 27 47677.22 0.040 
7 34 16 25 43747.61 0.040 
7 31 15 23 40930.46 0.040 
7 28 14 21 43325.38 0.040 
7 25 13 19 47413.62 0.040 
7 22 12 17 50013.12 0.040 
7 19 11 15 44049.25 0.040 
7 16 10 13 31896.45 0.040 
7 13 9 11 21508.47 0.040 
7 10 8 9 340.63 0.040 
8 47 21 34 14294.25 0.040 
8 44 20 32 13383.18 0.040 
8 41 19 30 21598.45 0.040 
8 38 18 28 18535.40 0.040 
8 35 17 26 10602.88 0.040 
8 32 16 24 15833.63 0.040 
8 29 15 22 13524.56 0.040 
8 26 14 20 13665.93 0.040 
8 23 13 18 1806.42 0.040 
8 20 12 16 4607.67 0.040 
8 17 11 14 14985.40 0.040 
8 14 10 12 2921.68 0.040 
8 11 9 10 596.90 0.040 
9 48 22 35 51299.91 0.040 
9 45 21 33 50454.62 0.040 
9 42 20 31 50097.40 0.040 
9 39 19 29 49278.12 0.040 
9 36 18 27 44518.35 0.040 
9 33 17 25 39275.82 0.040 
9 30 16 23 36750.32 0.040 
9 27 15 21 37018.95 0.040 
9 24 14 19 38349.29 0.040 
9 21 13 17 39464.98 0.040 
9 18 12 15 33328.18 0.040 
9 15 11 13 23544.56 0.040 
9 12 10 11 10429.76 0.040 
10 46 22 34 51568.19 0.040 
10 43 21 32 51942.61 0.040 
10 40 20 30 51028.74 0.040 
10 37 19 28 46611.81 0.040 
10 34 18 26 39776.96 0.040 
10 31 17 24 25944.88 0.040 
10 28 16 22 28182.31 0.040 
10 25 15 20 28168.40 0.040 
10 22 14 18 35358.18 0.040 
10 19 13 16 32046.21 0.040 
10 16 12 14 25766.83 0.040 
10 13 11 12 14332.73 0.040 
11 47 23 35 52039.92 0.040 
11 44 22 33 50893.27 0.040 
11 41 21 31 50252.29 0.040 
11 38 20 29 49570.69 0.040 
11 35 19 27 43841.18 0.040 
11 32 18 25 35615.23 0.040 
11 29 17 23 31967.85 0.040 
11 26 16 21 32763.64 0.040 
11 23 15 19 30696.68 0.040 
11 20 14 17 27174.92 0.040 
11 17 13 15 22709.42 0.040 
11 14 12 13 12156.69 0.040 
12 48 24 36 52456.93 0.040 
12 45 23 34 51015.54 0.040 
12 42 22 32 51985.30 0.040 
12 39 21 30 50546.06 0.040 
12 36 20 28 46003.08 0.040 
12 33 19 26 37801.93 0.040 
12 30 18 24 31719.13 0.040 
12 27 17 22 29705.75 0.040 
12 24 16 20 28581.99 0.040 
12 21 15 18 25562.75 0.040 
12 18 14 16 18076.14 0.040 
12 15 13 14 14029.78 0.040 
13 46 24 35 51934.41 0.040 
13 43 23 33 51574.85 0.040 
13 40 22 31 51134.96 0.040 
13 37 21 29 49679.05 0.040 
13 34 20 27 43890.67 0.040 
13 31 19 25 34849.50 0.040 
13 28 18 23 28694.09 0.040 
13 25 17 21 26098.03 0.040 
13 22 16 19 23774.94 0.040 
13 19 15 17 17396.16 0.040 
13 16 14 15 10663.66 0.040 
14 47 25 36 42943.77 0.040 
14 44 24 34 50240.85 0.040 
14 41 23 32 51499.91 0.040 
14 38 22 30 50028.48 0.040 
14 35 21 28 43958.84 0.040 
14 32 20 26 35963.75 0.040 
14 29 19 24 28999.04 0.040 
14 26 18 22 24121.91 0.040 
14 23 17 20 20382.41 0.040 
14 20 16 18 17868.50 0.040 
14 17 15 16 9324.96 0.040 
15 48 26 37 50154.20 0.040 
15 45 25 35 47888.40 0.040 
15 42 24 33 49200.79 0.040 
15 39 23 31 48831.68 0.040 
15 36 22 29 46876.00 0.040 
15 33 21 27 39833.39 0.040 
15 30 20 25 31289.46 0.040 
15 27 19 23 23701.85 0.040 
15 24 18 21 18495.93 0.040 
15 21 17 19 14551.74 0.040 
15 18 16 17 9251.34 0.040 
16 46 26 36 46826.71 0.040 
16 43 25 34 44812.55 0.040 
16 40 24 32 46974.09 0.040 
16 37 23 30 45447.72 0.040 
16 34 22 28 39504.70 0.040 
16 31 21 26 30771.77 0.040 
16 28 20 24 26257.81 0.040 
16 25 19 22 17832.03 0.040 
16 22 18 20 11924.55 0.040 
16 19 17 18 8921.16 0.040 
17 47 27 37 43071.23 0.040 
17 44 26 35 43575.41 0.040 
17 41 25 33 42826.19 0.040 
17 38 24 31 43343.77 0.040 
17 35 23 29 41165.95 0.040 
17 32 22 27 34423.11 0.040 
17 29 21 25 25354.75 0.040 
17 26 20 23 19055.10 0.040 
17 23 19 21 13133.59 0.040 
17 20 18 19 7642.10 0.040 
18 48 28 38 42155.79 0.040 
18 45 27 36 38521.16 0.040 
18 42 26 34 40241.78 0.040 
18 39 25 32 40058.07 0.040 
18 36 24 30 39103.55 0.040 
18 33 23 28 33032.10 0.040 
18 30 22 26 25155.68 0.040 
18 27 21 24 19679.89 0.040 
18 24 20 22 13501.43 0.040 
18 21 19 20 7269.92 0.040 
19 46 28 37 37772.51 0.040 
19 43 27 35 34999.67 0.040 
19 40 26 33 36959.87 0.040 
19 37 25 31 34830.99 0.040 
19 34 24 29 34085.46 0.040 
19 31 23 27 28506.53 0.040 
19 28 22 25 21574.63 0.040 
19 25 21 23 12578.82 0.040 
19 22 20 21 9978.61 0.040 
20 47 29 38 34089.02 0.040 
20 44 28 36 33368.20 0.040 
20 41 27 34 30860.91 0.040 
20 38 26 32 33769.02 0.040 
20 35 25 30 30276.65 0.040 
20 32 24 28 25520.07 0.040 
20 29 23 26 18712.87 0.040 
20 26 22 24 15399.98 0.040 
20 23 21 22 8439.72 0.040 
21 48 30 39 34317.15 0.040 
21 45 29 37 29398.39 0.040 
21 42 28 35 30284.59 0.040 
21 39 27 33 28310.88 0.040 
21 36 26 31 29106.22 0.040 
21 33 25 29 26088.88 0.040 
21 30 24 27 22952.79 0.040 
21 27 23 25 15608.06 0.040 
21 24 22 23 8831.26 0.040 
22 46 30 38 30172.75 0.040 
22 43 29 36 25923.68 0.040 
22 40 28 34 26602.62 0.040 
22 37 27 32 25213.37 0.040 
22 34 26 30 25301.11 0.040 
22 31 25 28 19434.37 0.040 
22 28 24 26 14424.80 0.040 
22 25 23 24 10740.35 0.040 
23 47 31 39 31735.80 0.040 
23 44 30 37 25482.24 0.040 
23 41 29 35 22393.89 0.040 
23 38 28 33 23836.83 0.040 
23 35 27 31 20547.78 0.040 
23 32 26 29 20731.54 0.040 
23 29 25 27 15573.99 0.040 
23 26 24 25 11191.55 0.040 
24 48 32 40 33105.62 0.040 
24 45 31 38 27151.02 0.040 
24 42 30 36 22762.58 0.040 
24 39 29 34 19223.30 0.040 
24 36 28 32 22281.47 0.040 
24 33 27 30 17939.16 0.040 
24 30 26 28 16326.19 0.040 
24 27 25 26 7452.82 0.040 
25 46 32 39 27966.30 0.040 
25 43 31 37 23498.39 0.040 
25 40 30 35 19687.95 0.040 
25 37 29 33 16863.22 0.040 
25 34 28 31 18029.23 0.040 
25 31 27 29 14319.46 0.040 
25 28 26 27 24223.60 0.040 
26 47 33 40 31620.96 0.040 
26 44 32 38 23133.54 0.040 
26 41 31 36 19615.01 0.040 
26 38 30 34 15632.20 0.040 
26 35 29 32 13679.25 0.040 
26 32 28 30 13185.58 0.040 
26 29 27 28 5309.29 0.040 
27 48 34 41 34259.89 0.040 
27 45 33 39 26554.31 0.040 
27 42 32 37 20671.21 0.040 
27 39 31 35 17871.42 0.040 
27 36 30 33 15183.38 0.040 
27 33 29 31 10695.74 0.040 
27 30 28 29 20166.70 0.040 
28 46 34 40 29994.03 0.040 
28 43 33 38 21826.82 0.040 
28 40 32 36 15998.50 0.040 
28 37 31 34 13100.44 0.040 
28 34 30 32 11794.44 0.040 
28 31 29 30 5735.09 0.040 
29 47 35 41 31964.39 0.040 
29 44 34 39 23781.07 0.040 
29 41 33 37 17380.73 0.040 
29 38 32 35 12369.23 0.040 
29 35 31 33 10377.24 0.040 
29 32 30 31 6025.03 0.040 
30 48 36 42 33492.05 0.040 
30 45 35 40 25408.06 0.040 
30 42 34 38 18604.27 0.040 
30 39 33 36 12595.07 0.040 
30 36 32 34 7744.15 0.040 
30 33 31 32 6785.68 0.040 
31 46 36 41 27061.62 0.040 
31 43 35 39 19070.42 0.040 
31 40 34 37 13542.45 0.040 
31 37 33 35 8779.98 0.040 
31 34 32 33 5239.88 0.040 
32 47 37 42 30399.45 0.040 
32 44 36 40 21172.85 0.040 
32 41 35 38 14089.37 0.040 
32 38 34 36 9919.06 0.040 
32 35 33 34 4946.58 0.040 
33 48 38 43 29735.01 0.040 
33 45 37 41 21816.71 0.040 
33 42 36 39 15023.26 0.040 
33 39 35 37 9494.43 0.040 
33 36 34 35 7218.53 0.040 
34 46 38 42 24124.77 0.040 
34 43 37 40 16843.92 0.040 
34 40 36 38 10093.12 0.040 
34 37 35 36 6097.24 0.040 
35 47 39 43 26659.70 0.040 
35 44 38 41 17181.02 0.040 
35 41 37 39 11274.01 0.040 
35 38 36 37 6745.73 0.040 
36 48 40 44 27264.59 0.040 
36 45 39 42 19162.82 0.040 
36 42 38 40 12784.43 0.040 
36 39 37 38 7283.98 0.040 
37 46 40 43 20117.17 0.040 
37 43 39 41 13186.92 0.040 
37 40 38 39 6945.62 0.040 
38 47 41 44 25784.92 0.040 
38 44 40 42 13532.65 0.040 
38 41 39 40 8811.91 0.040 
39 48 42 45 24588.69 0.040 
39 45 41 43 14845.19 0.040 
39 42 40 41 7655.07 0.040 
40 46 42 44 18690.75 0.040 
40 43 41 42 10387.94 0.040 
41 47 43 45 21763.17 0.040 
41 44 42 43 8953.78 0.040 
42 48 44 46 16285.71 0.040 
42 45 43 44 11935.21 0.040 
43 46 44 45 10781.76 0.040 
44 47 45 46 10631.89 0.040 
45 48 46 47 7059.46 0.040 
